pair_id,group_id,rank,correct_score,top1_score,top1_is_positive,positive_count,direction,query_text,target_correct,target_top1,esp,shiwilu_correct,shiwilu_top1,category
U02269,G02044,1,0.5468133687973022,0.5468133687973022,True,1,shi_to_esp,enmu'pinenwawalusa' nu'an ku'aperwawalusa' luwektapallinerku.,mis hijos varones y también mis hijas mujeres me están sirviendo.,(grupo correcto),mis hijos varones y también mis hijas mujeres me están sirviendo.,enmu'pinenwawalusa' nu'an ku'aperwawalusa' luwektapallinerku.,(grupo correcto),best
U02909,G02684,1,0.5060175657272339,0.5060175657272339,True,1,shi_to_esp,kua tullima ali'ladaper.,yo dijeron los otros.,(grupo correcto),yo dijeron los otros.,kua tullima ali'ladaper.,(grupo correcto),best
U00971,G00837,1,0.4322642683982849,0.4322642683982849,True,1,shi_to_esp,muisu' kankantula,te desmayaste.,(grupo correcto),te desmayaste.,muisu' kankantula,(grupo correcto),best
U01451,G01269,1,0.6056850552558899,0.6056850552558899,True,1,shi_to_esp,mulun nuka'ka,soy guapa.,(grupo correcto),soy guapa.,mulun nuka'ka,(grupo correcto),best
U02312,G02087,1,0.47409072518348694,0.47409072518348694,True,1,shi_to_esp,kupin ñinanlukla weklli.,desde una ciudad grande ha venido.,(grupo correcto),desde una ciudad grande ha venido.,kupin ñinanlukla weklli.,(grupo correcto),best
U02548,G02323,1,0.5686660408973694,0.5686660408973694,True,1,shi_to_esp,waneranni'ma pi'shekllina'.,se detuvieron y miraron atrás.,(grupo correcto),se detuvieron y miraron atrás.,waneranni'ma pi'shekllina'.,(grupo correcto),best
U00301,G00240,1,0.5852298736572266,0.5852298736572266,True,1,shi_to_esp,¡u'chimuinchi nuka'a!,¡es estupendo!,(grupo correcto),¡es estupendo!,¡u'chimuinchi nuka'a!,(grupo correcto),best
U01232,G01071,1,0.7025014758110046,0.7025014758110046,True,1,shi_to_esp,"nanpiladaker', tom","despiértate, tom.",(grupo correcto),"despiértate, tom.","nanpiladaker', tom",(grupo correcto),best
U01455,G01273,1,0.5697582364082336,0.5697582364082336,True,1,shi_to_esp,tekua'dansu' ñapalek,estoy horrorizado.,(grupo correcto),estoy horrorizado.,tekua'dansu' ñapalek,(grupo correcto),best
U00252,G00199,1,0.68841153383255,0.68841153383255,True,1,shi_to_esp,nawa' kana'tullina',ellos ganaron.,(grupo correcto),ellos ganaron.,nawa' kana'tullina',(grupo correcto),best
U01987,G01773,6,0.3901265561580658,0.5083431601524353,False,2,shi_to_esp,¡enka'u!,¡dámelos!,¡pásenle!,¡dámelos!,¡enka'u!,enka'ku',worst
U00595,G00495,6,0.3466324210166931,0.48206642270088196,False,3,shi_to_esp,yalenmek'ta,mantente quieto.,no fumes.,mantente quieto.,yalenmek'ta,yau'wa'tuta,worst
U00596,G00495,6,0.3466324210166931,0.48206642270088196,False,3,shi_to_esp,yalenmek'ta,manténgase quieto.,no fumes.,manténgase quieto.,yalenmek'ta,yau'wa'tuta,worst
U01025,G00887,6,0.34371811151504517,0.40299105644226074,False,1,shi_to_esp,¿u'wa'tapala?,¿fumas?,¿lo sabes?,¿fumas?,¿u'wa'tapala?,¿ñinchitapala?,worst
U01716,G01519,8,0.29230040311813354,0.40217459201812744,False,1,shi_to_esp,ku'la ek'kuanpinek,no pico.,estoy comprometida.,no pico.,ku'la ek'kuanpinek,ñapalek ala'sa' enmu'pinenlek,worst
U00362,G00293,8,0.3143886625766754,0.41119787096977234,False,1,shi_to_esp,sanek'wañi,hace frío.,pasó.,hace frío.,sanek'wañi,nakulli,worst
U01217,G01057,8,0.43302157521247864,0.6623541712760925,False,1,shi_to_esp,tom a'perchulli,tom insistió.,tom nadó.,tom insistió.,tom a'perchulli,tom iduñi,worst
U02638,G02413,9,0.300231009721756,0.4612259566783905,False,1,shi_to_esp,"- ¡anetlla yatek kuatama',","no corran,","así se hace hermanas, señoras,","no corran,","- ¡anetlla yatek kuatama',","nu'tulek kai kualusa', senñula'lusa',",worst
U02667,G02442,9,0.2837299406528473,0.44531458616256714,False,1,shi_to_esp,"- nu'pachi pantetchek tan ima, mitan uklliñik'inchima.","entonces voy a ir respondió (arákayu), el día central del carnaval.","bien ardió hasta el amanecer, quedó pura ceniza.","entonces voy a ir respondió (arákayu), el día central del carnaval.","- nu'pachi pantetchek tan ima, mitan uklliñik'inchima.","musui'ma ukllishin uksuketchulli, pendalu'sa' llia'lli.",worst
U00764,G00642,9,0.2915574908256531,0.4075985550880432,False,1,shi_to_esp,empu'ni lli'inek,qué raro.,pareces loco.,qué raro.,empu'ni lli'inek,wa'danpintek'pu'su' lli'tula,worst
U00148,G00108,10,0.2854279577732086,0.366626501083374,False,1,shi_to_esp,dawik',abajo.,crudo,abajo.,dawik',nanpi,worst
U01837,G01633,10,0.29185885190963745,0.4436139464378357,False,1,shi_to_esp,tuker' tekinchiwalek,dilo claramente.,seré directo.,dilo claramente.,tuker' tekinchiwalek,cheksu' ñechek,worst
U00461,G00377,10,0.3213743269443512,0.45706063508987427,False,1,shi_to_esp,¿mupalan'cha?,¿estás bien?,¿es este?,¿estás bien?,¿mupalan'cha?,¿asu' a'cha?,worst
U02758,G02533,11,0.2889850437641144,0.5740437507629395,False,1,shi_to_esp,matutada ñapalli.,los lagartos negros ahí están.,está botado.,los lagartos negros ahí están.,matutada ñapalli.,dekpi ñapalli,worst
U02344,G02119,11,0.28895333409309387,0.4655068814754486,False,1,shi_to_esp,dintuntulek wa'naukta ukluka'lli.,se junta la leña (para el fuego) debajo de la olla de aluminio y se hierve.,desde una ciudad grande ha venido.,se junta la leña (para el fuego) debajo de la olla de aluminio y se hierve.,dintuntulek wa'naukta ukluka'lli.,kupin ñinanlukla weklli.,worst
U00398,G00323,16,0.27154964208602905,0.4912971556186676,False,1,shi_to_esp,ta'itulau,¿perdona?,dámelo.,¿perdona?,ta'itulau,enka'u,worst
U00976,G00842,21,0.14091630280017853,0.34807854890823364,False,1,shi_to_esp,luantapalundek,nos necesitas.,me agradas.,nos necesitas.,luantapalundek,tanteñek,worst
U02927,G02702,38,0.17230236530303955,0.4309925138950348,False,1,shi_to_esp,- ¿uklama' a'cha nanapu'si'la?.,¿vinieron otra vez?,esta candela no es buena.,¿vinieron otra vez?,- ¿uklama' a'cha nanapu'si'la?.,asui'na mui'ñi asu' pen.,worst
U01644,G01454,46,0.12888242304325104,0.3817653954029083,False,1,shi_to_esp,¿te'kuawina?,¿tenías miedo?,¿empezamos?,¿tenías miedo?,¿te'kuawina?,¿tenmiansu'ter?,worst
U00997,G00860,50,0.11577700823545456,0.45555540919303894,False,1,shi_to_esp,latek'u,ten seguridad.,déjame pensar.,ten seguridad.,latek'u,ta'itula'u inlli'inutechek,worst
