pair_id,group_id,anchor,positive,negative,negative_pair_id,negative_group_id,difficulty,sim_positive,sim_negative,margin,negative_rank
U02351,G02126,"mientras muelo voy asando también la yuca, cinco yucas enteras.",peksantapamu nana inkaluner ker'unta' a'ler'apalek alei'teklundan.,"nanalek tatawek awawek teksusullun, kua nana lu'nkasu'.",U02477,G02252,hard,0.44581139087677,0.3888171911239624,0.05699419975280762,32
U00760,G00639,está fingiendo comer.,intek weranpalli,pada'sa'tapalli,U01806,G01603,hard,0.5567611455917358,0.4753529131412506,0.08140823245048523,2
U00760,G00639,está fingiendo comer.,intek weranpalli,latada'pilalli,U00191,G00146,medium,0.5567611455917358,0.4064916968345642,0.15026944875717163,21
U01675,G01481,¿me conocen?,¿luwer'chapalama'u?,¿ta'itule'chuner'ku?,U02225,G02001,hard,0.7471251487731934,0.686214804649353,0.06091034412384033,2
U01675,G01481,¿me conocen?,¿luwer'chapalama'u?,¿yennitullina lli'er'kenmuak?,U01949,G01739,medium,0.7471251487731934,0.5917444825172424,0.15538066625595093,7
U02116,G01897,es brasileña.,brashika nuka'a,iyasu' nuka'a,U01803,G01600,hard,0.5541168451309204,0.4794711768627167,0.07464566826820374,4
U02116,G01897,es brasileña.,brashika nuka'a,kuakin nuka'a,U00584,G00485,medium,0.5541168451309204,0.39658674597740173,0.15753009915351868,20
U00669,G00559,tomás esperó.,chuma wa'tentulli,tomas ekpa'lli,U00432,G00349,hard,0.678922712802887,0.6269791126251221,0.05194360017776489,2
U00669,G00559,tomás esperó.,chuma wa'tentulli,chiminllinkekla nampilli,U01288,G01119,medium,0.678922712802887,0.5265340805053711,0.15238863229751587,7
U01068,G00927,no sé.,ñinchichi'nek,lauk'i'nek,U02003,G01789,hard,0.7897723913192749,0.7328166365623474,0.05695575475692749,2
U01068,G00927,no sé.,ñinchichi'nek,luver'chi'nek,U01069,G00928,medium,0.7897723913192749,0.6354604363441467,0.15431195497512817,14
U02195,G01974,escribe algo.,llinse'cher' manen'unta',teklerier' nu'ta'mak,U01559,G01371,hard,0.47303837537765503,0.4221227765083313,0.05091559886932373,23
U01295,G01126,están despedidos.,saka'tunakla usu'dekllina',muinsu' ñapallina',U01868,G01662,hard,0.6302149295806885,0.5735406875610352,0.05667424201965332,10
U01295,G01126,están despedidos.,saka'tunakla usu'dekllina',nu'misansu' chimiñina',U01857,G01651,medium,0.6302149295806885,0.4771019220352173,0.1531130075454712,33
U02483,G02258,hace mucho yo viví en varadero.,kua napi' simirkek nanpilek.,nerpi'pu' pinanetllek.,U02286,G02061,hard,0.5227586627006531,0.4720838665962219,0.05067479610443115,14
U02483,G02258,hace mucho yo viví en varadero.,kua napi' simirkek nanpilek.,tanak pa'an tatawek ilantulli.,U02485,G02260,medium,0.5227586627006531,0.36830252408981323,0.15445613861083984,49
U01267,G01102,eres rico.,kulliker'wanpala,mukankaninpu',U01854,G01648,hard,0.5975850820541382,0.5425031781196594,0.05508190393447876,9
U01267,G01102,eres rico.,kulliker'wanpala,kaikualusa' nuker'ka,U02148,G01928,medium,0.5975850820541382,0.44723600149154663,0.15034908056259155,43
U01708,G01511,ya sé.,ipa' ñinchitulek,dei'techek,U01439,G01258,hard,0.5551114678382874,0.5050315260887146,0.050079941749572754,22
U01053,G00913,¡qué pesado!,¡enpu'ni saka'dek'ipa'!,¡embu'ni wer'ipa'!,U00952,G00819,hard,0.5914309024810791,0.52635657787323,0.06507432460784912,12
U01053,G00913,¡qué pesado!,¡enpu'ni saka'dek'ipa'!,¡yuspeinet'echun nanapu'si'la!,U01189,G01032,medium,0.5914309024810791,0.43949225544929504,0.15193864703178406,34
U02148,G01928,son hermanas.,kaikualusa' nuker'ka,tekinchilusa' nuker'ka,U02142,G01922,hard,0.6397545337677002,0.5671290159225464,0.07262551784515381,7
U02148,G01928,son hermanas.,kaikualusa' nuker'ka,shamu'pensu' nuka'ka,U00211,G00163,medium,0.6397545337677002,0.4801585376262665,0.15959599614143372,15
U02624,G02399,"él no cría gallinas, no cría huanganas, nada de esos animales.","ñi nana wa'dantek pektawapi'ñi, ñi laman pektawapi'ñi, ñi ma'nen nanadaper.","nanekla ñi a'pinta' yapitetchi'ñina', ñi ananchi'ñina', ñi asu' pankuellinchi'ñina'.",U02987,G02762,hard,0.6232532262802124,0.5286521315574646,0.0946010947227478,2
U02624,G02399,"él no cría gallinas, no cría huanganas, nada de esos animales.","ñi nana wa'dantek pektawapi'ñi, ñi laman pektawapi'ñi, ñi ma'nen nanadaper.","a'pinta' kaschilleklansa' lunna', ñi a'pinta' shiwilu la'la' lunpi'ñina'.",U02413,G02188,medium,0.6232532262802124,0.4631364941596985,0.16011673212051392,3
U00973,G00839,me lastimas.,a'kaluwi'lun,kua katu'pekchen,U00736,G00616,hard,0.5506221055984497,0.49972647428512573,0.050895631313323975,10
U00201,G00154,estoy herido.,chacha'lek ñapalek,yapa'lek,U01086,G00945,hard,0.6859182119369507,0.6343382596969604,0.051579952239990234,41
U02793,G02568,cuando un viejo hablaba los niños no debían asomarse.,"taserpi lunpasik, wilalusa' kawichi'ñina'.",nerpi'la llillin aku'llina' ñinchiluinpu'la'pi'na'.,U03196,G02971,hard,0.6130374073982239,0.5554581880569458,0.057579219341278076,4
U02793,G02568,cuando un viejo hablaba los niños no debían asomarse.,"taserpi lunpasik, wilalusa' kawichi'ñina'.","apu'tek i'mi'na ñinpu' ninchiluyuchi'ñi, ñi aperku'tekinpu'.",U03134,G02909,medium,0.6130374073982239,0.4628373980522156,0.1502000093460083,17
U00561,G00466,me mudaré.,yunsue'chek,wichi'echek,U00088,G00061,hard,0.6298729181289673,0.5719164609909058,0.05795645713806152,26
U00295,G00234,no preguntes.,yalek'tuta,yanu'tapala,U01642,G01452,hard,0.5810373425483704,0.5226998329162598,0.058337509632110596,16
U00295,G00234,no preguntes.,yalek'tuta,ku'la dai'nchu,U00232,G00182,medium,0.5810373425483704,0.42734333872795105,0.1536940038204193,38
U03009,G02784,(las mujeres) lloraban bastante y después se acostumbraban.,wellek'apawi'ni'ma tekkiyallina'.,tanni'ma adenchanna' lunchallina' da'mupa'ser nana musun.,U02882,G02657,hard,0.5133373141288757,0.46147048473358154,0.05186682939529419,12
U01299,G01130,eres inteligente.,iñer' ñinchitapala',weipensu' ñapala,U01296,G01127,hard,0.5382181406021118,0.4868136942386627,0.0514044463634491,26
U00359,G00290,llovió.,u'lanñi,saka'tulli,U00361,G00292,hard,0.671893298625946,0.6210335493087769,0.05085974931716919,11
U00359,G00290,llovió.,u'lanñi,iyalli,U00369,G00300,medium,0.671893298625946,0.5147535800933838,0.15713971853256226,30
U01059,G00918,estoy lesionado.,ñapalek da'peksu',inanpilatek ñapawinek,U00802,G00678,hard,0.74544358253479,0.6918705105781555,0.05357307195663452,19
U00660,G00550,tom miró.,tom lli'tulli,tom peklu'tulli,U00649,G00541,hard,0.8644092679023743,0.8100636005401611,0.054345667362213135,12
U00660,G00550,tom miró.,tom lli'tulli,tom a'lektapalli,U00917,G00787,medium,0.8644092679023743,0.7142701148986816,0.15013915300369263,45
U01633,G01444,lo verás.,lli'echu,llipu'tula,U01272,G01107,medium,0.6592782735824585,0.49836698174476624,0.16091129183769226,3
U01634,G01444,la verás.,lli'echu,llipu'tula,U01272,G01107,hard,0.6745115518569946,0.5423876047134399,0.1321239471435547,3
U01634,G01444,la verás.,lli'echu,ipa' lli'echu,U00711,G00597,medium,0.6745115518569946,0.5124844908714294,0.16202706098556519,5
U00024,G01474,¿entendiste?,¿lachek'la?,¿si'lentapala?,U01648,G01457,hard,0.7344808578491211,0.6819849014282227,0.05249595642089844,10
U00024,G01474,¿entendiste?,¿lachek'la?,¿kaser'llincha?,U01469,G01287,medium,0.7344808578491211,0.5840729475021362,0.15040791034698486,46
U01667,G01474,¿entendió?,¿lachek'la?,¿chimiñi?,U00569,G00473,hard,0.7261361479759216,0.6652799844741821,0.0608561635017395,17
U01667,G01474,¿entendió?,¿lachek'la?,¿kenma?,U01903,G01697,medium,0.7261361479759216,0.5747110843658447,0.1514250636100769,48
U02797,G02572,las viejas finadas y los viejos finados se sentaban y hablaban de ese arákayu.,"tasellunku'lusa' papinkuku'lusa' du'anna', nana arakayukin luñina'.",nana mukankinpu'lalusa'ler arakayu pideknen di'setchullina'.,U02788,G02563,hard,0.6532226800918579,0.5532852411270142,0.09993743896484375,2
U02797,G02572,las viejas finadas y los viejos finados se sentaban y hablaban de ese arákayu.,"tasellunku'lusa' papinkuku'lusa' du'anna', nana arakayukin luñina'.","wadunni'ma chintanna', adenchanna' ñinanluk luncha'llina'.",U02655,G02430,medium,0.6532226800918579,0.49203386902809143,0.16118881106376648,9
U02082,G01864,solo pruébatela.,lataker'sa',luwerchinpu'deker,U00831,G00707,hard,0.4298851490020752,0.3778625428676605,0.05202260613441467,10
U01036,G00897,buenos días.,muuklli,uker'lli,U00356,G00287,hard,0.41257742047309875,0.3511723577976227,0.061405062675476074,17
U02693,G02468,gritó arákayu.,lukatullima arakayu.,arakayuler tanpen peklu'n itulli,U02728,G02503,hard,0.6052562594413757,0.5446351170539856,0.06062114238739014,3
U02693,G02468,gritó arákayu.,lukatullima arakayu.,kankanen ukunpala'lli.,U02884,G02659,medium,0.6052562594413757,0.45079416036605835,0.15446209907531738,12
U00044,G00036,¿en serio?,¿tekinchi?,¿sekipia'cha?,U01467,G01285,hard,0.6349085569381714,0.5827744603157043,0.05213409662246704,21
U00045,G00036,¿la verdad?,¿tekinchi?,¿lachek'la?,U00024,G01474,hard,0.6870460510253906,0.6354817152023315,0.05156433582305908,5
U00045,G00036,¿la verdad?,¿tekinchi?,¿kaser'llincha?,U01469,G01287,medium,0.6870460510253906,0.5358121395111084,0.15123391151428223,34
U02661,G02436,está regalando (pescado).,panutapalli.,insek'lutenapalli,U01051,G00911,hard,0.5589307546615601,0.46202120184898376,0.0969095528125763,7
U02661,G02436,está regalando (pescado).,panutapalli.,pulunker' wanta'palli,U00846,G00722,medium,0.5589307546615601,0.4047855734825134,0.15414518117904663,23
U01619,G01430,necesitas ayuda.,katu'pa' luwantula,yennitula' uk'a'mak,U01268,G01103,hard,0.5876689553260803,0.5200210809707642,0.06764787435531616,10
U01619,G01430,necesitas ayuda.,katu'pa' luwantula,saka'techu empu'nipa,U01630,G01441,medium,0.5876689553260803,0.4333731234073639,0.15429583191871643,39
U02220,G01997,¿son estudiantes?,¿ñinchitulusa' nuka'mama'?,¿a'lek'tutek' nuka'a?,U02062,G01845,hard,0.5989607572555542,0.5427848100662231,0.056175947189331055,11
U02220,G01997,¿son estudiantes?,¿ñinchitulusa' nuka'mama'?,¿wilawanpala'?,U02231,G02006,medium,0.5989607572555542,0.44779905676841736,0.15116170048713684,43
U01997,G01783,¡apúrate niña!,¡wiuker' wila!,¡wencher' wiuksu'!,U00479,G00393,hard,0.670874834060669,0.61434006690979,0.056534767150878906,4
U01997,G01783,¡apúrate niña!,¡wiuker' wila!,¡enpu'ni mupenchipa'!,U01055,G00915,medium,0.670874834060669,0.5173134803771973,0.15356135368347168,23
U02733,G02508,sólo ellos van a poblar de nuevo.,nawa'sa' nanpichuna'.,inluyupallina'pi'la ipa'la walek.,U03098,G02873,hard,0.49304285645484924,0.43932080268859863,0.05372205376625061,35
U01410,G01231,te mentí.,tumu'tullien,luantullien,U00534,G00441,hard,0.6310136318206787,0.5784783959388733,0.05253523588180542,10
U00780,G00657,tengo vino.,vinu' a'ñapalek,kua a'nadalek,U01398,G01222,medium,0.7246590852737427,0.526549756526947,0.19810932874679565,4
U02688,G02463,"cuando pasó el carnaval regresó,","mitan nakusik ima adanta'n,","kundetchek enñi,",U02713,G02488,hard,0.61640465259552,0.5637580752372742,0.05264657735824585,19
U02688,G02463,"cuando pasó el carnaval regresó,","mitan nakusik ima adanta'n,","ñimi'na luwetchi'ñina' iker'adu,",U02632,G02407,medium,0.61640465259552,0.4662350118160248,0.15016964077949524,42
U03134,G02909,"en cambio apu'tek no sabía aborrecer mucho, no era miserable.","apu'tek i'mi'na ñinpu' ninchiluyuchi'ñi, ñi aperku'tekinpu'.","iñer ima dullinen adipi, ukunpala'lli, ñi chipitekwi'ñi.",U02875,G02650,hard,0.6542991399765015,0.5610101819038391,0.09328895807266235,2
U03134,G02909,"en cambio apu'tek no sabía aborrecer mucho, no era miserable.","apu'tek i'mi'na ñinpu' ninchiluyuchi'ñi, ñi aperku'tekinpu'.","ya'ullini'ma uklulu', arakayu iyui'ñi.",U02673,G02448,medium,0.6542991399765015,0.4779329299926758,0.17636620998382568,3
U00626,G00521,mantente despierto.,ñapaker' nanpiladasu',nerpi'pu' yamer'ker,U02084,G01866,hard,0.5604126453399658,0.5066359043121338,0.05377674102783203,14
U00626,G00521,mantente despierto.,ñapaker' nanpiladasu',ma'pu'su'pintak nu'ter,U01809,G01606,medium,0.5604126453399658,0.4103888273239136,0.15002381801605225,50
U00418,G00338,fuera.,adipi,ikerlli,U00221,G00173,hard,0.562621533870697,0.49757707118988037,0.06504446268081665,5
U00418,G00338,fuera.,adipi,nu'wanker',U01013,G00876,medium,0.562621533870697,0.4089890122413635,0.1536325216293335,36
U01586,G01397,somos egoístas.,kenmu'sak lli'i'nupalekwa',unku'pi ñapallidek,U01252,G01088,hard,0.6165949702262878,0.5609485507011414,0.055646419525146484,19
U00489,G00402,¡no hables!,¡yalunta'!,yalli'tama,U00485,G00398,hard,0.5898145437240601,0.5368112325668335,0.05300331115722656,21
U02659,G02434,dice que fueron a mirar.,lli'kuñini'ma.,nanek ima imanankankantullina'.,U02609,G02384,hard,0.520141065120697,0.4667684733867645,0.053372591733932495,3
U02423,G02198,postrada me la paso.,ñapamu erwatapalek.,erwa' ektu'lek,U00202,G00155,hard,0.4850703179836273,0.4199066758155823,0.06516364216804504,25
U03120,G02895,de esta manera ahora están olvidando la lengua shiwilu.,ipa'la nu'anna' ipa' shiwilu la'la' pinaner'apilallina'.,ipa'la asu' shaya'lusa' inllinsellina' asu' ladanenna'.,U03013,G02788,hard,0.6891692876815796,0.6036563515663147,0.08551293611526489,3
U03120,G02895,de esta manera ahora están olvidando la lengua shiwilu.,ipa'la nu'anna' ipa' shiwilu la'la' pinaner'apilallina'.,ipa'li'na ma'nen llillinlusi'pa' aku'llina'.,U03199,G02974,medium,0.6891692876815796,0.5177368521690369,0.17143243551254272,6
U00491,G00404,¡no esperes!,¡yawa'tenta!,yawa'tentuta,U00493,G00406,hard,0.6822978258132935,0.6081482768058777,0.07414954900741577,7
U00491,G00404,¡no esperes!,¡yawa'tenta!,yatulener'tama,U00487,G00400,medium,0.6822978258132935,0.5298033356666565,0.15249449014663696,17
U03064,G02839,"nosotros somos bastantes, ellos son doscitos nomas.","kenmu'wa' wapu'mu'wa', ma'ki'na asu' katu'shadapersa'.",a'pinta' luwektapa'nkusui'na ku'aperwawa suda'su'.,U02272,G02047,hard,0.6073952913284302,0.5131844282150269,0.09421086311340332,7
U03064,G02839,"nosotros somos bastantes, ellos son doscitos nomas.","kenmu'wa' wapu'mu'wa', ma'ki'na asu' katu'shadapersa'.","ñi anaki'nterwa', ñi tekkwi'nterwa'.",U02853,G02628,medium,0.6073952913284302,0.4567945897579193,0.15060070157051086,12
U02347,G02122,una vez tostado se lo muele.,inyek ipa'linchi peksanek.,da'wanler kiteklli tatawek.,U02489,G02264,hard,0.41053831577301025,0.357087105512619,0.053451210260391235,36
U00646,G00539,esto funciona.,asu' saka'tapalli,nana katu'pa'techu,U01190,G01033,hard,0.6334271430969238,0.577592134475708,0.05583500862121582,5
U00646,G00539,esto funciona.,asu' saka'tapalli,nana katu'pa'tulli,U00888,G00760,medium,0.6334271430969238,0.4746767282485962,0.15875041484832764,8
U00647,G00539,esto trabaja.,asu' saka'tapalli,nana katu'pa'techu,U01190,G01033,hard,0.6934511065483093,0.6004881262779236,0.09296298027038574,5
U00647,G00539,esto trabaja.,asu' saka'tapalli,asu' katu'pa'techu,U01213,G01054,medium,0.6934511065483093,0.534021258354187,0.15942984819412231,7
U01082,G00941,hablo rápido.,wiuksu' lunpalek,luyulek idenmaak,U02004,G01790,hard,0.5707409977912903,0.5006133317947388,0.07012766599655151,3
U01082,G00941,hablo rápido.,wiuksu' lunpalek,manenpita' ikerchulek,U01462,G01280,medium,0.5707409977912903,0.420632541179657,0.1501084566116333,38
U02561,G02336,"atemorizados, cuando contaban nosotros (los jóvenes) los hemos oído a los viejos ya finados sentados en la calle,","tek kuanna', ta'ser kuda lauktullidek papinkuku'lusa' du'anna' adipik kallilalak,","ipa'la walek lauk'apallidek, lli'apallidek wa'dantek pekla'su',",U02569,G02344,hard,0.6760836243629456,0.5817452073097229,0.09433841705322266,2
U02561,G02336,"atemorizados, cuando contaban nosotros (los jóvenes) los hemos oído a los viejos ya finados sentados en la calle,","tek kuanna', ta'ser kuda lauktullidek papinkuku'lusa' du'anna' adipik kallilalak,","nanek ukllinantanna', ali'la uklli ukllinantununta'nna' tullina' yadanta'llidek.",U02982,G02757,medium,0.6760836243629456,0.5259342789649963,0.15014934539794922,8
U00675,G00565,tom morirá.,tom chiminchu,tom wer'lli,U02153,G01933,hard,0.7474778294563293,0.6939990520477295,0.053478777408599854,6
U00675,G00565,tom morirá.,tom chiminchu,tom lli'inutulli,U01875,G01669,medium,0.7474778294563293,0.5964219570159912,0.15105587244033813,43
U02285,G02060,a veces no puedo recordar lo que estoy hablando.,nerpi'pu' innichi'nek lli'inuta'kasu' lunpa'kasu'.,ma'pu'sui'na ikellandu'mu innichi'nek dekkunta'kasu'.,U02452,G02227,hard,0.6960495710372925,0.5965524315834045,0.09949713945388794,2
U02285,G02060,a veces no puedo recordar lo que estoy hablando.,nerpi'pu' innichi'nek lli'inuta'kasu' lunpa'kasu'.,kualer a'lek'etchek iñer ñinchita'kasu'.,U02509,G02284,medium,0.6960495710372925,0.5411455631256104,0.15490400791168213,4
U00050,G00040,lo procuramos.,tekle'rier'chidek,tu'nek'echidek,U02177,G01957,hard,0.6763378381729126,0.597091794013977,0.07924604415893555,4
U00050,G00040,lo procuramos.,tekle'rier'chidek,tupi'tu'udek,U00303,G00242,medium,0.6763378381729126,0.5256345272064209,0.1507033109664917,14
U00897,G00768,se besaron.,inmusha'llina',indek'llina',U00641,G00534,hard,0.6406103372573853,0.5870044827461243,0.053605854511260986,18
U00897,G00768,se besaron.,inmusha'llina',intek'lli'wina,U00457,G00373,medium,0.6406103372573853,0.484825074672699,0.15578526258468628,40
U01037,G00898,"espera, tom.",wa'tenker' tom,tom pa'echu,U00441,G00358,hard,0.7464882135391235,0.6079145073890686,0.13857370615005493,4
U01037,G00898,"espera, tom.",wa'tenker' tom,wiuk'er' tom,U01382,G01207,medium,0.7464882135391235,0.5929056406021118,0.15358257293701172,5
U02127,G01907,son amarillas.,sha'pi'su'sa' nuker'ka,iyasu' nuka'a,U01803,G01600,hard,0.5017126798629761,0.4491979479789734,0.052514731884002686,19
U02279,G02054,"viniendo de lima aquí ella también quiere aprender,","llimaklan wek'an asek nananta' yañinchitulli,",nanek ima ali'la taserpi wa'lata'su' tulli:,U02854,G02629,hard,0.6518513560295105,0.5841109752655029,0.06774038076400757,2
U02279,G02054,"viniendo de lima aquí ella también quiere aprender,","llimaklan wek'an asek nananta' yañinchitulli,","kua asu' senñula' a'lunpallun,",U02478,G02253,medium,0.6518513560295105,0.49626556038856506,0.15558579564094543,20
U01464,G01282,¿está mirando?,¿lli'tapalli?,¿ulanpallincha?,U01468,G01286,hard,0.7757717370986938,0.6856894493103027,0.09008228778839111,6
U01464,G01282,¿está mirando?,¿lli'tapalli?,¿kana'tula?,U00737,G00617,medium,0.7757717370986938,0.6254145503044128,0.150357186794281,24
U00098,G00980,está bien.,mupalli,musu' ñape'chu,U01290,G01121,hard,0.677110493183136,0.5364615321159363,0.1406489610671997,4
U00098,G00980,está bien.,mupalli,nanpipalli,U00585,G00486,medium,0.677110493183136,0.5223187208175659,0.15479177236557007,5
U00411,G00980,está buena.,mupalli,musu' ñape'chu,U01290,G01121,hard,0.6567339897155762,0.5845704078674316,0.07216358184814453,4
U00411,G00980,está buena.,mupalli,nanpipalli,U00585,G00486,medium,0.6567339897155762,0.5041342377662659,0.1525997519493103,7
U01127,G00980,está perfecto.,mupalli,saka'tapalli musu',U01479,G01297,hard,0.5325409173965454,0.48088338971138,0.051657527685165405,8
U01127,G00980,está perfecto.,mupalli,ma'kek'pachi'ñi,U02076,G01859,medium,0.5325409173965454,0.38038790225982666,0.15215301513671875,35
U01615,G01426,pareces ocupado.,ma'nen'nu'tapa'masu'pu'su' lli'tula,yupa'masu'pusu' lli'tula,U01699,G01502,hard,0.547844409942627,0.4876941740512848,0.06015023589134216,10
U01615,G01426,pareces ocupado.,ma'nen'nu'tapa'masu'pu'su' lli'tula,lupersu' ñapala,U01293,G01124,medium,0.547844409942627,0.3947031497955322,0.15314126014709473,41
U00690,G00577,fracasaremos.,teka'per'aterwa',tupitawa',U01823,G01619,hard,0.6946865320205688,0.635834276676178,0.05885225534439087,5
U00690,G00577,fracasaremos.,teka'per'aterwa',llia'terwa',U01588,G01399,medium,0.6946865320205688,0.5439894795417786,0.15069705247879028,22
U00568,G00472,he comido.,weranek',mapa'lek,U00768,G00646,hard,0.6330492496490479,0.5826104879379272,0.050438761711120605,44
U01008,G00871,¡míralo!,¡lli'ker'!,¡dakuta'ker'!,U01170,G01020,hard,0.6964497566223145,0.6167635321617126,0.0796862244606018,21
U01008,G00871,¡míralo!,¡lli'ker'!,aden'cher',U00290,G00230,medium,0.6964497566223145,0.5462217330932617,0.15022802352905273,40
U00961,G00827,¿quiénes sois?,¿denlusa'acha?,¿musu' ñapala?,U01316,G01145,hard,0.6059006452560425,0.5556026101112366,0.05029803514480591,30
U00606,G00502,cantemos.,tuluner'awa',adanta'wa',U01504,G01320,hard,0.6574881076812744,0.60515958070755,0.052328526973724365,6
U00606,G00502,cantemos.,tuluner'awa',wer'llidek,U00124,G00802,medium,0.6574881076812744,0.5068503618240356,0.15063774585723877,45
U02342,G02117,"pelada, se trae a la casa y se la guarda.","eksu', kencha'lek pidik, aku'lek.","piper'unkellu', pipelladasu'.",U02736,G02511,hard,0.5828283429145813,0.4865908622741699,0.09623748064041138,6
U02342,G02117,"pelada, se trae a la casa y se la guarda.","eksu', kencha'lek pidik, aku'lek.","- ajá, ñapalek, ñañá. uker lli'ker'ú.",U02418,G02193,medium,0.5828283429145813,0.4197329878807068,0.1630953550338745,14
U02903,G02678,ya algunos de los espíritus de los esposos muertos penaban en sus casas:,nu'unta' ipa' wa'danwañi nana pidik:,uk'apinlencha'ni'ma kelluluñiñi' kanañina'.,U02960,G02735,hard,0.4478973150253296,0.39753055572509766,0.050366759300231934,47
U02037,G01821,lo arreglaré.,tekdiper'echek,nu'techek,U00552,G00457,hard,0.6790117621421814,0.6114869117736816,0.06752485036849976,4
U02037,G01821,lo arreglaré.,tekdiper'echek,pi'ser'katulek,U00332,G00267,medium,0.6790117621421814,0.5281993746757507,0.15081238746643066,39
U00773,G00650,como pan.,ka'apalek tanta',ka'lek manzanas,U01061,G00920,hard,0.42997801303863525,0.34192410111427307,0.08805391192436218,5
U00773,G00650,como pan.,ka'apalek tanta',kerlliek vinu',U01712,G01515,medium,0.42997801303863525,0.27695977687835693,0.15301823616027832,23
U02478,G02253,"a mí esta señora me está hacienda hablar,","kua asu' senñula' a'lunpallun,","nanentu ker' manta'lek menmikda',",U02340,G02115,hard,0.7104257941246033,0.6337208151817322,0.0767049789428711,3
U02478,G02253,"a mí esta señora me está hacienda hablar,","kua asu' senñula' a'lunpallun,","kuashasa' ñienkasu' patunwi'nek,",U02502,G02277,medium,0.7104257941246033,0.5593183636665344,0.15110743045806885,10
U02505,G02280,si usted supiera hablar conversaríamos.,ñinchilu'nma'su' ñilli inluntunansu'.,nu'anni'ma iñer inyulatekkeksa' llia'llina'.,U02604,G02379,hard,0.4140259027481079,0.3609235882759094,0.053102314472198486,19
U02451,G02226,"ah, a ver pues, desde la mañana no he bebido nada.","- ah, enta'n'i'na dasu'laklanek uwi'nek.","ipa'lalek, ipa'la walek yunsi'ñi.",U02470,G02245,hard,0.6107255816459656,0.5536076426506042,0.05711793899536133,2
U02451,G02226,"ah, a ver pues, desde la mañana no he bebido nada.","- ah, enta'n'i'na dasu'laklanek uwi'nek.","nu'tan, pidekñik sichi'dandek'an iñer urañi.",U02894,G02669,medium,0.6107255816459656,0.45333194732666016,0.15739363431930542,8
U02510,G02285,"sólo eso he hablado. yurimaguas, julio 2005",kua nanasa' lunek.,namasu' la'leklan luntetchek.,U02281,G02056,hard,0.42795413732528687,0.3451159596443176,0.08283817768096924,4
U02510,G02285,"sólo eso he hablado. yurimaguas, julio 2005",kua nanasa' lunek.,"la'i nu'lekweipa', ku'leipa'. latekchi'lek kua.",U03191,G02966,medium,0.42795413732528687,0.27568647265434265,0.1522676646709442,40
U01040,G00901,tómate algo.,uker' ma'pinta',ekpa'ker' utila',U01030,G00891,hard,0.563237726688385,0.5115398168563843,0.05169790983200073,15
U03026,G02801,"ahora más tienen aretes, tienen collar, aprendieron a leer y escribir. algunos tienen dinero.","ipa'la a'pinta' asunwekwañina', miduwañina', kerka' ñinchillintullina'. nu'unta' kulliker'wañi.","wilalusi'ma, ya'dandektanna', pa'anna', anaka'lli'na'.",U03140,G02915,hard,0.6733118295669556,0.6205560564994812,0.052755773067474365,10
