pair_id,group_id,anchor,positive,negative,negative_anchor,negative_pair_id,negative_group_id,difficulty,sim_positive,sim_negative,margin,negative_rank
U00990,G00854,¿estás perdido?,¿wer'su' ñapala?,¿inapiken ñapala?,¿estás soltero?,U01649,G01458,hard,0.8425722122192383,0.7807895541191101,0.061782658100128174,3
U00990,G00854,¿estás perdido?,¿wer'su' ñapala?,¿wa'danpindek ñapala?,¿estás loco?,U00716,G00601,medium,0.8425722122192383,0.6860806345939636,0.15649157762527466,13
U01102,G00961,estoy confuso.,lachek'ki'nek,yen'nichi'nek,estoy ocupada.,U00314,G00251,hard,0.782792866230011,0.7285290360450745,0.05426383018493652,7
U01102,G00961,estoy confuso.,lachek'ki'nek,luwanchi'nek,me niego.,U00179,G00137,medium,0.782792866230011,0.6273928284645081,0.15540003776550293,14
U01103,G00961,estoy confundido.,lachek'ki'nek,yen'nichi'nek,estoy ocupada.,U00314,G00251,hard,0.7703898549079895,0.7148352861404419,0.05555456876754761,6
U01103,G00961,estoy confundido.,lachek'ki'nek,luwanchi'nek,me niego.,U00179,G00137,medium,0.7703898549079895,0.6069298982620239,0.16345995664596558,14
U02351,G02126,"mientras muelo voy asando también la yuca, cinco yucas enteras.",peksantapamu nana inkaluner ker'unta' a'ler'apalek alei'teklundan.,"a'urkenma' uklupidek, dinpunen a'urkenma'.","les voy a dar de beber la chicha punta, su espuma les voy a dar de beber.",U03061,G02836,hard,0.7210304141044617,0.646760880947113,0.07426953315734863,4
U02351,G02126,"mientras muelo voy asando también la yuca, cinco yucas enteras.",peksantapamu nana inkaluner ker'unta' a'ler'apalek alei'teklundan.,"ipa'linchi katentamupu'su' pitawitapalek, ka'latulek.",entonces mientras se va masticando se va batiendo el líquido y se masca el afrecho (lo último de la yuca disuelta).,U02372,G02147,medium,0.7210304141044617,0.5612832307815552,0.1597471833229065,14
U00760,G00639,está fingiendo comer.,intek weranpalli,intek apalli,está fingiendo.,U00759,G00638,hard,0.7891958355903625,0.7272424697875977,0.06195336580276489,3
U00760,G00639,está fingiendo comer.,intek weranpalli,sanek'apalli,está frío.,U00363,G00294,medium,0.7891958355903625,0.6362196207046509,0.15297621488571167,9
U01675,G01481,¿me conocen?,¿luwer'chapalama'u?,¿luwer'chapalun?,¿me conoce?,U01978,G01766,hard,0.8718075156211853,0.7579811215400696,0.11382639408111572,2
U01675,G01481,¿me conocen?,¿luwer'chapalama'u?,¿luwer'chapalek?,¿le conozco?,U01341,G01169,medium,0.8718075156211853,0.7128183245658875,0.15898919105529785,4
U02116,G01897,es brasileña.,brashika nuka'a,pipersu' nuka'a,es rojo.,U00229,G00179,medium,0.8186816573143005,0.6283385157585144,0.19034314155578613,2
U00833,G00709,¿está ventoso?,¿nakusu' tanluwatulli?,¿lulentuteken'a'cha?,¿es médico?,U01781,G01580,hard,0.6437042951583862,0.5923077464103699,0.05139654874801636,14
U00833,G00709,¿está ventoso?,¿nakusu' tanluwatulli?,¿shipenlusa' nuker'ka?,¿son altos?,U01308,G01139,medium,0.6437042951583862,0.4923543632030487,0.15134993195533752,37
U00669,G00559,tomás esperó.,chuma wa'tentulli,chuma peklu'tulli,tomás llamó.,U00663,G00553,medium,0.8547830581665039,0.7012466192245483,0.15353643894195557,2
U00887,G00759,actúa.,nu'ter',tek'ker',corre.,U00132,G00094,hard,0.850863516330719,0.7855590581893921,0.0653044581413269,2
U00887,G00759,actúa.,nu'ter',tupiter',síguele.,U00497,G00409,medium,0.850863516330719,0.6856926083564758,0.16517090797424316,3
U01068,G00927,no sé.,ñinchichi'nek,yiennichi'nek,es imposible.,U02074,G01857,hard,0.8245595097541809,0.7546918392181396,0.06986767053604126,3
U01068,G00927,no sé.,ñinchichi'nek,yalun'nek,quiero hablar.,U01750,G01552,medium,0.8245595097541809,0.66197669506073,0.16258281469345093,9
U02195,G01974,escribe algo.,llinse'cher' manen'unta',uker' ma'pinta',tómate algo.,U01040,G00901,hard,0.7858827710151672,0.7117902040481567,0.0740925669670105,2
U02195,G01974,escribe algo.,llinse'cher' manen'unta',kaker' ma'pinta',come algo.,U01041,G01179,medium,0.7858827710151672,0.6275726556777954,0.15831011533737183,7
U01295,G01126,están despedidos.,saka'tunakla usu'dekllina',sha'pi'su'sa' ñapallina,están amarillos.,U02126,G01906,hard,0.7626284956932068,0.6890286803245544,0.07359981536865234,7
U01295,G01126,están despedidos.,saka'tunakla usu'dekllina',a'pisadatuteklusa' ñapallina',están celosos.,U02146,G01926,medium,0.7626284956932068,0.6125447154045105,0.1500837802886963,11
U02483,G02258,hace mucho yo viví en varadero.,kua napi' simirkek nanpilek.,kui'na enpu'nipa' insekluten'a'kasu' nanpi'kasu'.,yo he sufrido mucho en mi vida.,U02482,G02257,hard,0.7194432616233826,0.662903368473053,0.05653989315032959,2
U02483,G02258,hace mucho yo viví en varadero.,kua napi' simirkek nanpilek.,kaikshawekleksa' llia'lek.,con mi hermana mayor nomás me quedé.,U02492,G02267,medium,0.7194432616233826,0.5599613189697266,0.159481942653656,6
U01267,G01102,eres rico.,kulliker'wanpala,peklupi nuka'ma,estás invitado.,U01926,G01717,hard,0.732867956161499,0.6602910161018372,0.07257694005966187,14
U01267,G01102,eres rico.,kulliker'wanpala,wa'danpilapilun,me traicionaste.,U02201,G01978,medium,0.732867956161499,0.5697811245918274,0.16308683156967163,24
U01065,G00924,me corté.,indei'tulek,a'aper'lek',fracasé.,U00175,G00133,hard,0.8181908130645752,0.7661049962043762,0.052085816860198975,2
U01065,G00924,me corté.,indei'tulek,awer'lek,me perdí.,U00524,G00434,medium,0.8181908130645752,0.6617659330368042,0.156424880027771,15
U01708,G01511,ya sé.,ipa' ñinchitulek,ninchichi'nek,ni idea.,U01728,G01530,hard,0.7575072646141052,0.689603328704834,0.06790393590927124,3
U01708,G01511,ya sé.,ipa' ñinchitulek,ku'la ñinchitapi'nek,no estudio.,U01397,G01221,medium,0.7575072646141052,0.6069380044937134,0.15056926012039185,10
U01053,G00913,¡qué pesado!,¡enpu'ni saka'dek'ipa'!,¡empu'ni ñinchidinusu'ta'!,¡qué curioso!,U00763,G00641,hard,0.8345354199409485,0.7289315462112427,0.10560387372970581,6
U01053,G00913,¡qué pesado!,¡enpu'ni saka'dek'ipa'!,¡liatusu' nuka'a!,¡es maravilloso!,U01807,G01604,medium,0.8345354199409485,0.6526811718940735,0.181854248046875,15
U02148,G01928,son hermanas.,kaikualusa' nuker'ka,iyasu'lusa' nuker'ka,son ricas.,U01210,G01051,hard,0.8161827325820923,0.7093083262443542,0.10687440633773804,4
U02148,G01928,son hermanas.,kaikualusa' nuker'ka,wiuksu'lusa' nuker'ka,son rápidos.,U01207,G01048,medium,0.8161827325820923,0.6607148051261902,0.1554679274559021,8
U02624,G02399,"él no cría gallinas, no cría huanganas, nada de esos animales.","ñi nana wa'dantek pektawapi'ñi, ñi laman pektawapi'ñi, ñi ma'nen nanadaper.","ñi ma'wi'ñi, wilawi'ñi, ñi ñiñi'wi'ñi, wa'dantekwi'ñi, ñi ma'wi'ñi.","no tiene nada, no tiene hijos, no tiene perro, no tiene gallinas, no tiene nada.",U02622,G02397,hard,0.7546048760414124,0.6183971166610718,0.13620775938034058,2
U02624,G02399,"él no cría gallinas, no cría huanganas, nada de esos animales.","ñi nana wa'dantek pektawapi'ñi, ñi laman pektawapi'ñi, ñi ma'nen nanadaper.","apu'tek i'mi'na ñinpu' ninchiluyuchi'ñi, ñi aperku'tekinpu'.","en cambio apu'tek no sabía aborrecer mucho, no era miserable.",U03134,G02909,medium,0.7546048760414124,0.5949992537498474,0.15960562229156494,3
U00973,G00839,me lastimas.,a'kaluwi'lun,a'kaluwi'liu,me enferma.,U01475,G01293,hard,0.7483929991722107,0.6981706023216248,0.05022239685058594,2
U00973,G00839,me lastimas.,a'kaluwi'lun,chimin'ina'ka,preferiría morir.,U01760,G01562,medium,0.7483929991722107,0.5576167702674866,0.19077622890472412,5
U00201,G00154,estoy herido.,chacha'lek ñapalek,tuna'su' ñapalek,estoy calmado.,U00190,G00145,hard,0.8422922492027283,0.7852015495300293,0.057090699672698975,12
U00201,G00154,estoy herido.,chacha'lek ñapalek,ilulek,tengo tos.,U01727,G01529,medium,0.8422922492027283,0.6895961165428162,0.1526961326599121,26
U02793,G02568,cuando un viejo hablaba los niños no debían asomarse.,"taserpi lunpasik, wilalusa' kawichi'ñina'.",nu'unta'shasi'pa' wilaweklusa' lachek'apilanti'ñina'.,"algunitos de mis hijos quizás me estén entendiendo, pero ya no entienden bien.4",U02414,G02189,hard,0.7349461317062378,0.6399080157279968,0.09503811597824097,2
U02793,G02568,cuando un viejo hablaba los niños no debían asomarse.,"taserpi lunpasik, wilalusa' kawichi'ñina'.",ñienkasu' wilaweklusa' lachek'i'ñina'.,ninguno de mis hijos entiende.,U02299,G02074,medium,0.7349461317062378,0.5769001841545105,0.1580459475517273,3
U01772,G01572,me desnudo.,inanpilechek,yen'ner'lek',me incliné.,U00084,G00058,hard,0.6394162178039551,0.5883005857467651,0.05111563205718994,21
U00561,G00466,me mudaré.,yunsue'chek,yute'chek,lo regañaré.,U01765,G01566,hard,0.819166362285614,0.7675549983978271,0.051611363887786865,6
U00561,G00466,me mudaré.,yunsue'chek,yanpu'lek,me divorcié.,U01721,G01524,medium,0.819166362285614,0.6502529978752136,0.1689133644104004,15
U00295,G00234,no preguntes.,yalek'tuta,yatuluner'ta,no cantes.,U00486,G00399,hard,0.7921790480613708,0.7380210161209106,0.054158031940460205,5
U00295,G00234,no preguntes.,yalek'tuta,yalamapu'ta,no grites.,U00494,G00623,medium,0.7921790480613708,0.6368921995162964,0.15528684854507446,15
U03009,G02784,(las mujeres) lloraban bastante y después se acostumbraban.,wellek'apawi'ni'ma tekkiyallina'.,pipekdek'anni'ma kencha'dekllina' ya'luwerdek'anna'.,dice que cargadas en la espalda las trajeron queriendo hacerles conocer.,U03020,G02795,hard,0.6682441830635071,0.5756566524505615,0.09258753061294556,3
U03009,G02784,(las mujeres) lloraban bastante y después se acostumbraban.,wellek'apawi'ni'ma tekkiyallina'.,"uku'latudek'anna', insekkilapidek'anna', uk'lapincha'dekllina' nana.","una vez que las vendían, (los hermanos) se escondían y las abandonaban, se venían (a jeberos) dejándolas.",U03008,G02783,medium,0.6682441830635071,0.5121171474456787,0.15612703561782837,9
U01299,G01130,eres inteligente.,iñer' ñinchitapala',inapiken nuka'ma,eres libre.,U00977,G01449,hard,0.7511314749717712,0.6771591305732727,0.07397234439849854,4
U01299,G01130,eres inteligente.,iñer' ñinchitapala',peklupi nuka'ma,estás invitado.,U01926,G01717,medium,0.7511314749717712,0.6003367304801941,0.15079474449157715,14
U00359,G00290,llovió.,u'lanñi,muisu' kankatulli,se desmayó.,U00972,G00838,hard,0.7982889413833618,0.7306535840034485,0.06763535737991333,4
U00359,G00290,llovió.,u'lanñi,nupek'tulli,se quebró.,U01471,G01289,medium,0.7982889413833618,0.6205861568450928,0.17770278453826904,16
U01059,G00918,estoy lesionado.,ñapalek da'peksu',pekuipi ñapalek,estoy limpio.,U00213,G00165,hard,0.7819271683692932,0.723917543888092,0.05800962448120117,34
U01059,G00918,estoy lesionado.,ñapalek da'peksu',insek'diperpiku' nuka'ka,estoy listo. (preparado),U00218,G00170,medium,0.7819271683692932,0.6292088627815247,0.15271830558776855,40
U00660,G00550,tom miró.,tom lli'tulli,tom lli'inutapalli,tom recuerda.,U01553,G01365,hard,0.8969297409057617,0.762065052986145,0.1348646879196167,3
U00660,G00550,tom miró.,tom lli'tulli,tom lauki'lli,tom bostezó.,U00672,G00562,medium,0.8969297409057617,0.7062512636184692,0.19067847728729248,4
U01633,G01444,lo verás.,lli'echu,lli'echek,lo miraré.,U01446,G01264,medium,0.8735466003417969,0.6765680909156799,0.19697850942611694,3
U01634,G01444,la verás.,lli'echu,lli'echek,lo miraré.,U01446,G01264,medium,0.872062087059021,0.6863876581192017,0.18567442893981934,3
U00024,G01474,¿entendiste?,¿lachek'la?,¿lli'la?,¿lo viste?,U01668,G01475,hard,0.808548092842102,0.7286814451217651,0.07986664772033691,4
U00024,G01474,¿entendiste?,¿lachek'la?,¿luwer'chapallien?,¿te conozco?,U01342,G01170,medium,0.808548092842102,0.6554737687110901,0.15307432413101196,12
U01667,G01474,¿entendió?,¿lachek'la?,¿yalansa'lli?,¿quiere bailar?,U01840,G01635,hard,0.7030752897262573,0.6149632334709167,0.08811205625534058,7
U01667,G01474,¿entendió?,¿lachek'la?,¿lli'la?,¿lo viste?,U01668,G01475,medium,0.7030752897262573,0.5492630004882812,0.15381228923797607,17
U02797,G02572,las viejas finadas y los viejos finados se sentaban y hablaban de ese arákayu.,"tasellunku'lusa' papinkuku'lusa' du'anna', nana arakayukin luñina'.",nana mukankinpu'lalusa'ler arakayu pideknen di'setchullina'.,porque los de mal corazón quemaron la casa de arákayu.,U02788,G02563,hard,0.8141074776649475,0.6816819906234741,0.1324254870414734,2
U02797,G02572,las viejas finadas y los viejos finados se sentaban y hablaban de ese arákayu.,"tasellunku'lusa' papinkuku'lusa' du'anna', nana arakayukin luñina'.",nawi'na wintapanta'llinerku ma'pu'si'pa mitan nakulama' tullima arakayu.,ellas se van a contarme de qué manera celebraron el carnaval dijo arákayu.,U02671,G02446,medium,0.8141074776649475,0.5426149964332581,0.27149248123168945,3
U02082,G01864,solo pruébatela.,lataker'sa',luwe'chinbuer',ignórala.,U02080,G01862,hard,0.7915816903114319,0.726174533367157,0.0654071569442749,2
U02082,G01864,solo pruébatela.,lataker'sa',inlli'inuker',piénsatelo.,U01870,G01664,medium,0.7915816903114319,0.6101350784301758,0.1814466118812561,5
U01036,G00897,buenos días.,muuklli,kishu,jesús.,U00283,G00228,hard,0.7015436887741089,0.6234154105186462,0.07812827825546265,4
U01036,G00897,buenos días.,muuklli,muwencha'ku',bienvenidos.,U00125,G00089,medium,0.7015436887741089,0.5095338821411133,0.1920098066329956,9
U01640,G01450,estás delgado.,sha'mu'su' nuka'ma,saka'tusu' ñapala,estás cansado.,U01302,G01133,hard,0.7648985385894775,0.708576500415802,0.05632203817367554,12
U01640,G01450,estás delgado.,sha'mu'su' nuka'ma,weipensu' ñapala,estás gordo.,U01296,G01127,medium,0.7648985385894775,0.6099936366081238,0.15490490198135376,20
U02693,G02468,gritó arákayu.,lukatullima arakayu.,arakayuler pilleklli.,arákayu shinguró7 (los lagos).,U02716,G02491,hard,0.8002697229385376,0.7036616206169128,0.09660810232162476,2
U02693,G02468,gritó arákayu.,lukatullima arakayu.,arakayuler tanpen peklu'n itulli,arakáyu llamó al hombre candela y le dijo,U02728,G02503,medium,0.8002697229385376,0.6490249037742615,0.15124481916427612,6
U00044,G00036,¿en serio?,¿tekinchi?,¿tekinchi'cha?,¿es seguro?,U00578,G00481,hard,0.7891348600387573,0.7055929899215698,0.0835418701171875,3
U00044,G00036,¿en serio?,¿tekinchi?,¿enpuduncha?,¿cuánto es?,U01706,G01509,medium,0.7891348600387573,0.6212477684020996,0.16788709163665771,5
U00045,G00036,¿la verdad?,¿tekinchi?,¿tekinchi'cha?,¿es seguro?,U00578,G00481,hard,0.8526614308357239,0.7983574271202087,0.05430400371551514,3
U00045,G00036,¿la verdad?,¿tekinchi?,¿enpuduncha?,¿cuánto es?,U01706,G01509,medium,0.8526614308357239,0.700334906578064,0.1523265242576599,6
U02661,G02436,está regalando (pescado).,panutapalli.,pada'sa'tapalli,está vibrando.,U01806,G01603,hard,0.762644350528717,0.6933190226554871,0.06932532787322998,5
U02661,G02436,está regalando (pescado).,panutapalli.,intek apalli,está fingiendo.,U00759,G00638,medium,0.762644350528717,0.5796791911125183,0.18296515941619873,10
U01619,G01430,necesitas ayuda.,katu'pa' luwantula,katu'pa'a'kasu' ñapalli,debo ayudarlo.,U02014,G01799,hard,0.8742018938064575,0.7490490674972534,0.1251528263092041,2
U01619,G01430,necesitas ayuda.,katu'pa' luwantula,luwantulliden,te necesitamos.,U00937,G00805,medium,0.8742018938064575,0.6828127503395081,0.19138914346694946,3
U02220,G01997,¿son estudiantes?,¿ñinchitulusa' nuka'mama'?,¿denlusa'cha?,¿quiénes son?,U01257,G01093,hard,0.7952637672424316,0.6766483783721924,0.11861538887023926,5
U02220,G01997,¿son estudiantes?,¿ñinchitulusa' nuka'mama'?,a'lek'tutek'lusa' nuka'kawa',somos profesores.,U02158,G01938,medium,0.7952637672424316,0.60415118932724,0.19111257791519165,8
U01997,G01783,¡apúrate niña!,¡wiuker' wila!,¡wiuk'ku wilalusa'!,"¡apúrensen, muchachos!",U01707,G01510,medium,0.8334699273109436,0.6543561220169067,0.17911380529403687,2
U02733,G02508,sólo ellos van a poblar de nuevo.,nawa'sa' nanpichuna'.,nanentu pa'erkasu' anaker'chuna' iñerdaper.,los que van a ir primero (el primer grupo) van a perecer todos devorados por las fieras.,U02855,G02630,hard,0.7163659930229187,0.6524065136909485,0.06395947933197021,3
U02733,G02508,sólo ellos van a poblar de nuevo.,nawa'sa' nanpichuna'.,nawa' wenche'chuna',ellos vendrán.,U01204,G01045,medium,0.7163659930229187,0.5493286848068237,0.16703730821609497,6
U01410,G01231,te mentí.,tumu'tullien,tumu'tulun,me mentiste.,U01913,G01705,hard,0.8646129965782166,0.8143350481987,0.0502779483795166,2
U01410,G01231,te mentí.,tumu'tullien,lunnek,confesé.,U00771,G00648,medium,0.8646129965782166,0.6727019548416138,0.19191104173660278,4
U00780,G00657,tengo vino.,vinu' a'ñapalek,kerlliek vinu',traje vino.,U01712,G01515,medium,0.8766567707061768,0.7030717134475708,0.17358505725860596,2
U02688,G02463,"cuando pasó el carnaval regresó,","mitan nakusik ima adanta'n,","patak ipa'linchi u'deklek,","una vez tanteado entonces se chanca,",U02359,G02134,hard,0.7675721049308777,0.7050079107284546,0.0625641942024231,12
U02688,G02463,"cuando pasó el carnaval regresó,","mitan nakusik ima adanta'n,","nanek wetlli,","ahí desapareció (en el agua),",U02723,G02498,medium,0.7675721049308777,0.6066557168960571,0.16091638803482056,18
U03134,G02909,"en cambio apu'tek no sabía aborrecer mucho, no era miserable.","apu'tek i'mi'na ñinpu' ninchiluyuchi'ñi, ñi aperku'tekinpu'.","nana sekputchek ima'ka nana aperku'tek ima, ñima luwanchi'ñi u'ñisha.","ese sekputchek era bien miserable, no se conformaba con poquito.",U03135,G02910,hard,0.6820482611656189,0.6133602857589722,0.06868797540664673,2
U03134,G02909,"en cambio apu'tek no sabía aborrecer mucho, no era miserable.","apu'tek i'mi'na ñinpu' ninchiluyuchi'ñi, ñi aperku'tekinpu'.","napi'pu' arakayu ima nanpipalli, samerwanpalli.",en ese tiempo (comentaron) dicen que existe un tal arákayu y tiene peces.,U02657,G02432,medium,0.6820482611656189,0.5176534056663513,0.16439485549926758,5
U00626,G00521,mantente despierto.,ñapaker' nanpiladasu',nantapitek' ñiker',sé fuerte.,U00138,G00099,hard,0.8499772548675537,0.7718397974967957,0.07813745737075806,2
U00626,G00521,mantente despierto.,ñapaker' nanpiladasu',ñapaker' musu'kankantusu',estate contento.,U00465,G00380,medium,0.8499772548675537,0.6980408430099487,0.15193641185760498,8
U00418,G00338,fuera.,adipi,uklli,dia.,U00254,G00201,medium,0.8290717601776123,0.6553614139556885,0.17371034622192383,2
U01586,G01397,somos egoístas.,kenmu'sak lli'i'nupalekwa',saputek'lusa' nuker'ka,son débiles.,U01212,G01053,hard,0.6465827226638794,0.5953460931777954,0.051236629486083984,16
U00489,G00402,¡no hables!,¡yalunta'!,¡ta'ituler'!,¡para!,U00012,G00009,hard,0.7379649877548218,0.6765379309654236,0.06142705678939819,7
U00489,G00402,¡no hables!,¡yalunta'!,¡yawa'tenta!,¡no esperes!,U00491,G00404,medium,0.7379649877548218,0.5822113156318665,0.15575367212295532,13
U02659,G02434,dice que fueron a mirar.,lli'kuñini'ma.,tula'si'ma llinlliwañina'.,así nomás dice tenían sus nombres.,U03172,G02947,hard,0.7554746866226196,0.6120610237121582,0.14341366291046143,2
U02659,G02434,dice que fueron a mirar.,lli'kuñini'ma.,iñer'daper' lli'tullina',todos miraron.,U01982,G01769,medium,0.7554746866226196,0.6050919890403748,0.15038269758224487,3
U02423,G02198,postrada me la paso.,ñapamu erwatapalek.,kaikshawekleksa' llia'lek.,con mi hermana mayor nomás me quedé.,U02492,G02267,hard,0.7787554264068604,0.6742083430290222,0.10454708337783813,2
U02423,G02198,postrada me la paso.,ñapamu erwatapalek.,nerpi'pu' dekundapalek,siempre camino.,U01384,G01209,medium,0.7787554264068604,0.6207800507545471,0.15797537565231323,4
U00499,G00411,perdónenos.,taitula'u'kudek,ta'itula'llidek,le perdonamos.,U01882,G01676,hard,0.7575212717056274,0.693630039691925,0.06389123201370239,5
U00499,G00411,perdónenos.,taitula'u'kudek,a'ta'wantullidek,terminamos.,U00697,G00584,medium,0.7575212717056274,0.6056807041168213,0.15184056758880615,13
U03120,G02895,de esta manera ahora están olvidando la lengua shiwilu.,ipa'la nu'anna' ipa' shiwilu la'la' pinaner'apilallina'.,ipa'la asu' senñula' itullun ¡lunker shiwilu la'la'!,ahora esta señora me pidió ¡habla la lengua shiwilu!,U02504,G02279,hard,0.8592577576637268,0.785237193107605,0.07402056455612183,3
U03120,G02895,de esta manera ahora están olvidando la lengua shiwilu.,ipa'la nu'anna' ipa' shiwilu la'la' pinaner'apilallina'.,da'ilek ala'si'mi'na lachik'apalli asu' shiwilu la'la'.,"entonces, dice que había uno que entendía la lengua shiwilu.",U02974,G02749,medium,0.8592577576637268,0.7028400897979736,0.15641766786575317,4
U00491,G00404,¡no esperes!,¡yawa'tenta!,¡yawellekta!,¡no llores!,U00297,G00236,hard,0.8991126418113708,0.7669408917427063,0.13217175006866455,3
U00491,G00404,¡no esperes!,¡yawa'tenta!,¡yailantuta!,¡no dispares!,U00742,G00622,medium,0.8991126418113708,0.73081374168396,0.1682989001274109,5
U03064,G02839,"nosotros somos bastantes, ellos son doscitos nomas.","kenmu'wa' wapu'mu'wa', ma'ki'na asu' katu'shadapersa'.","kenmu'wa' mutupi muda', kenmu'wa' ñi asu'lupa'dei'npu'.","nosotros somos gente de cerro, nosotros no somos de aquí.",U03150,G02925,medium,0.8094678521156311,0.6484353542327881,0.16103249788284302,2
U02347,G02122,una vez tostado se lo muele.,inyek ipa'linchi peksanek.,kala ekkilala ima uketlli.,cuentan que tres años ardió.,U02552,G02327,hard,0.6619747281074524,0.5899824500083923,0.07199227809906006,6
U02347,G02122,una vez tostado se lo muele.,inyek ipa'linchi peksanek.,ipa'linchi a'pi'dektapa'sik ukllapilelli.,entonces cuando se está cutipando (se está haciendo hervir nuevamente) está amaneciendo.,U02385,G02160,medium,0.6619747281074524,0.5098702311515808,0.15210449695587158,20
U00646,G00539,esto funciona.,asu' saka'tapalli,asu' saka'techu',este funciona.,U01872,G01666,hard,0.8794289231300354,0.7643211483955383,0.11510777473449707,4
U00646,G00539,esto funciona.,asu' saka'tapalli,nana katu'patulli,eso ayuda.,U00220,G00172,medium,0.8794289231300354,0.6864312887191772,0.19299763441085815,5
U00647,G00539,esto trabaja.,asu' saka'tapalli,asu' saka'techu',este funciona.,U01872,G01666,hard,0.875119149684906,0.7580256462097168,0.11709350347518921,4
U00647,G00539,esto trabaja.,asu' saka'tapalli,asu' katu'pa'techu,esto ayudará.,U01213,G01054,medium,0.875119149684906,0.654510498046875,0.220608651638031,5
U01082,G00941,hablo rápido.,wiuksu' lunpalek,lanerapalek gas,huelo gas.,U00795,G00672,hard,0.7531346678733826,0.6449020504951477,0.10823261737823486,2
U01082,G00941,hablo rápido.,wiuksu' lunpalek,nakusu' wichilek,dormí mucho.,U01418,G01238,medium,0.7531346678733826,0.5992996096611023,0.15383505821228027,5
U02561,G02336,"atemorizados, cuando contaban nosotros (los jóvenes) los hemos oído a los viejos ya finados sentados en la calle,","tek kuanna', ta'ser kuda lauktullidek papinkuku'lusa' du'anna' adipik kallilalak,","ipa'la walek lauk'apallidek, lli'apallidek wa'dantek pekla'su',","hasta ahora escuchamos y vemos gallos que cantan,",U02569,G02344,medium,0.8068583011627197,0.6006765365600586,0.20618176460266113,2
U00675,G00565,tom morirá.,tom chiminchu,tom idenmechu,tom luchará.,U01877,G01671,hard,0.9015951156616211,0.8124352693557739,0.08915984630584717,2
