pair_id,group_id,anchor,positive,negative,negative_pair_id,negative_group_id,difficulty,sim_positive,sim_negative,margin,negative_rank,risk_flags
U00669,G00559,tomás esperó.,chuma wa'tentulli,tomas ekpa'lli,U00432,G00349,hard,0.678922712802887,0.6269791126251221,0.0519436001777648,2,very_close_margin
U01068,G00927,no sé.,ñinchichi'nek,lauk'i'nek,U02003,G01789,hard,0.7897723913192749,0.7328166365623474,0.0569557547569274,2,very_close_margin
U02195,G01974,escribe algo.,llinse'cher' manen'unta',teklerier' nu'ta'mak,U01559,G01371,hard,0.473038375377655,0.4221227765083313,0.0509155988693237,23,very_close_margin
U01295,G01126,están despedidos.,saka'tunakla usu'dekllina',muinsu' ñapallina',U01868,G01662,hard,0.6302149295806885,0.5735406875610352,0.0566742420196533,10,very_close_margin
U02483,G02258,hace mucho yo viví en varadero.,kua napi' simirkek nanpilek.,nerpi'pu' pinanetllek.,U02286,G02061,hard,0.5227586627006531,0.4720838665962219,0.0506747961044311,14,very_close_margin
U01267,G01102,eres rico.,kulliker'wanpala,mukankaninpu',U01854,G01648,hard,0.5975850820541382,0.5425031781196594,0.0550819039344787,9,very_close_margin
U01708,G01511,ya sé.,ipa' ñinchitulek,dei'techek,U01439,G01258,hard,0.5551114678382874,0.5050315260887146,0.0500799417495727,22,very_close_margin
U02148,G01928,son hermanas.,kaikualusa' nuker'ka,tekinchilusa' nuker'ka,U02142,G01922,hard,0.6397545337677002,0.5671290159225464,0.0726255178451538,7,shared_shiwilu_tokens
U02624,G02399,"él no cría gallinas, no cría huanganas, nada de esos animales.","ñi nana wa'dantek pektawapi'ñi, ñi laman pektawapi'ñi, ñi ma'nen nanadaper.","nanekla ñi a'pinta' yapitetchi'ñina', ñi ananchi'ñina', ñi asu' pankuellinchi'ñina'.",U02987,G02762,hard,0.6232532262802124,0.5286521315574646,0.0946010947227478,2,shared_shiwilu_tokens
U02624,G02399,"él no cría gallinas, no cría huanganas, nada de esos animales.","ñi nana wa'dantek pektawapi'ñi, ñi laman pektawapi'ñi, ñi ma'nen nanadaper.","a'pinta' kaschilleklansa' lunna', ñi a'pinta' shiwilu la'la' lunpi'ñina'.",U02413,G02188,medium,0.6232532262802124,0.4631364941596985,0.1601167321205139,3,shared_shiwilu_tokens
U00973,G00839,me lastimas.,a'kaluwi'lun,kua katu'pekchen,U00736,G00616,hard,0.5506221055984497,0.4997264742851257,0.0508956313133239,10,very_close_margin
U00201,G00154,estoy herido.,chacha'lek ñapalek,yapa'lek,U01086,G00945,hard,0.6859182119369507,0.6343382596969604,0.0515799522399902,41,very_close_margin
U02793,G02568,cuando un viejo hablaba los niños no debían asomarse.,"taserpi lunpasik, wilalusa' kawichi'ñina'.",nerpi'la llillin aku'llina' ñinchiluinpu'la'pi'na'.,U03196,G02971,hard,0.6130374073982239,0.5554581880569458,0.057579219341278,4,very_close_margin
U00561,G00466,me mudaré.,yunsue'chek,wichi'echek,U00088,G00061,hard,0.6298729181289673,0.5719164609909058,0.0579564571380615,26,very_close_margin
U00295,G00234,no preguntes.,yalek'tuta,yanu'tapala,U01642,G01452,hard,0.5810373425483704,0.5226998329162598,0.0583375096321105,16,very_close_margin
U03009,G02784,(las mujeres) lloraban bastante y después se acostumbraban.,wellek'apawi'ni'ma tekkiyallina'.,tanni'ma adenchanna' lunchallina' da'mupa'ser nana musun.,U02882,G02657,hard,0.5133373141288757,0.4614704847335815,0.0518668293952941,12,very_close_margin
U01299,G01130,eres inteligente.,iñer' ñinchitapala',weipensu' ñapala,U01296,G01127,hard,0.5382181406021118,0.4868136942386627,0.0514044463634491,26,very_close_margin
U00359,G00290,llovió.,u'lanñi,saka'tulli,U00361,G00292,hard,0.671893298625946,0.6210335493087769,0.0508597493171691,11,very_close_margin
U01059,G00918,estoy lesionado.,ñapalek da'peksu',inanpilatek ñapawinek,U00802,G00678,hard,0.74544358253479,0.6918705105781555,0.0535730719566345,19,very_close_margin
U00660,G00550,tom miró.,tom lli'tulli,tom peklu'tulli,U00649,G00541,hard,0.8644092679023743,0.8100636005401611,0.0543456673622131,12,very_close_margin|shared_shiwilu_tokens
U00660,G00550,tom miró.,tom lli'tulli,tom a'lektapalli,U00917,G00787,medium,0.8644092679023743,0.7142701148986816,0.1501391530036926,45,shared_shiwilu_tokens
U01634,G01444,la verás.,lli'echu,ipa' lli'echu,U00711,G00597,medium,0.6745115518569946,0.5124844908714294,0.1620270609855651,5,shared_shiwilu_tokens
U00024,G01474,¿entendiste?,¿lachek'la?,¿si'lentapala?,U01648,G01457,hard,0.7344808578491211,0.6819849014282227,0.0524959564208984,10,very_close_margin
U02797,G02572,las viejas finadas y los viejos finados se sentaban y hablaban de ese arákayu.,"tasellunku'lusa' papinkuku'lusa' du'anna', nana arakayukin luñina'.",nana mukankinpu'lalusa'ler arakayu pideknen di'setchullina'.,U02788,G02563,hard,0.6532226800918579,0.5532852411270142,0.0999374389648437,2,shared_shiwilu_tokens
U02082,G01864,solo pruébatela.,lataker'sa',luwerchinpu'deker,U00831,G00707,hard,0.4298851490020752,0.3778625428676605,0.0520226061344146,10,very_close_margin
U00044,G00036,¿en serio?,¿tekinchi?,¿sekipia'cha?,U01467,G01285,hard,0.6349085569381714,0.5827744603157043,0.052134096622467,21,very_close_margin
U00045,G00036,¿la verdad?,¿tekinchi?,¿lachek'la?,U00024,G01474,hard,0.6870460510253906,0.6354817152023315,0.051564335823059,5,very_close_margin
U02220,G01997,¿son estudiantes?,¿ñinchitulusa' nuka'mama'?,¿a'lek'tutek' nuka'a?,U02062,G01845,hard,0.5989607572555542,0.5427848100662231,0.056175947189331,11,very_close_margin
U01997,G01783,¡apúrate niña!,¡wiuker' wila!,¡wencher' wiuksu'!,U00479,G00393,hard,0.670874834060669,0.61434006690979,0.0565347671508789,4,very_close_margin
U02733,G02508,sólo ellos van a poblar de nuevo.,nawa'sa' nanpichuna'.,inluyupallina'pi'la ipa'la walek.,U03098,G02873,hard,0.4930428564548492,0.4393208026885986,0.0537220537662506,35,very_close_margin
U01410,G01231,te mentí.,tumu'tullien,luantullien,U00534,G00441,hard,0.6310136318206787,0.5784783959388733,0.0525352358818054,10,very_close_margin
U02688,G02463,"cuando pasó el carnaval regresó,","mitan nakusik ima adanta'n,","kundetchek enñi,",U02713,G02488,hard,0.61640465259552,0.5637580752372742,0.0526465773582458,19,very_close_margin
U03134,G02909,"en cambio apu'tek no sabía aborrecer mucho, no era miserable.","apu'tek i'mi'na ñinpu' ninchiluyuchi'ñi, ñi aperku'tekinpu'.","iñer ima dullinen adipi, ukunpala'lli, ñi chipitekwi'ñi.",U02875,G02650,hard,0.6542991399765015,0.5610101819038391,0.0932889580726623,2,shared_shiwilu_tokens
U00626,G00521,mantente despierto.,ñapaker' nanpiladasu',nerpi'pu' yamer'ker,U02084,G01866,hard,0.5604126453399658,0.5066359043121338,0.053776741027832,14,very_close_margin
U01586,G01397,somos egoístas.,kenmu'sak lli'i'nupalekwa',unku'pi ñapallidek,U01252,G01088,hard,0.6165949702262878,0.5609485507011414,0.0556464195251464,19,very_close_margin
U00489,G00402,¡no hables!,¡yalunta'!,yalli'tama,U00485,G00398,hard,0.5898145437240601,0.5368112325668335,0.0530033111572265,21,very_close_margin
U02659,G02434,dice que fueron a mirar.,lli'kuñini'ma.,nanek ima imanankankantullina'.,U02609,G02384,hard,0.520141065120697,0.4667684733867645,0.0533725917339324,3,very_close_margin
U03120,G02895,de esta manera ahora están olvidando la lengua shiwilu.,ipa'la nu'anna' ipa' shiwilu la'la' pinaner'apilallina'.,ipa'la asu' shaya'lusa' inllinsellina' asu' ladanenna'.,U03013,G02788,hard,0.6891692876815796,0.6036563515663147,0.0855129361152648,3,shared_shiwilu_tokens
U02347,G02122,una vez tostado se lo muele.,inyek ipa'linchi peksanek.,da'wanler kiteklli tatawek.,U02489,G02264,hard,0.4105383157730102,0.357087105512619,0.0534512102603912,36,very_close_margin
U00646,G00539,esto funciona.,asu' saka'tapalli,nana katu'pa'techu,U01190,G01033,hard,0.6334271430969238,0.577592134475708,0.0558350086212158,5,very_close_margin
U00647,G00539,esto trabaja.,asu' saka'tapalli,asu' katu'pa'techu,U01213,G01054,medium,0.6934511065483093,0.534021258354187,0.1594298481941223,7,shared_shiwilu_tokens
U00675,G00565,tom morirá.,tom chiminchu,tom wer'lli,U02153,G01933,hard,0.7474778294563293,0.6939990520477295,0.0534787774085998,6,very_close_margin|shared_shiwilu_tokens
U00675,G00565,tom morirá.,tom chiminchu,tom lli'inutulli,U01875,G01669,medium,0.7474778294563293,0.5964219570159912,0.1510558724403381,43,shared_shiwilu_tokens
U02285,G02060,a veces no puedo recordar lo que estoy hablando.,nerpi'pu' innichi'nek lli'inuta'kasu' lunpa'kasu'.,ma'pu'sui'na ikellandu'mu innichi'nek dekkunta'kasu'.,U02452,G02227,hard,0.6960495710372925,0.5965524315834045,0.0994971394538879,2,shared_shiwilu_tokens
U00897,G00768,se besaron.,inmusha'llina',indek'llina',U00641,G00534,hard,0.6406103372573853,0.5870044827461243,0.0536058545112609,18,very_close_margin
U01037,G00898,"espera, tom.",wa'tenker' tom,tom pa'echu,U00441,G00358,hard,0.7464882135391235,0.6079145073890686,0.1385737061500549,4,shared_shiwilu_tokens
U01037,G00898,"espera, tom.",wa'tenker' tom,wiuk'er' tom,U01382,G01207,medium,0.7464882135391235,0.5929056406021118,0.1535825729370117,5,shared_shiwilu_tokens
U02127,G01907,son amarillas.,sha'pi'su'sa' nuker'ka,iyasu' nuka'a,U01803,G01600,hard,0.5017126798629761,0.4491979479789734,0.0525147318840026,19,very_close_margin
U01127,G00980,está perfecto.,mupalli,saka'tapalli musu',U01479,G01297,hard,0.5325409173965454,0.48088338971138,0.0516575276851654,8,very_close_margin
U01615,G01426,pareces ocupado.,ma'nen'nu'tapa'masu'pu'su' lli'tula,yupa'masu'pusu' lli'tula,U01699,G01502,hard,0.547844409942627,0.4876941740512848,0.0601502358913421,10,shared_shiwilu_tokens
U00690,G00577,fracasaremos.,teka'per'aterwa',tupitawa',U01823,G01619,hard,0.6946865320205688,0.635834276676178,0.0588522553443908,5,very_close_margin
U00568,G00472,he comido.,weranek',mapa'lek,U00768,G00646,hard,0.6330492496490479,0.5826104879379272,0.0504387617111206,44,very_close_margin
U00961,G00827,¿quiénes sois?,¿denlusa'acha?,¿musu' ñapala?,U01316,G01145,hard,0.6059006452560425,0.5556026101112366,0.0502980351448059,30,very_close_margin
U00606,G00502,cantemos.,tuluner'awa',adanta'wa',U01504,G01320,hard,0.6574881076812744,0.60515958070755,0.0523285269737243,6,very_close_margin
U02903,G02678,ya algunos de los espíritus de los esposos muertos penaban en sus casas:,nu'unta' ipa' wa'danwañi nana pidik:,uk'apinlencha'ni'ma kelluluñiñi' kanañina'.,U02960,G02735,hard,0.4478973150253296,0.3975305557250976,0.0503667593002319,47,very_close_margin
U02505,G02280,si usted supiera hablar conversaríamos.,ñinchilu'nma'su' ñilli inluntunansu'.,nu'anni'ma iñer inyulatekkeksa' llia'llina'.,U02604,G02379,hard,0.4140259027481079,0.3609235882759094,0.0531023144721984,19,very_close_margin
U02451,G02226,"ah, a ver pues, desde la mañana no he bebido nada.","- ah, enta'n'i'na dasu'laklanek uwi'nek.","ipa'lalek, ipa'la walek yunsi'ñi.",U02470,G02245,hard,0.6107255816459656,0.5536076426506042,0.0571179389953613,2,very_close_margin
U01040,G00901,tómate algo.,uker' ma'pinta',ekpa'ker' utila',U01030,G00891,hard,0.563237726688385,0.5115398168563843,0.0516979098320007,15,very_close_margin
U03026,G02801,"ahora más tienen aretes, tienen collar, aprendieron a leer y escribir. algunos tienen dinero.","ipa'la a'pinta' asunwekwañina', miduwañina', kerka' ñinchillintullina'. nu'unta' kulliker'wañi.","wilalusi'ma, ya'dandektanna', pa'anna', anaka'lli'na'.",U03140,G02915,hard,0.6733118295669556,0.6205560564994812,0.0527557730674743,10,very_close_margin
U03026,G02801,"ahora más tienen aretes, tienen collar, aprendieron a leer y escribir. algunos tienen dinero.","ipa'la a'pinta' asunwekwañina', miduwañina', kerka' ñinchillintullina'. nu'unta' kulliker'wañi.","ipa'la aku'llina', ma'i, giovanna, ma'nen ilipa'.",U03197,G02972,medium,0.6733118295669556,0.5158215761184692,0.1574902534484863,32,shared_shiwilu_tokens
U01629,G01440,trabajas duro.,saka'techu watensu',da'sek'su' ñapala,U02216,G01993,hard,0.5173770785331726,0.4647005796432495,0.052676498889923,10,very_close_margin
U00202,G00155,llego tarde.,erwa' ektu'lek,ta'itula'u pae'chek,U01810,G01607,hard,0.5869724750518799,0.5328409075737,0.0541315674781799,6,very_close_margin
U00540,G00446,prometí.,tuwinek,panuerken,U02045,G01828,hard,0.5660834312438965,0.5119509100914001,0.0541325211524963,7,very_close_margin
U02228,G02003,¡contrólate!,¡inlu'uk'ter!,¡paku'!,U00068,G00052,hard,0.7765706777572632,0.7228705883026123,0.0537000894546508,18,very_close_margin
U00641,G00534,lo intentaron.,indek'llina',tumu'pallina',U01547,G01359,hard,0.5017199516296387,0.4455347657203674,0.0561851859092712,32,very_close_margin
U02364,G02139,cuando hierve se lo echa en otra olla de barro grande que está enterrada (hasta la mitad).,"ukluka'sik, ali'lak kupin uktak pekdu'a'kasu' upellek.",nu'amui'na i'pa amishawek teksusullun wilaluntulek.,U02262,G02037,hard,0.4569569230079651,0.4064468741416931,0.0505100488662719,23,very_close_margin
U03153,G02928,"otros se han quedado en el cerro. 11 literalmente, los nombres de adentro.",ali'lima llia'lli ma'i mutupik.,llinanlusi'ma tanpa'nen ukunñina'.,U02944,G02719,hard,0.4161547720432281,0.365218311548233,0.0509364604949951,16,very_close_margin
U02876,G02651,de ahí le dijo:,naneklima itulli:,tekkinchima itulli:,U02627,G02402,medium,0.7223519682884216,0.5678340196609497,0.1545179486274719,4,shared_shiwilu_tokens
U02806,G02581,"sabiendo leer,","ñinchilli'anna' kerka'ña,","iñerdaper yu'nkellapilli,",U02744,G02519,hard,0.5051767230033875,0.4516664147377014,0.053510308265686,8,very_close_margin
U00926,G00795,¿hacía frío?,¿sanekwanwiñi?,¿ma'tulli?,U02188,G01968,hard,0.5167430639266968,0.4662666618824005,0.0504764020442962,33,very_close_margin
U01795,G01594,fue ameno.,u'chimu ñiwiñi,lli'inupi ñiwiñi,U01797,G01595,hard,0.6505144834518433,0.5840135216712952,0.0665009617805481,10,shared_shiwilu_tokens
U01796,G01594,era perfecto.,u'chimu ñiwiñi,lli'inupi ñiwiñi,U01797,G01595,hard,0.5795683264732361,0.5286505818367004,0.0509177446365356,6,very_close_margin|shared_shiwilu_tokens
U00632,G00527,¡háblame!,¡luntuu!,llinser'chu'u,U00277,G00223,hard,0.6784819960594177,0.62040776014328,0.0580742359161376,16,very_close_margin
U01253,G01089,estamos hambrientos.,uki'latek ñapallidek,wadanpintek nuka'kawa',U01894,G01688,hard,0.6502317190170288,0.5976163148880005,0.0526154041290283,9,very_close_margin
U00178,G00136,lo tengo.,a'ñapalek,mapa'lek,U00768,G00646,hard,0.6137064695358276,0.5604813694953918,0.0532251000404357,21,very_close_margin
U00000,G00000,ve.,paker',nu'ter',U00887,G00759,hard,0.5369327068328857,0.4846673309803009,0.0522653758525848,26,very_close_margin
U00001,G00000,vete.,paker',a'tender',U00677,G00567,hard,0.6785019636154175,0.6273043155670166,0.0511976480484008,21,very_close_margin
U00002,G00000,vaya.,paker',a'wanerker',U00109,G00077,hard,0.6193921566009521,0.5628551244735718,0.0565370321273803,6,very_close_margin
U02713,G02488,"el lago junto al pelejo se secó,","kundetchek enñi,","luwetchi'ñina' panwala,",U02782,G02557,hard,0.5638052821159363,0.5051496624946594,0.0586556196212768,27,very_close_margin
U00610,G00506,caminemos.,dek'kuntawa',perlli'llidek,U00701,G00587,hard,0.6346506476402283,0.5843142867088318,0.0503363609313964,19,very_close_margin
U01248,G01085,estábamos heridos.,llipu'pi ñapawiñidek,sakeksu' ñapallidek,U02183,G01963,hard,0.643389880657196,0.5931039452552795,0.0502859354019165,29,very_close_margin
U01249,G01085,estábamos lastimados.,llipu'pi ñapawiñidek,nakusu' ullidek,U01881,G01675,hard,0.6496984958648682,0.5973273515701294,0.0523711442947387,21,very_close_margin
U00012,G00009,¡para!,¡ta'ituler'!,¡latada'ker'!,U01182,G01029,hard,0.6573691368103027,0.6051337718963623,0.0522353649139404,18,very_close_margin
U03075,G02850,buscaron a los yupaneros.,ma'i silutulusa' dunkerllina'.,amilusi'ma' willekllina' ukki'lanna'.,U03139,G02914,hard,0.5957157015800476,0.539154052734375,0.0565616488456726,11,very_close_margin
U02944,G02719,las ramas de las lupunas quebradas se mantenían colgadas (ya el duende los estaba hipnotizando).,llinanlusi'ma tanpa'nen ukunñina'.,tullina' taserpiku'lusa'.,U02774,G02549,hard,0.4938738644123077,0.4399970769882202,0.0538767874240875,13,very_close_margin
U01863,G01657,ellos ayudarán.,nawa' katu'pa'techuna',nawa' peklu'techuna',U01203,G01044,hard,0.6273133158683777,0.5727604031562805,0.0545529127120971,3,very_close_margin|shared_shiwilu_tokens
U00988,G00852,¿estás lleno?,¿mer'su' ñapala?,¿neriapalli?,U02063,G01846,hard,0.6639589071273804,0.6093424558639526,0.0546164512634277,32,very_close_margin
U02734,G02509,sólo el pueblo de ellos se reproducirá le dijo al hombre candela.,nawa' ñinanlu'nenna' a'llupitununtekchuna' itullima tanpen muda'.,nana chu'kenpa'tapasik mitan ukllik'inchi sellawalusa' chu'kenapallina'.,U02684,G02459,hard,0.5168079733848572,0.4654842615127563,0.0513237118721008,4,very_close_margin
U01172,G01021,le disparó.,ilanñi,tenmiansu'lli,U01121,G00975,hard,0.6053484678268433,0.5498752593994141,0.0554732084274292,14,very_close_margin
U01190,G01033,eso ayudará.,nana katu'pa'techu,asu' katu'pa'techu,U01213,G01054,hard,0.7460702061653137,0.6240387558937073,0.1220314502716064,2,shared_shiwilu_tokens
U01190,G01033,eso ayudará.,nana katu'pa'techu,nana saka'tapalli,U00636,G00531,medium,0.7460702061653137,0.5903933048248291,0.1556769013404846,3,shared_shiwilu_tokens
U00625,G00520,mantente alerta.,ñapaker' insek'dipersu',ñapaker' nanpiladasu',U00626,G00521,medium,0.6630257368087769,0.5056596994400024,0.1573660373687744,17,shared_shiwilu_tokens
U02041,G01825,estaré esperando.,wa'tentapechek,wa'tentechek,U00805,G00681,hard,0.6915950179100037,0.6346348524093628,0.0569601655006408,5,very_close_margin
U02578,G02353,así dicen que pampayacu se quemó.,nu'sui'ma asu' panpadek uksu'ketchulli.,pa'an ima lli'kuñi pilenñantapalli.,U02874,G02649,hard,0.5358592867851257,0.4839035272598266,0.051955759525299,15,very_close_margin
U03136,G02911,"no quería que (los shiwilu) se estiraran cuando trabajaban, hasta que se hacía bien tarde (los obligaban a trabajar), hasta que se hacía bien oscuro y el grillo (cantaba) chanchanchan.","yenchenterka'su' saka'tapanna', iñer er'werwalek ipa' kasiserapilek walek ipa' asu' inkella chanchanchan.","tekkinchi ala'sa' dadapu mudi'ma lli'tulli. lli'anna' imanantullina', lli'anna' ñi enpi' lli'inpu'erkasu'.",U02981,G02756,hard,0.4041436612606048,0.3513520359992981,0.0527916252613067,28,very_close_margin
U01939,G01729,¿estás mirando?,¿lli'tapala?,¿a'ñapala?,U01671,G01478,hard,0.7631208896636963,0.7097476124763489,0.0533732771873474,9,very_close_margin
U01528,G01341,sé positivo.,inlli'inuter' musuk,nantapitek ñiwina,U01921,G01712,hard,0.468949556350708,0.416375070810318,0.05257448554039,35,very_close_margin
U01940,G01730,¿estás casado?,¿sadasu'cha ñapala?,¿pumuladawanpala?,U02232,G02007,hard,0.6625040769577026,0.6063615679740906,0.056142508983612,8,very_close_margin
U01940,G01730,¿estás casado?,¿sadasu'cha ñapala?,¿insek'diperpi ñapala?,U01318,G01147,medium,0.6625040769577026,0.5102274417877197,0.1522766351699829,47,shared_shiwilu_tokens
U02035,G01819,seguiré.,tupiechek,lauk'llien,U00781,G00658,hard,0.686722457408905,0.6324980854988098,0.0542243719100952,15,very_close_margin
U02530,G02305,"los niños se venían llorando y cuando regresaban, dice, the children left, crying, and on their way back,","wilalusa' wellek'apilenchan ima, uk'apilenchani'ma,","sekllintulli iñer uklli, ala' simana', katu' simana', kala simana', ala' dukerkek ima ektu'llina' muyunpak. hicieron trocha todos los días, una semana, dos semanas, tres",U02968,G02743,hard,0.5058879852294922,0.4549432694911957,0.0509447157382965,35,very_close_margin
U02062,G01845,¿es maestro?,¿a'lek'tutek' nuka'a?,¿yennitater'a'cha?,U01785,G01584,hard,0.6975444555282593,0.6416940093040466,0.0558504462242126,4,very_close_margin
U02807,G02582,(los jóvenes) ya no valoran esas cosas.,ñi a'pinta' nanadaper lli'inuchi'ñina'.,tula'si'ma llinlliwañina'.,U03172,G02947,hard,0.5831511616706848,0.5267706513404846,0.0563805103302001,6,very_close_margin
U01786,G01585,¿está sano?,¿mudinupallincha?,¿iya'tula?,U01961,G01751,hard,0.6560763120651245,0.604906439781189,0.0511698722839355,19,very_close_margin
U02854,G02629,entonces otro viejo soñador dijo:,nanek ima ali'la taserpi wa'lata'su' tulli:,nana malek dansu'lusa' tullina':,U02566,G02341,hard,0.7138230204582214,0.6621591448783875,0.0516638755798339,6,very_close_margin
U01707,G01510,"¡apúrensen, muchachos!",¡wiuk'ku wilalusa'!,"wa'anler imi'na itulli ¡pa'apilanter, kenmá!",U02466,G02241,hard,0.5889440178871155,0.5385090708732605,0.0504349470138549,22,very_close_margin
U02884,G02659,su higado está colgado nomás.,kankanen ukunpala'lli.,nu'su' nanpillina' napi'.,U03101,G02876,hard,0.4446330070495605,0.3940169513225555,0.050616055727005,36,very_close_margin
U02534,G02309,cuando estábamos agarrando pescado nos botaron porque tenemos esta enfermedad sa'la'.,samer mapa'sekudek dinsulullinerkudek asu' sa'la' a'kudeksu' malek.,"nu'taminerkenmu'wa' nanadaper a'ka asu' kudanta' ñinchipa'tullidek wilakudek ñamudek, du'pa'dek'amudek.",U03044,G02819,hard,0.6454123854637146,0.5202721357345581,0.1251402497291565,4,shared_shiwilu_tokens
U02405,G02180,hace tiempo me casé con mi esposo.,napi' sudawek sudatulek.,ñi napi'pu'su' kupin uwapawinek.,U02456,G02231,hard,0.5768506526947021,0.525816798210144,0.0510338544845581,11,very_close_margin
U00601,G00499,a ver.,enta'i'na,a'wanerker',U00109,G00077,hard,0.5345845222473145,0.4824169278144836,0.0521675944328308,18,very_close_margin
U01750,G01552,quiero hablar.,yalun'nek,latekdeklek,U01391,G01215,hard,0.5715522766113281,0.5197536945343018,0.0517985820770263,34,very_close_margin
U02930,G02705,necesitamos tu candela.,- pen luwanpa'lliyen.,ta'itula'udek kudasa',U01817,G01614,hard,0.3882938027381897,0.3301371932029724,0.0581566095352172,20,very_close_margin
U01913,G01705,me mentiste.,tumu'tulun,kana'lliu,U01802,G01599,hard,0.5927078723907471,0.5392827391624451,0.053425133228302,22,very_close_margin
U00623,G00518,huelan esto.,lanerku' asu',pata'ker' asu',U00265,G00212,medium,0.645512044429779,0.494512140750885,0.150999903678894,23,shared_shiwilu_tokens
U02864,G02639,un grupo que vaya durmiendo y el otro grupo que haga guardia.,"ala'musun wicha'pai, ali'la musui'na nanpiladapai.","pipektapapachenma' chiminchuma', nanpia'mama' walek.",U02473,G02248,hard,0.5024613738059998,0.4496344029903412,0.0528269708156585,4,very_close_margin
U02706,G02481,"dice que cuando iba río abajo los peces lo siguieron,","nu'wanta'sik ima sameller tupitunta'lli,","ma'sha tullima ala'sa' taserpi,",U02623,G02398,hard,0.6325144171714783,0.5807844996452332,0.0517299175262451,10,very_close_margin
U00609,G00505,votemos.,dek'awa',aper'llidek,U00446,G00362,hard,0.5185375809669495,0.466888815164566,0.0516487658023834,39,very_close_margin
U02216,G01993,estás atascado.,da'sek'su' ñapala,nantapitek' ñiker',U00138,G00099,hard,0.5680822730064392,0.5178813934326172,0.050200879573822,10,very_close_margin
U00028,G00023,me caí.,anu'lek,wichi'echek,U00088,G00061,hard,0.6420550346374512,0.5906804800033569,0.0513745546340942,49,very_close_margin
U02653,G02428,¿estos qué peces son?,- ¿asu' ma'nen samer a'cha? itullina'.,¿luwer'chapalama?,U01972,G01761,hard,0.4793238341808319,0.4251380562782287,0.0541857779026031,36,very_close_margin
U01802,G01599,me supera.,kana'lliu,yanampilek,U01746,G01548,hard,0.4925861358642578,0.4411824941635132,0.0514036417007446,40,very_close_margin
U01535,G01347,aquí tienes.,asek a'ñapala,mapu'sina asek',U00522,G00433,hard,0.5518622398376465,0.499160498380661,0.0527017414569854,4,very_close_margin
U01535,G01347,aquí tienes.,asek a'ñapala,asek ñapallidek,U00698,G00797,medium,0.5518622398376465,0.3954264521598816,0.1564357876777649,32,shared_shiwilu_tokens
U01304,G01135,estás equivocado.,aper'su' ñapala,mukankan ñiker',U00054,G00043,hard,0.5728768706321716,0.5221855044364929,0.0506913661956787,23,very_close_margin
U02923,G02698,diluyó tabaco el viejo.,pinter ima sekmu'lli papinku.,arakayuler pekkun pa'lapinta'lli.,U02715,G02490,hard,0.4680586457252502,0.4173682332038879,0.0506904125213623,26,very_close_margin
