pair_id,group_id,rank,top1_is_positive,positive_count,direction,query_text,target_correct,top1_pair_id,top1_group_id,target_top1,esp,shiwilu_correct,shiwilu_top1,correct_score,top1_score,score_gap,heuristic_error_type
U00477,G01493,8,False,3,esp_to_shi,¡pásale!,enka'ker',U00145,G00105,¡tuna'ker'!,¡pásale!,enka'ker',¡tuna'ker'!,0.37990081310272217,0.698130190372467,0.3182293772697449,gold_has_audit_flag
U00478,G00392,8,False,1,esp_to_shi,¡pásenle!,enka'ku',U00592,G00492,¡tupiter'!,¡pásenle!,enka'ku',¡tupiter'!,0.38612791895866394,0.6892733573913574,0.3031454384326935,semantic_confusion
U01217,G01057,8,False,1,esp_to_shi,tom insistió.,tom a'perchulli,U01555,G01367,tom tumu'pawiñi,tom insistió.,tom a'perchulli,tom tumu'pawiñi,0.3140166699886322,0.5587913393974304,0.24477466940879822,shared_shiwilu_tokens
U01117,G00972,8,False,2,esp_to_shi,estoy reventado.,ñapalek saka'tusu',U01455,G01273,tekua'dansu' ñapalek,estoy reventado.,ñapalek saka'tusu',tekua'dansu' ñapalek,0.37829962372779846,0.5167310237884521,0.1384314000606537,gold_has_audit_flag
U02211,G01988,8,False,1,esp_to_shi,mejor vete.,a'pimuechu paker',U00069,G00053,paker' uti'la,mejor vete.,a'pimuechu paker',paker' uti'la,0.37060075998306274,0.4913269877433777,0.12072622776031494,shared_shiwilu_tokens
U00638,G00532,7,False,1,esp_to_shi,hicieron trampas.,allisek nu'tapallina',U01280,G01116,tuwiñina' nu'techuna,hicieron trampas.,allisek nu'tapallina',tuwiñina' nu'techuna,0.35377928614616394,0.5591455101966858,0.20536622405052185,semantic_confusion
U01689,G01493,7,False,3,esp_to_shi,pásaselo.,enka'ker',U00750,G00629,ishinwer',pásaselo.,enka'ker',ishinwer',0.33630749583244324,0.475429505109787,0.13912200927734375,gold_has_audit_flag
U02758,G02533,7,False,1,esp_to_shi,los lagartos negros ahí están.,matutada ñapalli.,U02697,G02472,uki'lasa' nanpichuma'.,los lagartos negros ahí están.,matutada ñapalli.,uki'lasa' nanpichuma'.,0.295206755399704,0.41392484307289124,0.11871808767318726,semantic_confusion
U00815,G00691,7,False,1,esp_to_shi,estoy comprometida.,ñapalek ala'sa' enmu'pinenlek,U01455,G01273,tekua'dansu' ñapalek,estoy comprometida.,ñapalek ala'sa' enmu'pinenlek,tekua'dansu' ñapalek,0.3799663484096527,0.46770381927490234,0.08773747086524963,shared_shiwilu_tokens
U00764,G00642,6,False,1,esp_to_shi,qué raro.,empu'ni lli'inek,U00958,G00824,embu'ni we'inuipa',qué raro.,empu'ni lli'inek,embu'ni we'inuipa',0.37282419204711914,0.5769667029380798,0.2041425108909607,semantic_confusion
U00052,G00042,6,False,1,esp_to_shi,estate tranquilo.,musu' ñapaker',U02223,G02000,neriker' u'chimu,estate tranquilo.,musu' ñapaker',neriker' u'chimu,0.47005707025527954,0.614061176776886,0.14400410652160645,semantic_confusion
U00997,G00860,6,False,1,esp_to_shi,ten seguridad.,latek'u,U00052,G00042,musu' ñapaker',ten seguridad.,latek'u,musu' ñapaker',0.4008939266204834,0.5319501757621765,0.13105624914169312,semantic_confusion
U01025,G00887,6,False,1,esp_to_shi,¿fumas?,¿u'wa'tapala?,U01644,G01454,¿te'kuawina?,¿fumas?,¿u'wa'tapala?,¿te'kuawina?,0.3226480782032013,0.3619428873062134,0.039294809103012085,close_score_ambiguity
U02073,G01856,5,False,1,esp_to_shi,está botado.,dekpi ñapalli,U02758,G02533,matutada ñapalli.,está botado.,dekpi ñapalli,matutada ñapalli.,0.5619305968284607,0.7211052775382996,0.15917468070983887,semantic_confusion
U02970,G02745,5,False,1,esp_to_shi,"calladitos pasaron (el viento se levanta, dice, cuando se pasa haciendo bulla).",ta'tushalai'ni'ma nakutullina' (tanluwa ima yunsanpalli lamapu'nna' nakuerkasu').,U02690,G02465,dudinpu'nen uketlli.,"calladitos pasaron (el viento se levanta, dice, cuando se pasa haciendo bulla).",ta'tushalai'ni'ma nakutullina' (tanluwa ima yunsanpalli lamapu'nna' nakuerkasu').,dudinpu'nen uketlli.,0.3676649034023285,0.5087918639183044,0.14112696051597595,gold_has_audit_flag
U01838,G01634,5,False,2,esp_to_shi,¿empezamos?,¿tenmiansu'ter?,U01644,G01454,¿te'kuawina?,¿empezamos?,¿tenmiansu'ter?,¿te'kuawina?,0.46408164501190186,0.597030520439148,0.1329488754272461,gold_has_audit_flag
U02524,G02299,5,False,1,esp_to_shi,5 se trata de un ave de malagüero. llegaron dos niños huérfanos todo cubiertos de chupos (viruela).,ektu'lli katu'ta' wila suwilalusa' iñer ima sa'la'ta'ser.,U02434,G02209,"u'chimu wilaweklusa', iñerdaper mukankañina' wilaweklusa'.",5 se trata de un ave de malagüero. llegaron dos niños huérfanos todo cubiertos de chupos (viruela).,ektu'lli katu'ta' wila suwilalusa' iñer ima sa'la'ta'ser.,"u'chimu wilaweklusa', iñerdaper mukankañina' wilaweklusa'.",0.27066683769226074,0.3860364556312561,0.11536961793899536,gold_has_audit_flag
U01814,G01611,5,False,1,esp_to_shi,sigue buscando.,dunker'aper'i'la,U01136,G00989,teka'per'i'la,sigue buscando.,dunker'aper'i'la,teka'per'i'la,0.5461278557777405,0.6160752177238464,0.06994736194610596,semantic_confusion
U01687,G01493,5,False,3,esp_to_shi,dáselo.,enka'ker',U00090,G00695,pa'echek,dáselo.,enka'ker',pa'echek,0.518964946269989,0.5833588242530823,0.06439387798309326,gold_has_audit_flag
U01804,G01601,4,False,3,esp_to_shi,es diferente.,nerpi'la nuka'a,U00958,G00824,embu'ni we'inuipa',es diferente.,nerpi'la nuka'a,embu'ni we'inuipa',0.32855990529060364,0.5374577641487122,0.20889785885810852,gold_has_audit_flag
U01192,G01601,4,False,3,esp_to_shi,es raro.,nerpi'la nuka'a,U00958,G00824,embu'ni we'inuipa',es raro.,nerpi'la nuka'a,embu'ni we'inuipa',0.37505048513412476,0.5546150803565979,0.17956459522247314,gold_has_audit_flag
U00227,G01601,4,False,3,esp_to_shi,es extraño.,nerpi'la nuka'a,U00958,G00824,embu'ni we'inuipa',es extraño.,nerpi'la nuka'a,embu'ni we'inuipa',0.35278239846229553,0.5117818117141724,0.15899941325187683,gold_has_audit_flag
U01351,G01178,4,False,1,esp_to_shi,no engordes.,yaweyta,U00596,G00495,yalenmek'ta,no engordes.,yaweyta,yalenmek'ta,0.4967362880706787,0.6361782550811768,0.13944196701049805,semantic_confusion
U03029,G02804,4,False,1,esp_to_shi,"sin embargo, ellos viendo a los astros (decían) miren por qué reverbean las estrellas, después se vuelan (las estrellas fugaces).","da'ilek i'na, pi'tandulalusa' lli'anna', lli'ker, ma'pu'n ipa' asu' tandula ulu' ulu'tulli, nu'an pennu'lli.",U02924,G02699,"nanek ima nawa'nta' lli'llina' mu'katapa'su' pen, pa'anna' lli'kuñina'.","sin embargo, ellos viendo a los astros (decían) miren por qué reverbean las estrellas, después se vuelan (las estrellas fugaces).","da'ilek i'na, pi'tandulalusa' lli'anna', lli'ker, ma'pu'n ipa' asu' tandula ulu' ulu'tulli, nu'an pennu'lli.","nanek ima nawa'nta' lli'llina' mu'katapa'su' pen, pa'anna' lli'kuñina'.",0.41691744327545166,0.549461305141449,0.13254386186599731,gold_has_audit_flag
U00533,G00440,4,False,2,esp_to_shi,lo amo.,tanteñek,U00327,G00262,iyatulek,lo amo.,tanteñek,iyatulek,0.4733622074127197,0.5802751183509827,0.10691291093826294,gold_has_audit_flag
U01354,G01181,4,False,1,esp_to_shi,dámelo.,enka'u,U00090,G00695,pa'echek,dámelo.,enka'u,pa'echek,0.6393086910247803,0.7121781706809998,0.07286947965621948,semantic_confusion
U02927,G02702,4,False,1,esp_to_shi,¿vinieron otra vez?,- ¿uklama' a'cha nanapu'si'la?.,U01935,G01726,¿musu' ñapalama'?,¿vinieron otra vez?,- ¿uklama' a'cha nanapu'si'la?.,¿musu' ñapalama'?,0.34523913264274597,0.3888545036315918,0.043615370988845825,gold_has_audit_flag
U02846,G02621,4,False,1,esp_to_shi,nosotros por ahí vamos a ser atrapados por las fieras.,kenmu'wi'na nanalupa' anaka'terwa'.,U02709,G02484,nu'siklima'ka asu' samer chiketllapillenmu'wa'.,nosotros por ahí vamos a ser atrapados por las fieras.,kenmu'wi'na nanalupa' anaka'terwa'.,nu'siklima'ka asu' samer chiketllapillenmu'wa'.,0.4906870722770691,0.5282999277114868,0.037612855434417725,gold_has_audit_flag
U00576,G00479,3,False,1,esp_to_shi,¿aquí?,¿asek?,U00582,G00484,¿asu' a'cha?,¿aquí?,¿asek?,¿asu' a'cha?,0.5920334458351135,0.769305408000946,0.17727196216583252,semantic_confusion
U00746,G00626,3,False,1,esp_to_shi,no fumes.,yau'wa'tuta,U00596,G00495,yalenmek'ta,no fumes.,yau'wa'tuta,yalenmek'ta,0.5003076195716858,0.6641690731048584,0.1638614535331726,semantic_confusion
U01043,G00903,3,False,1,esp_to_shi,toma otro. (sostener),ma'atasu' ali'la',U02111,G01892,maker' ala'sa',toma otro. (sostener),ma'atasu' ali'la',maker' ala'sa',0.45768243074417114,0.6196309924125671,0.161948561668396,gold_has_audit_flag
U00461,G00377,3,False,1,esp_to_shi,¿estás bien?,¿mupalan'cha?,U01937,G01727,¿mudinu'pala?,¿estás bien?,¿mupalan'cha?,¿mudinu'pala?,0.6180253624916077,0.7544514536857605,0.13642609119415283,semantic_confusion
U00517,G00428,3,False,1,esp_to_shi,puedo saltar.,innitulek indek'ak,U01063,G00922,yennituwinasku dekkunta',puedo saltar.,innitulek indek'ak,yennituwinasku dekkunta',0.460314005613327,0.5658016800880432,0.10548767447471619,semantic_confusion
U00362,G00293,3,False,1,esp_to_shi,hace frío.,sanek'wañi,U01128,G00981,pulunker'wanpalli,hace frío.,sanek'wañi,pulunker'wanpalli,0.5244724750518799,0.6284903287887573,0.10401785373687744,semantic_confusion
U02344,G02119,3,False,1,esp_to_shi,se junta la leña (para el fuego) debajo de la olla de aluminio y se hierve.,dintuntulek wa'naukta ukluka'lli.,U02386,G02161,a'pi'dekta'kasu' supinak a'du'dektulek kupin uktak.,se junta la leña (para el fuego) debajo de la olla de aluminio y se hierve.,dintuntulek wa'naukta ukluka'lli.,a'pi'dekta'kasu' supinak a'du'dektulek kupin uktak.,0.4019703269004822,0.48912596702575684,0.08715564012527466,gold_has_audit_flag
U00097,G00067,3,False,1,esp_to_shi,estoy mojada.,wiwerapalek,U00982,G00846,¿peklu'pi ñapalek?,estoy mojada.,wiwerapalek,¿peklu'pi ñapalek?,0.47140178084373474,0.53388512134552,0.06248334050178528,semantic_confusion
U01845,G01640,3,False,1,esp_to_shi,apareció humo.,lli'tulli kelliu,U02825,G02600,di'tulli lanla'.,apareció humo.,lli'tulli kelliu,di'tulli lanla'.,0.5295609831809998,0.5733019709587097,0.04374098777770996,close_score_ambiguity
U00348,G00279,3,False,1,esp_to_shi,lo siento.,we'inu,U00398,G00323,ta'itulau,lo siento.,we'inu,ta'itulau,0.5798030495643616,0.6176363229751587,0.03783327341079712,close_score_ambiguity
U01118,G00973,3,False,1,esp_to_shi,¿está roto?,¿nusha'tusu' ñapalli?,U01969,G01758,¿ñapalli muin'su?,¿está roto?,¿nusha'tusu' ñapalli?,¿ñapalli muin'su?,0.4836733043193817,0.5195275545120239,0.03585425019264221,close_score_ambiguity
U02053,G01836,2,False,1,esp_to_shi,soy zurdo.,amennan nuka'ka,U00212,G00164,shamu'lunsu' nuka'ka,soy zurdo.,amennan nuka'ka,shamu'lunsu' nuka'ka,0.4492451846599579,0.6631892323493958,0.21394404768943787,shared_shiwilu_tokens
U01096,G00955,2,False,1,esp_to_shi,te demandaré.,winlapichen,U01078,G00937,luwantuwiñen,te demandaré.,winlapichen,luwantuwiñen,0.44743844866752625,0.6176086664199829,0.17017021775245667,semantic_confusion
U00732,G00613,2,False,1,esp_to_shi,¿puedes ver?,¿yennitulan'cha lli'ta'mak?,U01659,G01466,¿yennitula lli'a'mak?,¿puedes ver?,¿yennitulan'cha lli'ta'mak?,¿yennitula lli'a'mak?,0.7615054845809937,0.8847398161888123,0.1232343316078186,semantic_confusion
U00195,G00150,2,False,1,esp_to_shi,soy bueno. (hacer bien algo),u'chimuku,U00316,G00252,mukankanku,soy bueno. (hacer bien algo),u'chimuku,mukankanku,0.5838265419006348,0.702018141746521,0.11819159984588623,gold_has_audit_flag
U03194,G02969,2,False,1,esp_to_shi,ahora nosotros conocemos los nombres.,kenmu'wei'na ipa' ñinchillintekwa'.,U02304,G02079,ipa'li'na nawa' yañinchituwiñina' saka'dek.,ahora nosotros conocemos los nombres.,kenmu'wei'na ipa' ñinchillintekwa'.,ipa'li'na nawa' yañinchituwiñina' saka'dek.,0.5378288626670837,0.6459980607032776,0.10816919803619385,semantic_confusion
U01749,G01551,2,False,1,esp_to_shi,quiero descansar.,yanerilek,U01420,G01240,yawelleklek,quiero descansar.,yanerilek,yawelleklek,0.5577450394630432,0.6320127248764038,0.0742676854133606,semantic_confusion
U00264,G00211,2,False,1,esp_to_shi,prueba esto. (saborear),lata'ker' asu',U00472,G00387,teklerier' asu',prueba esto. (saborear),lata'ker' asu',teklerier' asu',0.7808098196983337,0.8537034392356873,0.07289361953735352,gold_has_audit_flag
U00648,G00540,2,False,1,esp_to_shi,tomás eructó.,chuma ek'lli,U00909,G00779,tomas inllipu'ite'lalli,tomás eructó.,chuma ek'lli,tomas inllipu'ite'lalli,0.6143972873687744,0.6837700605392456,0.06937277317047119,semantic_confusion
U00436,G00353,2,False,1,esp_to_shi,tom juró.,tom tulli,U00260,G00207,tom iduñi,tom juró.,tom tulli,tom iduñi,0.5345828533172607,0.5672305822372437,0.03264772891998291,close_score_ambiguity
U00317,G00253,2,False,1,esp_to_shi,puedo volar.,yen'nitulek pen'nu'ak',U01063,G00922,yennituwinasku dekkunta',puedo volar.,yen'nitulek pen'nu'ak',yennituwinasku dekkunta',0.595588743686676,0.6266165971755981,0.03102785348892212,close_score_ambiguity
U01141,G00994,2,False,1,esp_to_shi,sigue caminando.,dek'kuntaper'pi'la,U01133,G00986,ekpa'aper'i'la,sigue caminando.,dek'kuntaper'pi'la,ekpa'aper'i'la,0.7802806496620178,0.8098773956298828,0.02959674596786499,close_score_ambiguity
U00702,G00588,2,False,1,esp_to_shi,somos débiles.,saputek nuka'kudek,U01880,G01674,lulentutek nuka'kawa',somos débiles.,saputek nuka'kudek,lulentutek nuka'kawa',0.5470446348190308,0.5697153210639954,0.0226706862449646,close_score_ambiguity
U00723,G00607,2,False,1,esp_to_shi,sé razonable.,inlli'inuter' musu',U01932,G01723,denpinta' ñi'i,sé razonable.,inlli'inuter' musu',denpinta' ñi'i,0.444947749376297,0.46732035279273987,0.02237260341644287,close_score_ambiguity
U01549,G01361,2,False,1,esp_to_shi,son gemelos.,insilanpi nuker'ka,U01209,G01050,u'chimulusa' nuker'ka,son gemelos.,insilanpi nuker'ka,u'chimulusa' nuker'ka,0.6603696346282959,0.6813037395477295,0.020934104919433594,close_score_ambiguity
U01107,G00964,2,False,1,esp_to_shi,estoy dudando.,ku'la latektapi'nek,U01084,G00943,lachekapalek,estoy dudando.,ku'la latektapi'nek,lachekapalek,0.536217451095581,0.5489068627357483,0.012689411640167236,close_score_ambiguity
U01932,G01723,2,False,1,esp_to_shi,quien sea.,denpinta' ñi'i,U00454,G00370,¿den a'cha?,quien sea.,denpinta' ñi'i,¿den a'cha?,0.5735851526260376,0.5858073830604553,0.012222230434417725,close_score_ambiguity
U00408,G00330,2,False,2,esp_to_shi,ella anda.,nana dekundulli,U00242,G00192,nana teka'lli,ella anda.,nana dekundulli,nana teka'lli,0.6885703206062317,0.6956392526626587,0.007068932056427002,gold_has_audit_flag
U02312,G02087,2,False,1,esp_to_shi,desde una ciudad grande ha venido.,kupin ñinanlukla weklli.,U02690,G02465,dudinpu'nen uketlli.,desde una ciudad grande ha venido.,kupin ñinanlukla weklli.,dudinpu'nen uketlli.,0.5285860300064087,0.5306691527366638,0.002083122730255127,close_score_ambiguity
U00206,G00159,2,False,1,esp_to_shi,soy malo. (hacer mal las cosas),mui'nek,U00316,G00252,mukankanku,soy malo. (hacer mal las cosas),mui'nek,mukankanku,0.47861969470977783,0.47919267416000366,0.0005729794502258301,gold_has_audit_flag
