pair_id,group_id,rank,correct_score,top1_score,top1_is_positive,positive_count,direction,query_text,target_correct,target_top1,esp,shiwilu_correct,shiwilu_top1,category
U01117,G00972,8,0.37829965353012085,0.5167309045791626,False,2,esp_to_shi,estoy reventado.,ñapalek saka'tusu',tekua'dansu' ñapalek,estoy reventado.,ñapalek saka'tusu',tekua'dansu' ñapalek,worst
U01716,G01519,9,0.36138707399368286,0.5131330490112305,False,1,esp_to_shi,no pico.,ku'la ek'kuanpinek,yalenmek'ta,no pico.,ku'la ek'kuanpinek,yalenmek'ta,worst
U02638,G02413,9,0.28530895709991455,0.5721504092216492,False,1,esp_to_shi,"no corran,","- ¡anetlla yatek kuatama',","ñi dunan,","no corran,","- ¡anetlla yatek kuatama',","ñi dunan,",worst
U00750,G00629,10,0.31716951727867126,0.5908913016319275,False,1,esp_to_shi,vístete.,ishinwer',tekker',vístete.,ishinwer',tekker',worst
U00560,G00465,11,0.35671308636665344,0.4342814087867737,False,1,esp_to_shi,soy codicioso.,iñer' luantulek wapu',ñapalek ala'sa' enmu'pinenlek,soy codicioso.,iñer' luantulek wapu',ñapalek ala'sa' enmu'pinenlek,worst
U00439,G00356,12,0.2742250859737396,0.6003197431564331,False,1,esp_to_shi,tom saludó.,tom tulli ma'pu'sin,tom iduñi,tom saludó.,tom tulli ma'pu'sin,tom iduñi,worst
U02002,G01788,13,0.3051525950431824,0.567047655582428,False,1,esp_to_shi,me acobardé.,sapulek,iyatudeklek,me acobardé.,sapulek,iyatudeklek,worst
U00661,G00551,13,0.30695244669914246,0.5985210537910461,False,1,esp_to_shi,tom asintió.,tom tulli ajá,tom iduñi,tom asintió.,tom tulli ajá,tom iduñi,worst
U00148,G00108,21,0.24524140357971191,0.552715539932251,False,1,esp_to_shi,abajo.,dawik',nanpi,abajo.,dawik',nanpi,worst
U00531,G00440,57,0.14696691930294037,0.5738275647163391,False,2,esp_to_shi,me agradas.,tanteñek,iyatudeklek,me agradas.,tanteñek,iyatudeklek,worst
U01644,G01454,60,0.1431760936975479,0.40660297870635986,False,1,esp_to_shi,¿tenías miedo?,¿te'kuawina?,yau'wa'tuta,¿tenías miedo?,¿te'kuawina?,yau'wa'tuta,worst
