pair_id,group_id,rank,top1_is_positive,positive_count,direction,query_text,target_correct,top1_pair_id,top1_group_id,target_top1,esp,shiwilu_correct,shiwilu_top1,correct_score,top1_score,score_gap,heuristic_error_type
U01192,G01601,5,False,3,shi_to_esp,nerpi'la nuka'a,es raro.,U01128,G00981,está nevando.,es raro.,nerpi'la nuka'a,pulunker'wanpalli,0.45690253376960754,0.515451192855835,0.05854865908622742,gold_has_audit_flag
U01804,G01601,5,False,3,shi_to_esp,nerpi'la nuka'a,es diferente.,U01128,G00981,está nevando.,es diferente.,nerpi'la nuka'a,pulunker'wanpalli,0.45690253376960754,0.515451192855835,0.05854865908622742,gold_has_audit_flag
U02970,G02745,5,False,1,shi_to_esp,ta'tushalai'ni'ma nakutullina' (tanluwa ima yunsanpalli lamapu'nna' nakuerkasu').,"calladitos pasaron (el viento se levanta, dice, cuando se pasa haciendo bulla).",U02886,G02661,no vayan a dormir mucho.,"calladitos pasaron (el viento se levanta, dice, cuando se pasa haciendo bulla).",ta'tushalai'ni'ma nakutullina' (tanluwa ima yunsanpalli lamapu'nna' nakuerkasu').,aner enpu'ninchi yawichi'tama'.,0.3684350550174713,0.39835676550865173,0.02992171049118042,gold_has_audit_flag
U01096,G00955,4,False,1,shi_to_esp,winlapichen,te demandaré.,U01738,G01540,te recuerdo.,te demandaré.,winlapichen,lli'inutapallien,0.42021092772483826,0.5885999798774719,0.16838905215263367,semantic_confusion
U02846,G02621,4,False,1,shi_to_esp,kenmu'wi'na nanalupa' anaka'terwa'.,nosotros por ahí vamos a ser atrapados por las fieras.,U02786,G02561,por eso nosotros mismos somos culpables.,nosotros por ahí vamos a ser atrapados por las fieras.,kenmu'wi'na nanalupa' anaka'terwa'.,nanekla kenmu'wa'pi'la usha'wanekwa'.,0.48487305641174316,0.6057822108268738,0.12090915441513062,gold_has_audit_flag
U01814,G01611,4,False,1,shi_to_esp,dunker'aper'i'la,sigue buscando.,U01141,G00994,sigue caminando.,sigue buscando.,dunker'aper'i'la,dek'kuntaper'pi'la,0.5612276196479797,0.6683495044708252,0.10712188482284546,semantic_confusion
U02486,G02261,4,False,1,shi_to_esp,"pa'an amantek ilañi, laman ilañi.","yendo baleaba sajino, baleaba huangana.",U02954,G02729,"bien ardió hasta el amanecer, quedó pura ceniza.","yendo baleaba sajino, baleaba huangana.","pa'an amantek ilañi, laman ilañi.","musui'ma ukllishin uksuketchulli, pendalu'sa' llia'lli.",0.5066561102867126,0.5844988226890564,0.07784271240234375,gold_has_audit_flag
U00115,G00082,4,False,1,shi_to_esp,tom weranpalli,tom comió.,U00260,G00207,tom nadó.,tom comió.,tom weranpalli,tom iduñi,0.5069895386695862,0.5847398638725281,0.0777503252029419,shared_shiwilu_tokens
U01043,G00903,4,False,1,shi_to_esp,ma'atasu' ali'la',toma otro. (sostener),U00429,G00346,¿entonces qué?,toma otro. (sostener),ma'atasu' ali'la',¿nu'pachin ma'nen?,0.49818700551986694,0.5687499642372131,0.07056295871734619,gold_has_audit_flag
U00815,G00691,4,False,1,shi_to_esp,ñapalek ala'sa' enmu'pinenlek,estoy comprometida.,U01455,G01273,estoy horrorizado.,estoy comprometida.,ñapalek ala'sa' enmu'pinenlek,tekua'dansu' ñapalek,0.3896307945251465,0.44841402769088745,0.05878323316574097,shared_shiwilu_tokens
U01716,G01519,4,False,1,shi_to_esp,ku'la ek'kuanpinek,no pico.,U01062,G00921,comí caviar.,no pico.,ku'la ek'kuanpinek,ka'lek caviar,0.38001763820648193,0.4251091778278351,0.04509153962135315,close_score_ambiguity
U00997,G00860,4,False,1,shi_to_esp,latek'u,ten seguridad.,U01084,G00943,entiendo.,ten seguridad.,latek'u,lachekapalek,0.3765410780906677,0.4120781421661377,0.03553706407546997,close_score_ambiguity
U00459,G00375,3,False,1,shi_to_esp,¿aper'lek a'cha?,¿me equivoco?,U00576,G00479,¿aquí?,¿me equivoco?,¿aper'lek a'cha?,¿asek?,0.493414968252182,0.6994351744651794,0.20602020621299744,semantic_confusion
U02809,G02584,3,False,1,shi_to_esp,nu'su' wer'sik i'pa kuda ñillidek.,"así, cuando ya habían desaparecido, nosotros vinimos a este mundo.",U02786,G02561,por eso nosotros mismos somos culpables.,"así, cuando ya habían desaparecido, nosotros vinimos a este mundo.",nu'su' wer'sik i'pa kuda ñillidek.,nanekla kenmu'wa'pi'la usha'wanekwa'.,0.46701884269714355,0.6025391817092896,0.135520339012146,gold_has_audit_flag
U00560,G00465,3,False,1,shi_to_esp,iñer' luantulek wapu',soy codicioso.,U01864,G01658,trabajan mucho.,soy codicioso.,iñer' luantulek wapu',saka'tullina' nakusu',0.34867843985557556,0.43672487139701843,0.08804643154144287,semantic_confusion
U03194,G02969,3,False,1,shi_to_esp,kenmu'wei'na ipa' ñinchillintekwa'.,ahora nosotros conocemos los nombres.,U02786,G02561,por eso nosotros mismos somos culpables.,ahora nosotros conocemos los nombres.,kenmu'wei'na ipa' ñinchillintekwa'.,nanekla kenmu'wa'pi'la usha'wanekwa'.,0.5280811786651611,0.5841189026832581,0.056037724018096924,semantic_confusion
U00016,G00013,3,False,1,shi_to_esp,¡shaw!,"¡oh, no! (masculino)",U00004,G00002,¡corre!,"¡oh, no! (masculino)",¡shaw!,tekker',0.5732401013374329,0.6226050853729248,0.04936498403549194,gold_has_audit_flag
U00595,G00495,3,False,3,shi_to_esp,yalenmek'ta,mantente quieto.,U00746,G00626,no fumes.,mantente quieto.,yalenmek'ta,yau'wa'tuta,0.6131389737129211,0.6620506048202515,0.04891163110733032,gold_has_audit_flag
U00596,G00495,3,False,3,shi_to_esp,yalenmek'ta,manténgase quieto.,U00746,G00626,no fumes.,manténgase quieto.,yalenmek'ta,yau'wa'tuta,0.6131389737129211,0.6620506048202515,0.04891163110733032,gold_has_audit_flag
U00517,G00428,3,False,1,shi_to_esp,innitulek indek'ak,puedo saltar.,U01663,G01470,ven entra.,puedo saltar.,innitulek indek'ak,weker' da'encher',0.4343856871128082,0.44490763545036316,0.010521948337554932,close_score_ambiguity
U02211,G01988,2,False,1,shi_to_esp,a'pimuechu paker',mejor vete.,U02072,G01855,pronto lloverá.,mejor vete.,a'pimuechu paker',ipia'la u'lenchu,0.4340147376060486,0.5860298275947571,0.1520150899887085,semantic_confusion
U00206,G00159,2,False,1,shi_to_esp,mui'nek,soy malo. (hacer mal las cosas),U00348,G00279,lo siento.,soy malo. (hacer mal las cosas),mui'nek,we'inu,0.5183255672454834,0.6648703813552856,0.14654481410980225,gold_has_audit_flag
U00472,G00387,2,False,1,shi_to_esp,teklerier' asu',comprueba esto.,U00264,G00211,prueba esto. (saborear),comprueba esto.,teklerier' asu',lata'ker' asu',0.7585761547088623,0.8758198022842407,0.11724364757537842,shared_shiwilu_tokens
U01749,G01551,2,False,1,shi_to_esp,yanerilek,quiero descansar.,U01420,G01240,quiero llorar.,quiero descansar.,yanerilek,yawelleklek,0.5497452616691589,0.6622236967086792,0.11247843503952026,semantic_confusion
U01118,G00973,2,False,1,shi_to_esp,¿nusha'tusu' ñapalli?,¿está roto?,U02064,G01847,¿está satisfecho?,¿está roto?,¿nusha'tusu' ñapalli?,¿musu' ñapalli?,0.4497915208339691,0.5273928046226501,0.07760128378868103,shared_shiwilu_tokens
U00746,G00626,2,False,1,shi_to_esp,yau'wa'tuta,no fumes.,U01351,G01178,no engordes.,no fumes.,yau'wa'tuta,yaweyta,0.5522706508636475,0.6254066824913025,0.07313603162765503,semantic_confusion
U00195,G00150,2,False,1,shi_to_esp,u'chimuku,soy bueno. (hacer bien algo),U00316,G00252,soy bueno.,soy bueno. (hacer bien algo),u'chimuku,mukankanku,0.6528234481811523,0.7252312302589417,0.0724077820777893,gold_has_audit_flag
U00764,G00642,2,False,1,shi_to_esp,empu'ni lli'inek,qué raro.,U01845,G01640,apareció humo.,qué raro.,empu'ni lli'inek,lli'tulli kelliu,0.4599812924861908,0.5301708579063416,0.07018956542015076,semantic_confusion
U02896,G02671,2,False,1,shi_to_esp,nu'sik ima lli'llina' er'washinchi ekdulunlu'tek.,"después, cuando se puso el sol, vieron nubes de viuda en el cielo.",U02924,G02699,dice que ahí divisaron ellos también humo de candela y se fueron a ver.,"después, cuando se puso el sol, vieron nubes de viuda en el cielo.",nu'sik ima lli'llina' er'washinchi ekdulunlu'tek.,"nanek ima nawa'nta' lli'llina' mu'katapa'su' pen, pa'anna' lli'kuñina'.",0.5419463515281677,0.6084897518157959,0.06654340028762817,gold_has_audit_flag
U02344,G02119,2,False,1,shi_to_esp,dintuntulek wa'naukta ukluka'lli.,se junta la leña (para el fuego) debajo de la olla de aluminio y se hierve.,U02312,G02087,desde una ciudad grande ha venido.,se junta la leña (para el fuego) debajo de la olla de aluminio y se hierve.,dintuntulek wa'naukta ukluka'lli.,kupin ñinanlukla weklli.,0.4489831328392029,0.5145876407623291,0.06560450792312622,gold_has_audit_flag
U02720,G02495,2,False,1,shi_to_esp,"nanek ima leklun panta'lli, arakayu ima yupasik.","dicen que una joven que mestruaba por primera vez se había ido ahí, cuando arákayu estaba enojado.",U02678,G02453,y después de pandillar regresó arákayu.,"dicen que una joven que mestruaba por primera vez se había ido ahí, cuando arákayu estaba enojado.","nanek ima leklun panta'lli, arakayu ima yupasik.",nu'an ima chu'kenpa'tan adanta'lli arakayu.,0.4855641722679138,0.5442347526550293,0.05867058038711548,gold_has_audit_flag
U01493,G01310,2,False,1,shi_to_esp,ta'ituler' nakui,déjale pasar.,U00139,G00100,sea breve.,déjale pasar.,ta'ituler' nakui,empu'ni yalunta',0.535345733165741,0.5906928181648254,0.05534708499908447,semantic_confusion
U00242,G00192,2,False,1,shi_to_esp,nana teka'lli,ella corre.,U00408,G00330,ella anda.,ella corre.,nana teka'lli,nana dekundulli,0.6248805522918701,0.6792955994606018,0.05441504716873169,shared_shiwilu_tokens
U01063,G00922,2,False,1,shi_to_esp,yennituwinasku dekkunta',podría caminar.,U00317,G00253,puedo volar.,podría caminar.,yennituwinasku dekkunta',yen'nitulek pen'nu'ak',0.6167731285095215,0.6530086994171143,0.03623557090759277,close_score_ambiguity
U01048,G00908,2,False,1,shi_to_esp,weranpalli,está comiendo.,U01128,G00981,está nevando.,está comiendo.,weranpalli,pulunker'wanpalli,0.720808744430542,0.7537117600440979,0.03290301561355591,close_score_ambiguity
U01133,G00986,2,False,1,shi_to_esp,ekpa'aper'i'la,sigue conduciendo.,U01141,G00994,sigue caminando.,sigue conduciendo.,ekpa'aper'i'la,dek'kuntaper'pi'la,0.7763122916221619,0.8090166449546814,0.03270435333251953,close_score_ambiguity
U00052,G00042,2,False,1,shi_to_esp,musu' ñapaker',estate tranquilo.,U00997,G00860,ten seguridad.,estate tranquilo.,musu' ñapaker',latek'u,0.5252122282981873,0.5551148653030396,0.029902637004852295,close_score_ambiguity
U02690,G02465,2,False,1,shi_to_esp,dudinpu'nen uketlli.,todas sus cosas se habían quemado.,U02312,G02087,desde una ciudad grande ha venido.,todas sus cosas se habían quemado.,dudinpu'nen uketlli.,kupin ñinanlukla weklli.,0.5403014421463013,0.5692182183265686,0.028916776180267334,gold_has_audit_flag
U00477,G01493,2,False,3,shi_to_esp,enka'ker',¡pásale!,U01663,G01470,ven entra.,¡pásale!,enka'ker',weker' da'encher',0.527758777141571,0.5528649091720581,0.02510613203048706,gold_has_audit_flag
U01687,G01493,2,False,3,shi_to_esp,enka'ker',dáselo.,U01663,G01470,ven entra.,dáselo.,enka'ker',weker' da'encher',0.527758777141571,0.5528649091720581,0.02510613203048706,gold_has_audit_flag
U01689,G01493,2,False,3,shi_to_esp,enka'ker',pásaselo.,U01663,G01470,ven entra.,pásaselo.,enka'ker',weker' da'encher',0.527758777141571,0.5528649091720581,0.02510613203048706,gold_has_audit_flag
U00909,G00779,2,False,1,shi_to_esp,tomas inllipu'ite'lalli,tomás aplaudió.,U00648,G00540,tomás eructó.,tomás aplaudió.,tomas inllipu'ite'lalli,chuma ek'lli,0.6652955412864685,0.68799889087677,0.022703349590301514,close_score_ambiguity
U00097,G00067,2,False,1,shi_to_esp,wiwerapalek,estoy mojada.,U01117,G00972,estoy reventado.,estoy mojada.,wiwerapalek,ñapalek saka'tusu',0.44375136494636536,0.4658886790275574,0.022137314081192017,close_score_ambiguity
U00732,G00613,2,False,1,shi_to_esp,¿yennitulan'cha lli'ta'mak?,¿puedes ver?,U01659,G01466,¿puedes verlo?,¿puedes ver?,¿yennitulan'cha lli'ta'mak?,¿yennitula lli'a'mak?,0.7401074171066284,0.7559490203857422,0.01584160327911377,close_score_ambiguity
U00145,G00105,2,False,1,shi_to_esp,¡tuna'ker'!,¡cálmate!,U00477,G01493,¡pásale!,¡cálmate!,¡tuna'ker'!,enka'ker',0.7291179299354553,0.7381922602653503,0.00907433032989502,close_score_ambiguity
U01957,G01747,2,False,1,shi_to_esp,¿yennitula a'lli'a'muk?,¿puedes mostrarme?,U01659,G01466,¿puedes verlo?,¿puedes mostrarme?,¿yennitula a'lli'a'muk?,¿yennitula lli'a'mak?,0.7862375974655151,0.7943127155303955,0.008075118064880371,close_score_ambiguity
U02697,G02472,2,False,1,shi_to_esp,uki'lasa' nanpichuma'.,de hambre nomás pasarán sus vidas.,U02886,G02661,no vayan a dormir mucho.,de hambre nomás pasarán sus vidas.,uki'lasa' nanpichuma'.,aner enpu'ninchi yawichi'tama'.,0.5547464489936829,0.5620413422584534,0.007294893264770508,gold_has_audit_flag
U03029,G02804,2,False,1,shi_to_esp,"da'ilek i'na, pi'tandulalusa' lli'anna', lli'ker, ma'pu'n ipa' asu' tandula ulu' ulu'tulli, nu'an pennu'lli.","sin embargo, ellos viendo a los astros (decían) miren por qué reverbean las estrellas, después se vuelan (las estrellas fugaces).",U03024,G02799,"ahora tal vez sólo el tigre negro hay, tengan mucho cuidado, no se deja ver más.","sin embargo, ellos viendo a los astros (decían) miren por qué reverbean las estrellas, después se vuelan (las estrellas fugaces).","da'ilek i'na, pi'tandulalusa' lli'anna', lli'ker, ma'pu'n ipa' asu' tandula ulu' ulu'tulli, nu'an pennu'lli.","ipa'linchi kelluluñiñi'pa' ñapa'n, inlli'inuku', ya'nlli'tapi'ñi a'pinta'.",0.5024368762969971,0.5087544918060303,0.006317615509033203,gold_has_audit_flag
U01025,G00887,2,False,1,shi_to_esp,¿u'wa'tapala?,¿fumas?,U01048,G00908,está comiendo.,¿fumas?,¿u'wa'tapala?,weranpalli,0.4043421745300293,0.40823787450790405,0.003895699977874756,close_score_ambiguity
U02245,G02020,2,False,1,shi_to_esp,taserpitapilalli,está envejeciendo.,U01136,G00989,sigue corriendo.,está envejeciendo.,taserpitapilalli,teka'per'i'la,0.6269732117652893,0.630035400390625,0.0030621886253356934,close_score_ambiguity
U00147,G00107,2,False,1,shi_to_esp,asu' tekdi'per'ker',arregla esto.,U00264,G00211,prueba esto. (saborear),arregla esto.,asu' tekdi'per'ker',lata'ker' asu',0.6944645643234253,0.6951397061347961,0.0006751418113708496,close_score_ambiguity
