pair_id,group_id,anchor,positive,negative,negative_anchor,negative_pair_id,negative_group_id,difficulty,sim_positive,sim_negative,margin,negative_rank
U00406,G00325,¡arrestadlo!,pilli'ter',ek'ker'cher',ábrela.,U01162,G01008,medium,0.8030154705047607,0.6380527019500732,0.1649627685546875,13
U00614,G00506,mamá lloró.,awa wellek'lli,tom welliek'lli,tom lloró.,U00261,G00204,medium,0.8586612939834595,0.603714108467102,0.2549471855163574,2
U02333,G02102,"todo se está terminando. jeberos, 25 de julio del 2005",iñer ta'wantapilallina'.,dudinpu'nen uketlli.,todas sus cosas se habían quemado.,U02690,G02459,hard,0.6878156065940857,0.5925498604774475,0.09526574611663818,2
U03643,G03395,ella no odia la tarea.,nana ku'la luyuiñi yanu'ta'su',nana ku'la lli'inutapi'ñi llillinen,ella no recuerda su nombre.,U03761,G03510,medium,0.8076430559158325,0.6536242365837097,0.1540188193321228,8
U00434,G00347,tom sabe.,tom ñinchitapalli,tom uwapalli,tom toma.,U00653,G00540,medium,0.7652761936187744,0.6032121181488037,0.1620640754699707,21
U01972,G01755,¿la conocen?,¿luwer'chapalama?,¿yennitullina lli'er'kenmuak?,¿pueden vernos?,U01949,G01733,medium,0.8204824328422546,0.6521678566932678,0.16831457614898682,7
U04512,G04221,hija,teclapin,duden,hermano,U04487,G04203,hard,0.5547324419021606,0.5037469863891602,0.05098545551300049,15
U01929,G01714,están ganando.,kana'tapallina',nawa' kana'tullina',ellos ganaron.,U00252,G00195,medium,0.8528881072998047,0.6905444264411926,0.16234368085861206,3
U02652,G02421,(entonces) preguntaron esos hermanos (shawala) que habían ido:,tullina' nana yalli'lusa' pa'lusa':,"nana wilalusa'shima ektu'ntanna', wa'an wintunta'llina':","cuando los niños llegaron (a jeberos), le contaron al gobernante:",U02553,G02322,medium,0.7713539600372314,0.6009537577629089,0.1704002022743225,9
U01752,G01548,fui arrestado.,pillituwiñinerku',ñapawinek lupersu',estaba mareado.,U00800,G00673,hard,0.722171425819397,0.6639880537986755,0.058183372020721436,8
U03464,G03227,él enseña a los niños.,nana a'lek'deklli wilalusa',nana' tantenñi ekkuanenlusa',ella ama a sus amigos.,U03328,G03095,medium,0.8951774835586548,0.6474554538726807,0.24772202968597412,3
U01722,G01519,me divertí.,sakek'lek,kana'lliu,me supera.,U01802,G01593,medium,0.7120319604873657,0.5612284541130066,0.15080350637435913,16
U04121,G03858,el carachupa le arrancó los testículos al tigre.,chi'lekler usetchekkadu'lalli amana'.,da'wanler kiteklli tatawek.,la víbora mordió a mi padre.,U02489,G02258,medium,0.7360492944717407,0.5829004645347595,0.1531488299369812,5
U03189,G02958,esa clase de nombres antes no hemos tenido.,tusu'sa' llillinlusa' napi' a'ñiwinekwa'.,"kenmu'wa' mutupi muda', kenmu'wa' ñi asu'lupa'dei'npu'.","nosotros somos gente de cerro, nosotros no somos de aquí.",U03150,G02919,medium,0.7463837265968323,0.5608357787132263,0.18554794788360596,4
U03147,G02916,ahora les voy a contar cómo quizás los nombres shiwilu11 han sido.,enta' winterkenma' ma'pu'si'pa' kineklada' llillin ñilli.,ipa'la lunchek ma'pu'si'pa' napi' uketllin asu' panpadek ukuchinlusa'.,ahora les voy a contar cómo antiguamente se quemaron estas riberas del río pampayacu.,U02511,G02280,hard,0.6732604503631592,0.6206144690513611,0.052645981311798096,3
U03515,G03272,yo espero con tranquilidad.,kua pur'lek musiclanlek',kuda wa'ten'tulli'dek musiclanlek',nosotros esperamos con tranquilidad.,U03507,G03264,hard,0.6726018190383911,0.6007710099220276,0.07183080911636353,3
U01592,G01397,estamos ganando.,kana'tapalekwa',lansa'pallidek,estamos bailando.,U01582,G01387,medium,0.782878577709198,0.6252139806747437,0.15766459703445435,8
U02719,G02488,dijeron salgamos todos.,tullina' ¡yu'nker'awa'!,tullini'ma ali'ladaper.,dijeron otras.,U02901,G02670,hard,0.585624635219574,0.5339122414588928,0.05171239376068115,3
U00668,G00554,tom charló.,tom lunñi,tom welliek'lli,tom lloró.,U00261,G00204,medium,0.8343452215194702,0.676652193069458,0.1576930284500122,17
U00895,G00760,lo lograron.,nu'tullina',kana'tapallina',están ganando.,U01929,G01714,hard,0.7569178342819214,0.6989278793334961,0.05798995494842529,3
U02456,G02225,no como antes que bebía bastante.,ñi napi'pu'su' kupin uwapawinek.,ñi enpi' lli'i'nek chimidekta'su'.,nunca se ve que se ahogue.,U03990,G03734,hard,0.6869567036628723,0.5527982711791992,0.1341584324836731,2
U00527,G00433,le ayudo.,katu'palek,kana'tulek,gané.,U00219,G00167,medium,0.8452388644218445,0.675611138343811,0.16962772607803345,7
U01613,G01418,tienes vino.,a'ñapala' vinu',vinu' a'ñapalli,tiene vino.,U00756,G00631,medium,0.8677824139595032,0.7128350734710693,0.15494734048843384,2
U00347,G00274,estoy listo.,insek'diperpi ñapalek,inapilante'ñapalek,estoy descalzo.,U01101,G00954,medium,0.810356855392456,0.6566517949104309,0.15370506048202515,22
U02094,G01870,comamos sushi.,ka'awa' sushi,nu'tulekwa' waffles,hicimos waffles.,U02164,G01938,medium,0.8615298867225647,0.5874383449554443,0.27409154176712036,2
U02655,G02424,"escogieron (el pescado) y lo ahumaron, regresaron al pueblo y contaron (lo que había sucedido).","wadunni'ma chintanna', adenchanna' ñinanluk luncha'llina'.",pipekdek'anni'ma kencha'dekllina' ya'luwerdek'anna'.,dice que cargadas en la espalda las trajeron queriendo hacerles conocer.,U03020,G02789,hard,0.7614104151725769,0.7057806253433228,0.05562978982925415,3
U02886,G02655,no vayan a dormir mucho.,aner enpu'ninchi yawichi'tama'.,kuda ku'la witek'api'ñidek wichi'ak,nosotros no limpiamos el cuarto.,U03611,G03365,hard,0.6860759854316711,0.6189476847648621,0.06712830066680908,2
U01191,G01028,así es.,nu'su' nuka'a,nanasa',suficiente.,U02059,G01836,hard,0.8280373215675354,0.7697728872299194,0.05826443433761597,4
U00143,G00227,venga.,wencher',uklli,dia.,U00254,G00197,medium,0.83433997631073,0.6831170320510864,0.15122294425964355,20
U03443,G03206,las niñas corren bajo la lluvia.,wila ku'aperlusa teka'llina u'lan wilenkek,wilalusa dekkuntullina' nakusu' wiu'ksu',los niños caminan muy rápido.,U03391,G03155,medium,0.884518027305603,0.7336531281471252,0.15086489915847778,6
U03523,G03280,ellas no estudian ciencias.,nawa' ku'la ninchitapi'ñina' ciencias,nana ku'la ñinchitapi'ñi ciencias,ella no estudia ciencias.,U03520,G03277,hard,0.9066258668899536,0.764401912689209,0.14222395420074463,2
U01301,G01126,eres listo.,insekdiperpi nuka'ma,denlekpin'ta' ñapala,eres parcial.,U01635,G01439,hard,0.8418188095092773,0.7400619983673096,0.10175681114196777,2
