pair_id,group_id,rank,correct_score,top1_score,top1_is_positive,positive_count,direction,query_text,target_correct,target_top1,esp,shiwilu_correct,shiwilu_top1,category
U03852,G03597,1,0.7531977891921997,0.7531977891921997,True,1,esp_to_shi,nosotros viajamos a la ciudad.,kuda pa'llidek ñinanluk,(grupo correcto),nosotros viajamos a la ciudad.,kuda pa'llidek ñinanluk,(grupo correcto),best
U04298,G04034,1,0.8216692209243774,0.8216692209243774,True,1,esp_to_shi,en mi pueblo nadie ha muerto con la enfermedad del covid-19.,ñinanlu'wekkek ñi den chimi'ñi kuvi-19 kaluwi'lek.,(grupo correcto),en mi pueblo nadie ha muerto con la enfermedad del covid-19.,ñinanlu'wekkek ñi den chimi'ñi kuvi-19 kaluwi'lek.,(grupo correcto),best
U03650,G03402,1,0.7854101061820984,0.7854101061820984,True,1,esp_to_shi,tú odias el ruido.,kenma' luyula illian'su',(grupo correcto),tú odias el ruido.,kenma' luyula illian'su',(grupo correcto),best
U03544,G03301,1,0.8497288227081299,0.8497288227081299,True,1,esp_to_shi,ellas no hablan con su familia.,nawa' ku'la lunpi'ñina patun'nen'na'lek,(grupo correcto),ellas no hablan con su familia.,nawa' ku'la lunpi'ñina patun'nen'na'lek,(grupo correcto),best
U01424,G01238,1,0.7418050765991211,0.7418050765991211,True,1,esp_to_shi,quiero ganar.,yakana'lek,(grupo correcto),quiero ganar.,yakana'lek,(grupo correcto),best
U01094,G00947,1,0.6684805154800415,0.6684805154800415,True,1,esp_to_shi,seré libre.,inapi ñechek,(grupo correcto),seré libre.,inapi ñechek,(grupo correcto),best
U00263,G00206,1,0.7817463278770447,0.7817463278770447,True,1,esp_to_shi,prueben esto. (saborear),lata'ku' asu',(grupo correcto),prueben esto. (saborear),lata'ku' asu',(grupo correcto),best
U00148,G00104,6,0.2711215615272522,0.35180386900901794,False,1,esp_to_shi,abajo.,dawik',enchuku',abajo.,dawik',enchuku',worst
U01765,G01560,6,0.38105839490890503,0.47974079847335815,False,2,esp_to_shi,lo regañaré.,yute'chek,dei'techek,lo regañaré.,yute'chek,dei'techek,worst
U01503,G01313,7,0.3545079231262207,0.5117148756980896,False,1,esp_to_shi,vámonos.,enchuku',paker' ipa'la,vámonos.,enchuku',paker' ipa'la,worst
U00369,G00296,8,0.30997803807258606,0.5682209134101868,False,2,esp_to_shi,es agradable. (sabor),iyalli,mukankaninpu',es agradable. (sabor),iyalli,mukankaninpu',worst
U01417,G01231,10,0.3369494676589966,0.5440402030944824,False,1,esp_to_shi,lo abofeteé.,patenchulek,tumu'tulek,lo abofeteé.,patenchulek,tumu'tulek,worst
U00724,G00884,12,0.3152661621570587,0.5462179780006409,False,2,esp_to_shi,sé específico.,cheksu' ñiker',inlli'inuter' musu',sé específico.,cheksu' ñiker',inlli'inuter' musu',worst
U01051,G00905,14,0.38821566104888916,0.5769955515861511,False,1,esp_to_shi,está sufriendo.,insek'lutenapalli,kaluwi'pala,está sufriendo.,insek'lutenapalli,kaluwi'pala,worst
U01029,G00884,15,0.3399907350540161,0.6600061058998108,False,2,esp_to_shi,no divagues.,cheksu' ñiker',yalek'tuta,no divagues.,cheksu' ñiker',yalek'tuta,worst
U00309,G00296,17,0.298631489276886,0.45022091269493103,False,2,esp_to_shi,es rico. (sabor),iyalli,kanan'a'kasu' ñapalli,es rico. (sabor),iyalli,kanan'a'kasu' ñapalli,worst
U00997,G00854,18,0.3338705003261566,0.5497689247131348,False,1,esp_to_shi,ten seguridad.,latek'u,ñaper' lu'uk'tan,ten seguridad.,latek'u,ñaper' lu'uk'tan,worst
U02440,G02209,29,0.21131631731987,0.3919100761413574,False,1,esp_to_shi,ahí están doscitas mis hijas.,ma'ata'na katu'ta'shadaper ku'tinweklusa'.,ala'shasa' wawinwanpalli.,ahí están doscitas mis hijas.,ma'ata'na katu'ta'shadaper ku'tinweklusa'.,ala'shasa' wawinwanpalli.,worst
U00845,G00715,29,0.2730324864387512,0.38644006848335266,False,2,esp_to_shi,hace fresco.,tanluwatapalli,muisu' kankatulli,hace fresco.,tanluwatapalli,muisu' kankatulli,worst
U02638,G02407,32,0.23545733094215393,0.5534651279449463,False,1,esp_to_shi,"no corran,","- ¡anetlla yatek kuatama',",teka'pa'ku'i'la,"no corran,","- ¡anetlla yatek kuatama',",teka'pa'ku'i'la,worst
U01833,G01623,32,0.2079857885837555,0.4142625629901886,False,1,esp_to_shi,muévase ya.,lenme'ker' ipa,eklli nu'ter',muévase ya.,lenme'ker' ipa,eklli nu'ter',worst
U01056,G00910,54,0.17356283962726593,0.4159444570541382,False,1,esp_to_shi,te admiro.,kenmapu'su' ñiina'ka,inlli'inuter' musu',te admiro.,kenmapu'su' ñiina'ka,inlli'inuter' musu',worst
U00873,G00740,56,0.13155972957611084,0.4368877410888672,False,5,esp_to_shi,libérale.,apu'ker',ñaper' lu'uk'tan,libérale.,apu'ker',ñaper' lu'uk'tan,worst
U01849,G01638,64,0.12397870421409607,0.5243927836418152,False,1,esp_to_shi,es correcto.,mullincha',¡tekkinchi nuka'a!,es correcto.,mullincha',¡tekkinchi nuka'a!,worst
U02900,G02669,75,0.13658936321735382,0.4574575126171112,False,1,esp_to_shi,quizás aparecieron estas nubes para pronosticarnos mal agüero,nu'an asu' kekkilu'tek yunsu'lli ya'lli'minmu'wa' yapekkiwantanminmu'wa',nana sakanlupi'mi'na lli'llina' pen mukatapa'su'.,quizás aparecieron estas nubes para pronosticarnos mal agüero,nu'an asu' kekkilu'tek yunsu'lli ya'lli'minmu'wa' yapekkiwantanminmu'wa',nana sakanlupi'mi'na lli'llina' pen mukatapa'su'.,worst
U00563,G00463,116,0.059051088988780975,0.3663293719291687,False,1,esp_to_shi,susto.,imanan,a'kaluwi'liu,susto.,imanan,a'kaluwi'liu,worst
U02115,G01890,125,0.07894207537174225,0.41992872953414917,False,1,esp_to_shi,lo abofeteó.,lliaka'uk enka'lina,apu'ker',lo abofeteó.,lliaka'uk enka'lina,apu'ker',worst
