pair_id,group_id,anchor,positive,negative,negative_pair_id,negative_group_id,difficulty,sim_positive,sim_negative,margin,negative_rank
U03167,G02942,"y ustedes los de la pampa chota, ustedes son chota.","kenmami'na nana panpateklu' chota, chotanma'.","nawa' katu'shadaper, katu'ta' ku'aperwawalusa'.",U02442,G02217,hard,0.6532244086265564,0.5177164673805237,0.13550794124603271,2
U01554,G01366,tom vaciló.,tom si'lentulli,tom wer'lli,U02153,G01933,hard,0.6928893327713013,0.636559009552002,0.056330323219299316,34
U01834,G01630,nadie gritó.,ñiden lamapui'ñi,ñiden chimii'ñi,U00861,G00737,medium,0.8555313348770142,0.6533865928649902,0.20214474201202393,7
U00663,G00553,tomás llamó.,chuma peklu'tulli,chuma lansa'lli,U00650,G00542,hard,0.7998347282409668,0.693204402923584,0.10663032531738281,2
U00942,G00810,compartiremos.,a'nañiechidek,kuda a'nañiechidek,U00941,G00809,hard,0.6405117511749268,0.552017092704773,0.08849465847015381,3
U02982,G02757,"entonces cuando amanecieron, otro día cuando amanecieron nuevamente dijeron ya queremos volver.","nanek ukllinantanna', ali'la uklli ukllinantununta'nna' tullina' yadanta'llidek.","tanni'ma insekdipellina', uklulu'nenna' a'nu'tullina' sadina' yekpanna'.",U02870,G02645,medium,0.661763608455658,0.4983995854854584,0.16336402297019958,3
U02327,G02102,"no quieren (saber) nada,","ñi luwanchi'ñina',","ñi luwetchi'ñina' asu' tukuner,",U02633,G02408,medium,0.8093904256820679,0.6472480297088623,0.16214239597320557,8
U02478,G02253,"a mí esta señora me está hacienda hablar,","kua asu' senñula' a'lunpallun,","nanentu ker' manta'lek menmikda',",U02340,G02115,hard,0.7223551869392395,0.6445441842079163,0.07781100273132324,2
U00986,G00850,¿eres sordo?,¿luuktek' nukama?,¿ñinchitulusa' nuka'mama'?,U02220,G01997,hard,0.6607211232185364,0.5899245738983154,0.07079654932022095,3
U00325,G00260,lo sabía.,ñinchituwinek',sanek'wantuwinek,U00775,G00652,medium,0.571744441986084,0.4192599058151245,0.15248453617095947,42
U01952,G01742,¿puedes oírme?,¿yennitula lauk'a'muk?,¿yennitula lauk'a'mudek?,U01953,G01743,hard,0.8227691650390625,0.7364922761917114,0.08627688884735107,2
U01038,G00899,feliz pascua.,musu' paskua',¡musu' paskua'!,U01039,G00900,hard,0.8118672966957092,0.7357925176620483,0.07607477903366089,2
U01551,G01363,tom aplaudió.,tom inllipu'itek'latulli,tom panwilek'tulli,U00258,G00205,hard,0.6485364437103271,0.5980224609375,0.05051398277282715,16
U02743,G02518,entonces dicen que arákayu icaró (con su saber) desde allí a los riachuelos que tenían peces.,ipa'linchi arakayu ima pekkutulli naneklanek dekshadeklusa' samerwa'nsu'.,nu'an ima arakayu sakek'an peklu'deklli inyulateknen ima.,U02595,G02370,hard,0.776670515537262,0.7099184393882751,0.06675207614898682,2
U02134,G01914,me ataron.,tenpu'llinerku',pilli'tullina,U01366,G01191,medium,0.6840847134590149,0.5232691764831543,0.1608155369758606,16
U03138,G02913,bien poquito les daba de comer y les mandaba a sus casas.,"u'ñishima awerandeklli, a'panta'deklli pideknennek.","katentapek walek, ukluka'palli wa'naukta kellek.",U02357,G02132,medium,0.47241222858428955,0.3202528953552246,0.15215933322906494,40
U01094,G00953,seré libre.,inapi ñechek,musu' ñapechek,U01093,G00952,medium,0.6679856181144714,0.5179287791252136,0.1500568389892578,10
U01884,G01678,necesitábamos ayuda.,luwantullidek katu'pa',katu'pa'tuwinansu',U01885,G01679,medium,0.8444515466690063,0.6814876198768616,0.16296392679214478,6
U02414,G02189,"algunitos de mis hijos quizás me estén entendiendo, pero ya no entienden bien.4",nu'unta'shasi'pa' wilaweklusa' lachek'apilanti'ñina'.,willeklek wilaweklusa' chiketllapitapallinerku menmik.,U02426,G02201,medium,0.6016392707824707,0.4500353932380676,0.15160387754440308,8
U01667,G01474,¿entendió?,¿lachek'la?,¿peklu'tula?,U00706,G00592,hard,0.7306042313575745,0.6241183876991272,0.10648584365844727,10
U03100,G02875,"yo también soy así mismo. a los barriobajinos no los aborrezco mucho, pero tampoco quiero conversarles.","kuanta' nu'apalek i'la. chilenllusa' enpu'ninchi, enpu'ninchi ni luyuinpu'winek, ñi'na yaluntudek'i'nek.","nu'unti'ma aper'kulli. yalun'i'ñi uncha'n muyunpakla ma'pu'si'pa' lli'lli senñulalusa', ñima nanapinta' yalun'i'ñi, ta'tula'nna' pa'llina'.",U03035,G02810,medium,0.6058521270751953,0.4370320439338684,0.1688200831413269,3
U00156,G00115,se adelantarán.,ekte'chechuna',a'chiyek'echiden,U01891,G01685,medium,0.7488492131233215,0.5922546982765198,0.15659451484680176,5
U02780,G02555,"los niños no conocen el paiche,","wilalusa' luwetchi'ñina' unma',","luwetchi'ñina' panwala,",U02782,G02557,hard,0.8433623313903809,0.7600138783454895,0.08334845304489136,3
U01711,G01514,presto dinero.,alantapalek kulliker',uku'latapalek wa'nateka'asu',U00794,G00671,hard,0.5964398980140686,0.471752792596817,0.12468710541725159,3
U00788,G00665,necesito ayuda.,luwantulek katu'pa',luwantulek neriak,U01734,G01536,medium,0.7701013684272766,0.6060969829559326,0.164004385471344,3
U02343,G02118,cuando amanece entonces se lava (la yuca) y se la pone en una olla.,"ukllinantusik ipa'linchi pamu'lek, a'du'lek uktak.",ipa'linchi chitetllu' kellu'lek seklekka'lek.,U02352,G02127,hard,0.6179338693618774,0.5644963383674622,0.05343753099441528,4
U03140,G02915,"a los muchachos, queriendo agarrar pejecitos con canasto, cuando se iban, se los comían las fieras.","wilalusi'ma, ya'dandektanna', pa'anna', anaka'lli'na'.","chillenllusa' pa'a'ser winenllupa', winellun winenpenllusa'nta' yullina'.",U03096,G02871,hard,0.666686475276947,0.5725788474082947,0.09410762786865234,3
U02919,G02694,"¡no teman, ustedes tienen machetes, píquen con eso (a las fieras)!","¡aner yatek kuatama', sunkiwanpalama', pasektuku' nanalek!","lauk'apetchuma', ipa'la u'etchu. ¡idenmaku'la'!",U02936,G02711,medium,0.5964296460151672,0.43360865116119385,0.1628209948539734,8
U01925,G01716,estás enamorado.,yaku'aper'wana,musu' sek'kaperechuner'ken,U01344,G01172,medium,0.6413879990577698,0.48494577407836914,0.15644222497940063,18
U03095,G02870,"desde entonces en adelante, poco a poco algunos barriobajinos se rabian cuando los barrioaltinos van por ahí.",ipa'leklanlek a'metchala nu'unta' chilenñusa' yullina' winenllusa' pa'a'ser nanalupa'.,nu'sik nu'eklima nana muyunpak ektu'llina' tullina' papinkuku'lusa'.,U03004,G02779,medium,0.6597788333892822,0.49049073457717896,0.16928809881210327,6
U00632,G00527,¡háblame!,¡luntuu!,¡a'illinker'!,U02108,G01889,hard,0.7009617686271667,0.6021504998207092,0.09881126880645752,4
U02950,G02725,aunque había muerto hablaba:,chiminla'pi'n ima lunpalli:,naneklima itulli:,U02876,G02651,medium,0.7302922606468201,0.576764702796936,0.15352755784988403,9
U02937,G02712,"desde ahora pónganse en acción les dijo a los muchachos,","nasu'ku' ipia'laklanek itudekllima wilalusa',","ipa'linchi ñinanlu' indiuntun tulli,",U02738,G02513,hard,0.681349515914917,0.6303120851516724,0.05103743076324463,4
U01454,G01272,soy olvidadizo.,pinanerchek'ku nukaka,tuluner'cheku nuka'ka,U01769,G01569,medium,0.7031441926956177,0.5486604571342468,0.15448373556137085,25
U03061,G02836,"les voy a dar de beber la chicha punta, su espuma les voy a dar de beber.","a'urkenma' uklupidek, dinpunen a'urkenma'.","u'dun wawalu' wadek'a'kasu', u'dun wawalu' kua teksusu'kasu'.",U02300,G02075,hard,0.6840869784355164,0.5753763318061829,0.1087106466293335,2
U02672,G02447,a arákayu le habló el gobernante.,arakayu ima luntulli wa'anler.,nana mukankinpu'lalusa'ler arakayu pideknen di'setchullina'.,U02788,G02563,medium,0.7817447185516357,0.629302978515625,0.15244174003601074,15
U00944,G00812,estamos limpios.,pekuipi ñapalidek,a'ñapalekdekwa',U01897,G01691,medium,0.7831334471702576,0.6325497031211853,0.15058374404907227,18
U01338,G01166,venga mañana.,weker' eklli,ek'ke'cher',U00102,G00071,medium,0.7356644868850708,0.573684573173523,0.16197991371154785,12
U00465,G00380,estate contento.,ñapaker' musu'kankantusu',musu' paskua',U01038,G00899,medium,0.6800323128700256,0.508995532989502,0.17103677988052368,7
U03140,G02915,"a los muchachos, queriendo agarrar pejecitos con canasto, cuando se iban, se los comían las fieras.","wilalusi'ma, ya'dandektanna', pa'anna', anaka'lli'na'.","uku'latudek'anna', insekkilapidek'anna', uk'lapincha'dekllina' nana.",U03008,G02783,medium,0.666686475276947,0.5048061013221741,0.16188037395477295,8
U00794,G00671,vendo autos.,uku'latapalek wa'nateka'asu',a'apitulliner'ku,U01088,G00947,medium,0.4618174731731415,0.31139254570007324,0.15042492747306824,26
U02358,G02133,cuando hierve se tantea para estar segura de que esté suave.,ukluka'sik pata'lek unmellinpa'ta'kasu'.,a'kaser'a'kasu' supinak ukllinkek sulatulek.,U02382,G02157,medium,0.6033763885498047,0.4377603232860565,0.16561606526374817,8
U00921,G00895,esperame.,wa'ten'u,wa'ten'nek',U00185,G00141,medium,0.8399015665054321,0.6718530654907227,0.16804850101470947,3
U00760,G00639,está fingiendo comer.,intek weranpalli,¿wicha'palli?,U01783,G01582,medium,0.6196503639221191,0.46662402153015137,0.15302634239196777,15
U00788,G00665,necesito ayuda.,luwantulek katu'pa',luwantulek saka'tak,U01735,G01537,hard,0.7701013684272766,0.6797035932540894,0.09039777517318726,2
U02962,G02737,"cuando venía (el tigre negro), con la olla de barro y todo se lo echaron en su cabeza.","ukkapinchasik, uktalek i'la pidanantullina' mutu'ñik.",nana chu'kenpa'tapasik mitan ukllik'inchi sellawalusa' chu'kenapallina'.,U02684,G02459,medium,0.5616180300712585,0.4088265895843506,0.15279144048690796,8
U01124,G00977,fue repugnante.,nudu'pi ñiwiñi,welliek'apawiñi,U01843,G01638,medium,0.6762387156486511,0.5210428237915039,0.15519589185714722,13
U01319,G01148,¿están listos?,¿insek'diperpi ñapalama'?,¿enñupa'cha ñapalama'?,U01603,G01414,medium,0.7672051787376404,0.6117373704910278,0.15546780824661255,4
U02712,G02487,"el rayo caño se secó,","ukilasu'tundek enñi,","nu'wanta'sik ima sameller tupitunta'lli,",U02706,G02481,medium,0.7340121269226074,0.5678830742835999,0.16612905263900757,21
U00460,G00376,¿estoy equivocada?,¿aper'suku a'cha?,¿wa'danpindek ñapala?,U00716,G00601,hard,0.5744765400886536,0.5155510306358337,0.058925509452819824,8
U01544,G01356,están solos.,nawa'sa' ñapallina',saka'tusu' ñapallina',U01548,G01360,hard,0.6729653477668762,0.6167174577713013,0.05624788999557495,10
U00623,G00518,huelan esto.,lanerku' asu',llinser'ker' nana,U02196,G01975,medium,0.7205019593238831,0.5683646202087402,0.15213733911514282,19
U02925,G02700,le pidieron su candela (al duende) y se dieron cuenta de que sus intestinos estaban colgados.,"pennen alañina', lli'llina' dullinen ukunpalalli.",nana sakanlupi'mi'na lli'llina' pen mukatapa'su'.,U02872,G02647,hard,0.6486266255378723,0.5928452014923096,0.055781424045562744,3
U00872,G00745,póngase esto.,i'shiker' asu',llinser'ker' asu',U02199,G01976,hard,0.7798741459846497,0.7228410840034485,0.05703306198120117,10
U00231,G00181,prohibido pasar.,ku'la nakui'nchu,teka'pa'ku'i'la,U01137,G00990,medium,0.6149507164955139,0.4649321734905243,0.15001854300498962,15
U02718,G02493,"por eso dice los peces salieron,","nu'an imaka samellusa' yu'nketllina',","nu'wanta'sik ima sameller tupitunta'lli,",U02706,G02481,hard,0.7630207538604736,0.6916363835334778,0.07138437032699585,2
U03015,G02790,"sin embargo, ahora decimos está bien, eso sí viéndoles nosotros también nos cortamos nuestros cabellos, hablamos el castellano dijeron los abuelos ya finados.","da'ilek, ipa'la tulekwa' mullin, nanekla nana'ka lli'akwa' kenmu'wa'nta' ipa'la enchekmapu'wa' dektuntulekwa', lunekwa' asu' kaschilla', tullina' papinkuku'lusa'.",nanekla'nka lawektapamudek kudanta' ipa'la walek lli'inutapallidek nana lunka'su'.,U02577,G02352,medium,0.7133916020393372,0.540756106376648,0.1726354956626892,4
U02005,G01790,detesto pelear.,luyulek idenmaak,luyu'lli teka'ak,U02242,G02017,hard,0.6076844930648804,0.5562214851379395,0.05146300792694092,8
U02349,G02124,ahora ya no hacen así.,ipa'li'na nui'ñina'.,ipa'la lacheknawi'ñina'.,U03201,G02976,hard,0.7914183139801025,0.708992600440979,0.08242571353912354,2
U00510,G00421,¡qué aburrimiento!,¡musu' kankanchi'nek!,!embu'ni we'inuipa'!,U00959,G00825,hard,0.7168598771095276,0.6664228439331055,0.05043703317642212,4
U00831,G00707,ignoralos.,luwerchinpu'deker,lu'wanñiden,U00936,G00804,hard,0.693355143070221,0.5710813999176025,0.12227374315261841,2
U02290,G02065,"ella que lleve (mi palabra) a otro pueblo,","nana ekpanta'i, ekpanta'i nerñinanluk,","nanpikudeksu',",U02296,G02071,medium,0.6154049634933472,0.46346747875213623,0.15193748474121094,31
U00118,G00084,espérame despierto.,wa'ten'u nanpisu',yennichinek wa'tentak,U01456,G01274,medium,0.7015331387519836,0.5155872106552124,0.18594592809677124,2
U00286,G00329,captúralo.,pilli'ter',pinaner'ker',U00350,G00281,hard,0.687053918838501,0.5538316369056702,0.1332222819328308,7
U00516,G00427,¡estoy feliz!,¡musu' nampipalek!,u'chimuinchi ñapalek,U00196,G00151,medium,0.8076230883598328,0.6309929490089417,0.1766301393508911,5
U01723,G01526,odio bailar.,luyulek lansa'ak,luyulek',U00323,G00258,medium,0.6301146149635315,0.4531039297580719,0.1770106852054596,12
U02535,G02310,"un pescadito nomás he traído, mi hermanito también unito nomás le respondió.","alla'shasa' samer kencha'lek, yalli'washawek'unta' alla'shasa'pi'la itullima.","iskun duker a'ña'seku awawek chiminlapillun, amishawek teksusullun.",U02254,G02029,medium,0.7001872062683105,0.5392305254936218,0.16095668077468872,5
U01558,G01370,tom obedecerá.,tom latekte'chu,tom chiminchu,U00675,G00565,hard,0.7884085178375244,0.7246842384338379,0.06372427940368652,5
U00183,G00261,reí.,yamerlek',yamerladalek',U00182,G00139,hard,0.684418261051178,0.5727945566177368,0.11162370443344116,4
U02254,G02029,cuando tenía nueve meses murió mi madre y me crió mi abuelita.,"iskun duker a'ña'seku awawek chiminlapillun, amishawek teksusullun.","wilaku ñamu kawitulek, du'pa'tamu laweklek lunpa'ser.",U02576,G02351,hard,0.620182454586029,0.4880717396736145,0.13211071491241455,2
U03059,G02834,y cuando (los shawala) estaban pasando a trabajar con esos castellano-hablantes los llamó y les dijo:,nakupila'ser yasaka'tanna' nana kaschilla lu'nsu'lek peklu'dek'an itudeklli:,"tullima nana lunanpichita'su', tullima nana wa'lata'su':",U02935,G02710,medium,0.7169888615608215,0.5438474416732788,0.17314141988754272,4
U01231,G01070,despiertalos.,uchinande'ker,anapila,U01622,G01433,medium,0.5927977561950684,0.4402577877044678,0.15253996849060059,7
U01581,G01392,estamos intrigados.,lachek'insu' ñapallidek,uki'latek ñapallidek,U01253,G01089,hard,0.7536778450012207,0.6936460733413696,0.060031771659851074,4
U02324,G02099,no.,ma'sha.,pa'a,U00236,G00186,hard,0.43401405215263367,0.3636886179447174,0.07032543420791626,3
U01299,G01130,eres inteligente.,iñer' ñinchitapala',tasellun ñapala,U00713,G00599,hard,0.6661266684532166,0.5878621339797974,0.07826453447341919,4
U00205,G00158,soy malo. (maldad),mukankainpu' nuka'ka,sadasu' nuka'ka,U00821,G00697,hard,0.6702595949172974,0.608595609664917,0.06166398525238037,5
U00399,G00324,póntelo.,i'shi'ker',usanker',U00021,G00508,medium,0.7313843369483948,0.5768685340881348,0.15451580286026,28
U00825,G00701,soy paciente.,wa'tentutek nuka'ka,wa'tentechek,U00805,G00681,medium,0.7624058723449707,0.5920861959457397,0.17031967639923096,7
U02213,G01990,estás soñando.,wa'latapala,tandenñiden,U00935,G00803,medium,0.7191397547721863,0.5219517946243286,0.19718796014785767,5
U01010,G00873,ven enseguida.,wek'ker' ipia'la,wenller' dasu'la,U00476,G00391,hard,0.6075246334075928,0.5551623106002808,0.05236232280731201,4
U02086,G01868,sigue practicando.,tupiter' inpalerian,saka'tapalli,U01129,G00982,hard,0.5362298488616943,0.4813893139362335,0.054840534925460815,14
U02208,G01985,deberían quedarse.,llia'a'mamasu' ñapalli,pa'a'masu' ñapalli,U01621,G01432,hard,0.69776850938797,0.6172286868095398,0.08053982257843018,2
U02642,G02417,"dicen que revolcándose vino el paiche,","inpikanpiler'an ima unma' uklli,","ma'sha tullima ala'sa' taserpi,",U02623,G02398,medium,0.7597306966781616,0.6056453585624695,0.15408533811569214,5
U02228,G02003,¡contrólate!,¡inlu'uk'ter!,¡luntuu!,U00632,G00527,hard,0.7106506824493408,0.6582643985748291,0.05238628387451172,17
U01060,G00919,estoy rezando.,mallia'palek,llinserchapalek,U01110,G00967,hard,0.7516933679580688,0.6725838780403137,0.07910948991775513,5
U00106,G00075,enséñamelo. (muestramelo),alli'u,alek'u,U00105,G00074,hard,0.7399023175239563,0.6724045872688293,0.06749773025512695,3
U00337,G00271,soy ciega.,dapinantek' nuka'ka,kua nuka'ka,U00099,G00068,hard,0.7156230211257935,0.6620938777923584,0.05352914333343506,20
U00735,G00615,cocíname (con sopa).,kaluitu'u,keritu'u,U01650,G01459,hard,0.6381199955940247,0.565010666847229,0.07310932874679565,6
U03004,G02779,"así, de esa manera, llegaron a moyobamba decían los abuelos ya finados.",nu'sik nu'eklima nana muyunpak ektu'llina' tullina' papinkuku'lusa'.,nu'apileklima kencha'llina' inalupa' ku'apellusa' kullikerwanlusa'.,U03019,G02794,hard,0.6816950440406799,0.6083071231842041,0.07338792085647583,2
