id,pair_id,group_id,source,target,source_lang,target_lang,split,has_audit_flags,origin_source,score,label
RTBT000160__spa2shw,RTBT000160,GRTBT000160,Es originario de la región del Mediterráneo.,originario de la region mediterranea.,spa,shw,train,False,backtranslation_roundtrip_v0,0.8258993625640869,accepted
RTBT000160__shw2spa,RTBT000160,GRTBT000160,originario de la region mediterranea.,Es originario de la región del Mediterráneo.,shw,spa,train,False,backtranslation_roundtrip_v0,0.8258993625640869,accepted
RTBT000178__spa2shw,RTBT000178,GRTBT000178,"Sinonimia
 Avena blaui Asch. & Janka	
 Helictotrichon blaui'' (Asch. & Janka) C.E.",Sinonimia Avena blaui Asch. & Janka Helictotrichon blaui' (Asch. & Janka) C.E.,spa,shw,train,False,backtranslation_roundtrip_v0,0.9802706837654114,accepted
RTBT000178__shw2spa,RTBT000178,GRTBT000178,Sinonimia Avena blaui Asch. & Janka Helictotrichon blaui' (Asch. & Janka) C.E.,"Sinonimia
 Avena blaui Asch. & Janka	
 Helictotrichon blaui'' (Asch. & Janka) C.E.",shw,spa,train,False,backtranslation_roundtrip_v0,0.9802706837654114,accepted
RTBT000208__spa2shw,RTBT000208,GRTBT000208,"Descripción 
Planta anual herbácea, o perenne; erecta.","Descripcion Planta anu'la herbacea, perenne; erecta.",spa,shw,train,False,backtranslation_roundtrip_v0,0.7655631303787231,accepted
RTBT000208__shw2spa,RTBT000208,GRTBT000208,"Descripcion Planta anu'la herbacea, perenne; erecta.","Descripción 
Planta anual herbácea, o perenne; erecta.",shw,spa,train,False,backtranslation_roundtrip_v0,0.7655631303787231,accepted
RTBT000211__spa2shw,RTBT000211,GRTBT000211,"Los aeroplanos incluyen a los monoplanos, los biplanos y los triplanos.","aeroplaner'lusa' monoplaner'lusa', biplaner'lusa', triplaner'lusa'.",spa,shw,train,False,backtranslation_roundtrip_v0,0.8667290210723877,accepted
RTBT000211__shw2spa,RTBT000211,GRTBT000211,"aeroplaner'lusa' monoplaner'lusa', biplaner'lusa', triplaner'lusa'.","Los aeroplanos incluyen a los monoplanos, los biplanos y los triplanos.",shw,spa,train,False,backtranslation_roundtrip_v0,0.8667290210723877,accepted
RTBT000219__spa2shw,RTBT000219,GRTBT000219,Entró en la Bolsa de Londres en 1980.,iñer'lli London Borsa'lek 1980.,spa,shw,train,False,backtranslation_roundtrip_v0,0.7377422451972961,accepted
RTBT000219__shw2spa,RTBT000219,GRTBT000219,iñer'lli London Borsa'lek 1980.,Entró en la Bolsa de Londres en 1980.,shw,spa,train,False,backtranslation_roundtrip_v0,0.7377422451972961,accepted
RTBT000222__spa2shw,RTBT000222,GRTBT000222,"Atlante (superordenador), supercomputadora situada en Las Palmas de Gran Canaria (España).","Atlante (supercomputador), supercomputador uklli Gran Canaria Las Palmas (España).",spa,shw,train,False,backtranslation_roundtrip_v0,0.7710304260253906,accepted
RTBT000222__shw2spa,RTBT000222,GRTBT000222,"Atlante (supercomputador), supercomputador uklli Gran Canaria Las Palmas (España).","Atlante (superordenador), supercomputadora situada en Las Palmas de Gran Canaria (España).",shw,spa,train,False,backtranslation_roundtrip_v0,0.7710304260253906,accepted
RTBT000223__spa2shw,RTBT000223,GRTBT000223,"Anaximandro (en griego antiguo Ἀναξίμανδρος; Mileto, Jonia; c. 610 a.","Anaximandro (ancien griego ναξίμανδρος; Mileto, Jonia; c. 610 a.",spa,shw,train,False,backtranslation_roundtrip_v0,0.9471647143363953,accepted
RTBT000223__shw2spa,RTBT000223,GRTBT000223,"Anaximandro (ancien griego ναξίμανδρος; Mileto, Jonia; c. 610 a.","Anaximandro (en griego antiguo Ἀναξίμανδρος; Mileto, Jonia; c. 610 a.",shw,spa,train,False,backtranslation_roundtrip_v0,0.9471647143363953,accepted
RTBT000236__spa2shw,RTBT000236,GRTBT000236,"Citología 
Su número de cromosomas es de: 2n = 20 y 40.",Citologien iñer'ku'la: 2n = 20 y 40.,spa,shw,train,False,backtranslation_roundtrip_v0,0.7552332878112793,accepted
RTBT000236__shw2spa,RTBT000236,GRTBT000236,Citologien iñer'ku'la: 2n = 20 y 40.,"Citología 
Su número de cromosomas es de: 2n = 20 y 40.",shw,spa,train,False,backtranslation_roundtrip_v0,0.7552332878112793,accepted
RTBT000241__spa2shw,RTBT000241,GRTBT000241,"Taxonomía 
El género fue descrito por August Heinrich Rudolf Grisebach y publicado en Flora Rossica 4(13): 434. 1852.",Taxonomia August Heinrich Rudolf Grisebach itullina' a'pinta'llina' Flora Rossica 4(13): 434. 1852.,spa,shw,train,False,backtranslation_roundtrip_v0,0.7318567037582397,accepted
RTBT000241__shw2spa,RTBT000241,GRTBT000241,Taxonomia August Heinrich Rudolf Grisebach itullina' a'pinta'llina' Flora Rossica 4(13): 434. 1852.,"Taxonomía 
El género fue descrito por August Heinrich Rudolf Grisebach y publicado en Flora Rossica 4(13): 434. 1852.",shw,spa,train,False,backtranslation_roundtrip_v0,0.7318567037582397,accepted
RTBT000265__spa2shw,RTBT000265,GRTBT000265,"Anaxímenes de Mileto (en griego: Ἀναξιμένης; Mileto, ca.. 590 a.","Mileto anaximenes (Greek: ναξιμένης; Mileto, ca. 590 a.",spa,shw,train,False,backtranslation_roundtrip_v0,0.8678581714630127,accepted
RTBT000265__shw2spa,RTBT000265,GRTBT000265,"Mileto anaximenes (Greek: ναξιμένης; Mileto, ca. 590 a.","Anaxímenes de Mileto (en griego: Ἀναξιμένης; Mileto, ca.. 590 a.",shw,spa,train,False,backtranslation_roundtrip_v0,0.8678581714630127,accepted
RTBT000266__spa2shw,RTBT000266,GRTBT000266,C. – entre 528 y 525 a.,C.  528 a 525 a.,spa,shw,train,False,backtranslation_roundtrip_v0,0.8052741289138794,accepted
RTBT000266__shw2spa,RTBT000266,GRTBT000266,C.  528 a 525 a.,C. – entre 528 y 525 a.,shw,spa,train,False,backtranslation_roundtrip_v0,0.8052741289138794,accepted
RTBT000328__spa2shw,RTBT000328,GRTBT000328,"Manuel Antonio Rodolfo Quinn Oaxaca (Chihuahua, 21 de abril de 1915-Boston, Massachusetts, 3 de junio de 2001), conocido como Anthony Quinn, fue un actor mexicanoestadounidense.","Manuel Antonio Rodolfo Quinn Oaxaca (Chihuahua, abril 21, 1915-Boston, Massachusetts, yunusu 3, 2001), itullina' Anthony Quinn, a'pinta' mexicanoamerican actor.",spa,shw,train,False,backtranslation_roundtrip_v0,0.8889029026031494,accepted
RTBT000328__shw2spa,RTBT000328,GRTBT000328,"Manuel Antonio Rodolfo Quinn Oaxaca (Chihuahua, abril 21, 1915-Boston, Massachusetts, yunusu 3, 2001), itullina' Anthony Quinn, a'pinta' mexicanoamerican actor.","Manuel Antonio Rodolfo Quinn Oaxaca (Chihuahua, 21 de abril de 1915-Boston, Massachusetts, 3 de junio de 2001), conocido como Anthony Quinn, fue un actor mexicanoestadounidense.",shw,spa,train,False,backtranslation_roundtrip_v0,0.8889029026031494,accepted
RTBT000339__spa2shw,RTBT000339,GRTBT000339,"Astorga (Estorga en el leonés de la Maragatería) es un municipio y ciudad española de la provincia de León, en la comunidad autónoma de Castilla y León.","Astorga (Estorga en leonés de la Maragatería) ispañulli municipio, ispañulli provincia de León, Castilla y León autónoma comunidad.",spa,shw,train,False,backtranslation_roundtrip_v0,0.9735825061798096,accepted
RTBT000339__shw2spa,RTBT000339,GRTBT000339,"Astorga (Estorga en leonés de la Maragatería) ispañulli municipio, ispañulli provincia de León, Castilla y León autónoma comunidad.","Astorga (Estorga en el leonés de la Maragatería) es un municipio y ciudad española de la provincia de León, en la comunidad autónoma de Castilla y León.",shw,spa,train,False,backtranslation_roundtrip_v0,0.9735825061798096,accepted
RTBT000351__spa2shw,RTBT000351,GRTBT000351,AIX (Advanced Interactive eXecutive) es un sistema operativo UNIX System V que fue desarrollado por la empresa IBM.,AIX (Advanced Interactive eXecutive) a'chimu'na UNIX System V a'chimu'npu'su' itullina' IBM.,spa,shw,train,False,backtranslation_roundtrip_v0,0.765546977519989,accepted
RTBT000351__shw2spa,RTBT000351,GRTBT000351,AIX (Advanced Interactive eXecutive) a'chimu'na UNIX System V a'chimu'npu'su' itullina' IBM.,AIX (Advanced Interactive eXecutive) es un sistema operativo UNIX System V que fue desarrollado por la empresa IBM.,shw,spa,train,False,backtranslation_roundtrip_v0,0.765546977519989,accepted
RTBT000366__spa2shw,RTBT000366,GRTBT000366,"Atlas (satélite), satélite de Saturno.","Atlas, Saturn satelita.",spa,shw,train,False,backtranslation_roundtrip_v0,0.9318228960037231,accepted
RTBT000366__shw2spa,RTBT000366,GRTBT000366,"Atlas, Saturn satelita.","Atlas (satélite), satélite de Saturno.",shw,spa,train,False,backtranslation_roundtrip_v0,0.9318228960037231,accepted
RTBT000369__spa2shw,RTBT000369,GRTBT000369,"Alicante (cooficialmente en valenciano: Alacant) es una ciudad y un municipio de España, capital de la provincia homónima, en la Comunidad Valenciana.",Alicante (ku'apallina' valenciano'la: Alacant) ispañilusa' ñinanpu'lusa' ñinanpu'lusa' ñinanpu'lusa' ñinanpu'lusa' ñinanpu'lusa' ñinanpu'llina'.,spa,shw,train,False,backtranslation_roundtrip_v0,0.772479236125946,accepted
RTBT000369__shw2spa,RTBT000369,GRTBT000369,Alicante (ku'apallina' valenciano'la: Alacant) ispañilusa' ñinanpu'lusa' ñinanpu'lusa' ñinanpu'lusa' ñinanpu'lusa' ñinanpu'lusa' ñinanpu'llina'.,"Alicante (cooficialmente en valenciano: Alacant) es una ciudad y un municipio de España, capital de la provincia homónima, en la Comunidad Valenciana.",shw,spa,train,False,backtranslation_roundtrip_v0,0.772479236125946,accepted
RTBT000391__spa2shw,RTBT000391,GRTBT000391,"Burgos es una provincia de España perteneciente a la comunidad autónoma de Castilla y León, situada en el norte de la península ibérica.","Burgos ispanya provincia a'pinta' municipio autonoma de Castilla y León, ka'apallina' peninsula iberica.",spa,shw,train,False,backtranslation_roundtrip_v0,0.9059040546417236,accepted
RTBT000391__shw2spa,RTBT000391,GRTBT000391,"Burgos ispanya provincia a'pinta' municipio autonoma de Castilla y León, ka'apallina' peninsula iberica.","Burgos es una provincia de España perteneciente a la comunidad autónoma de Castilla y León, situada en el norte de la península ibérica.",shw,spa,train,False,backtranslation_roundtrip_v0,0.9059040546417236,accepted
RTBT000430__spa2shw,RTBT000430,GRTBT000430,"Biografía 
Bernal Díaz del Castillo nació entre octubre de 1495 y marzo de 1496 en Medina del Campo, Castilla, hijo del regidor Francisco Díaz del Castillo, apodado ""El Galán"".","Bernal Díaz del Castillo biografia shiñinchiñina' uktuber 1495-lusa' uktuber 1496lusa' Medina del Campo, Castilla, regidor Francisco Díaz del Castillo, shiñinchiñina' ""El Galán"".",spa,shw,train,False,backtranslation_roundtrip_v0,0.7842140197753906,accepted
RTBT000430__shw2spa,RTBT000430,GRTBT000430,"Bernal Díaz del Castillo biografia shiñinchiñina' uktuber 1495-lusa' uktuber 1496lusa' Medina del Campo, Castilla, regidor Francisco Díaz del Castillo, shiñinchiñina' ""El Galán"".","Biografía 
Bernal Díaz del Castillo nació entre octubre de 1495 y marzo de 1496 en Medina del Campo, Castilla, hijo del regidor Francisco Díaz del Castillo, apodado ""El Galán"".",shw,spa,train,False,backtranslation_roundtrip_v0,0.7842140197753906,accepted
RTBT000466__spa2shw,RTBT000466,GRTBT000466,Del Este de Asia y en América del Norte.,"Asia del Este, América del Norte.",spa,shw,train,False,backtranslation_roundtrip_v0,0.8672633171081543,accepted
RTBT000466__shw2spa,RTBT000466,GRTBT000466,"Asia del Este, América del Norte.",Del Este de Asia y en América del Norte.,shw,spa,train,False,backtranslation_roundtrip_v0,0.8672633171081543,accepted
RTBT000471__spa2shw,RTBT000471,GRTBT000471,"Es originario de América del Norte, Japón y Corea.","originario'na América del Norte, Japón, korea.",spa,shw,train,False,backtranslation_roundtrip_v0,0.9038484692573547,accepted
RTBT000471__shw2spa,RTBT000471,GRTBT000471,"originario'na América del Norte, Japón, korea.","Es originario de América del Norte, Japón y Corea.",shw,spa,train,False,backtranslation_roundtrip_v0,0.9038484692573547,accepted
RTBT000476__spa2shw,RTBT000476,GRTBT000476,"También es conocido como BIOS del sistema, ROM BIOS y BIOS de PC.","a'pinta' ñinchitapallina' sistem BIOS, ROM BIOS, PC BIOS.",spa,shw,train,False,backtranslation_roundtrip_v0,0.7133241891860962,accepted
RTBT000476__shw2spa,RTBT000476,GRTBT000476,"a'pinta' ñinchitapallina' sistem BIOS, ROM BIOS, PC BIOS.","También es conocido como BIOS del sistema, ROM BIOS y BIOS de PC.",shw,spa,train,False,backtranslation_roundtrip_v0,0.7133241891860962,accepted
RTBT000489__spa2shw,RTBT000489,GRTBT000489,"Brasil, oficialmente República Federativa de Brasil (, pron.","Brasil, oficialmente República Federativa de Brasil (, pron.",spa,shw,train,False,backtranslation_roundtrip_v0,1.0,accepted
RTBT000489__shw2spa,RTBT000489,GRTBT000489,"Brasil, oficialmente República Federativa de Brasil (, pron.","Brasil, oficialmente República Federativa de Brasil (, pron.",shw,spa,train,False,backtranslation_roundtrip_v0,1.0,accepted
RTBT000537__spa2shw,RTBT000537,GRTBT000537,"En Colombia se hablan 70 lenguas, de entre las cuales el español es la lengua mayoritaria.","Colombia'la luñinpu'llina' 70 la'la' la'la' la'la'lusa', nanpi'lusa' ispanilusa' la'la la'la'llina'.",spa,shw,train,False,backtranslation_roundtrip_v0,0.8314263820648193,accepted
RTBT000537__shw2spa,RTBT000537,GRTBT000537,"Colombia'la luñinpu'llina' 70 la'la' la'la' la'la'lusa', nanpi'lusa' ispanilusa' la'la la'la'llina'.","En Colombia se hablan 70 lenguas, de entre las cuales el español es la lengua mayoritaria.",shw,spa,train,False,backtranslation_roundtrip_v0,0.8314263820648193,accepted
RTBT000541__spa2shw,RTBT000541,GRTBT000541,"Las ciencias de la salud son disciplinas que se ven relacionadas con la protección, el fomento y la restauración de la salud y de sus servicios.","ciencias de la salud ñinanlusa' ñinanlusa' ñinanlusa' ñinanlusa', ñinanlusa' ñinanlusa', ñinanlusa' ñinanlusa'.",spa,shw,train,False,backtranslation_roundtrip_v0,0.7414782047271729,accepted
RTBT000541__shw2spa,RTBT000541,GRTBT000541,"ciencias de la salud ñinanlusa' ñinanlusa' ñinanlusa' ñinanlusa', ñinanlusa' ñinanlusa', ñinanlusa' ñinanlusa'.","Las ciencias de la salud son disciplinas que se ven relacionadas con la protección, el fomento y la restauración de la salud y de sus servicios.",shw,spa,train,False,backtranslation_roundtrip_v0,0.7414782047271729,accepted
RTBT000542__spa2shw,RTBT000542,GRTBT000542,"El cristianismo (del latín christianismus, y este del griego χριστιανισμός) es una religión abrahámica monoteísta basada en la vida y enseñanzas de Jesús de Nazaret.","cristianismo (latinin christianismus, helenchek χριστιανισμός) ala'sa' iñer'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa'.",spa,shw,train,False,backtranslation_roundtrip_v0,0.7900385856628418,accepted
RTBT000542__shw2spa,RTBT000542,GRTBT000542,"cristianismo (latinin christianismus, helenchek χριστιανισμός) ala'sa' iñer'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa' iser'sa'.","El cristianismo (del latín christianismus, y este del griego χριστιανισμός) es una religión abrahámica monoteísta basada en la vida y enseñanzas de Jesús de Nazaret.",shw,spa,train,False,backtranslation_roundtrip_v0,0.7900385856628418,accepted
RTBT000564__spa2shw,RTBT000564,GRTBT000564,La Comunidad Valenciana (oficialmente en valenciano: Comunitat Valenciana) es una comunidad autónoma española situada en el este de la península ibérica.,Comunidad Valenciana (ku'apallina' Valencia'la: Comunitat Valenciana) ispañullima ñinanlupa' ñinanlupa' ispañullima.,spa,shw,train,False,backtranslation_roundtrip_v0,0.7076290845870972,accepted
RTBT000564__shw2spa,RTBT000564,GRTBT000564,Comunidad Valenciana (ku'apallina' Valencia'la: Comunitat Valenciana) ispañullima ñinanlupa' ñinanlupa' ispañullima.,La Comunidad Valenciana (oficialmente en valenciano: Comunitat Valenciana) es una comunidad autónoma española situada en el este de la península ibérica.,shw,spa,train,False,backtranslation_roundtrip_v0,0.7076290845870972,accepted
RTBT000570__spa2shw,RTBT000570,GRTBT000570,"Cuba es uno de los trece países que forman la América Insular, Antillas o islas del mar Caribe, y uno de los treinta y cinco del continente americano.","Cuba ala'sa' ñinanlu'sa' ñinanlu'lusa' insula América, antilla'lusa' ñinanlu'sa' ñinanlu'sa' ñinanlu'sa' ñinanlu'sa' ñinanlu'sa' ñinanlu'sa' ñinanlu'sa' ñinanlu'sa'.",spa,shw,train,False,backtranslation_roundtrip_v0,0.7274643778800964,accepted
RTBT000570__shw2spa,RTBT000570,GRTBT000570,"Cuba ala'sa' ñinanlu'sa' ñinanlu'lusa' insula América, antilla'lusa' ñinanlu'sa' ñinanlu'sa' ñinanlu'sa' ñinanlu'sa' ñinanlu'sa' ñinanlu'sa' ñinanlu'sa' ñinanlu'sa'.","Cuba es uno de los trece países que forman la América Insular, Antillas o islas del mar Caribe, y uno de los treinta y cinco del continente americano.",shw,spa,train,False,backtranslation_roundtrip_v0,0.7274643778800964,accepted
RTBT000586__spa2shw,RTBT000586,GRTBT000586,"Sinonimia 
Grubbiales, Hortensiales, Hydrangeales, Hydrostachyales, Loasales.","Sinonimia Grubbiales, Hortensiales, Hydrangeales, Hydrostachyales, Loasales.",spa,shw,train,False,backtranslation_roundtrip_v0,0.908490777015686,accepted
RTBT000586__shw2spa,RTBT000586,GRTBT000586,"Sinonimia Grubbiales, Hortensiales, Hydrangeales, Hydrostachyales, Loasales.","Sinonimia 
Grubbiales, Hortensiales, Hydrangeales, Hydrostachyales, Loasales.",shw,spa,train,False,backtranslation_roundtrip_v0,0.908490777015686,accepted
RTBT000595__spa2shw,RTBT000595,GRTBT000595,"Cneorum
 Cneorum tricoccon L., olivillo.","Cneorum Cneorum tricoccon L., olivillo.",spa,shw,train,False,backtranslation_roundtrip_v0,0.9807056188583374,accepted
RTBT000595__shw2spa,RTBT000595,GRTBT000595,"Cneorum Cneorum tricoccon L., olivillo.","Cneorum
 Cneorum tricoccon L., olivillo.",shw,spa,train,False,backtranslation_roundtrip_v0,0.9807056188583374,accepted
RTBT000601__spa2shw,RTBT000601,GRTBT000601,"Los clorofluorocarburos (CFC), clorofluorocarbonos o gases clorofluorocarbonados son derivados de los hidrocarburos saturados obtenidos mediante la sustitución de átomos de hidrógeno por átomos de flúor y/o cloro principalmente.","klorofluorocarburos (CFC), klorofluorocarburos (chlorofluorocarburos) o gases clorofluorocarburos (gases clorofluorocarburos) a'pinta'llina' hydrocarburos saturados (hydrocarburos saturados) a'pinta'lusa' a'pinta'lusa' a'pinta'llina' a'pinta'llina' a'pinta'llina' a'pinta'llina' a'pinta'llina'",spa,shw,train,False,backtranslation_roundtrip_v0,0.7008914947509766,accepted
RTBT000601__shw2spa,RTBT000601,GRTBT000601,"klorofluorocarburos (CFC), klorofluorocarburos (chlorofluorocarburos) o gases clorofluorocarburos (gases clorofluorocarburos) a'pinta'llina' hydrocarburos saturados (hydrocarburos saturados) a'pinta'lusa' a'pinta'lusa' a'pinta'llina' a'pinta'llina' a'pinta'llina' a'pinta'llina' a'pinta'llina'","Los clorofluorocarburos (CFC), clorofluorocarbonos o gases clorofluorocarbonados son derivados de los hidrocarburos saturados obtenidos mediante la sustitución de átomos de hidrógeno por átomos de flúor y/o cloro principalmente.",shw,spa,train,False,backtranslation_roundtrip_v0,0.7008914947509766,accepted
RTBT000605__spa2shw,RTBT000605,GRTBT000605,"Cono hace referencia a varios artículos:

Concepto
 Cono (geometría), cuerpo geométrico, sólido de revolución.","Cono itullina' a'pinta' tulli: Concepto Cono (geometría), cuerpo geométrico, revolución.",spa,shw,train,False,backtranslation_roundtrip_v0,0.7576918005943298,accepted
RTBT000605__shw2spa,RTBT000605,GRTBT000605,"Cono itullina' a'pinta' tulli: Concepto Cono (geometría), cuerpo geométrico, revolución.","Cono hace referencia a varios artículos:

Concepto
 Cono (geometría), cuerpo geométrico, sólido de revolución.",shw,spa,train,False,backtranslation_roundtrip_v0,0.7576918005943298,accepted
RTBT000614__spa2shw,RTBT000614,GRTBT000614,"Centro Cultural de la Cooperación, un centro cultural cooperativista en la ciudad de Buenos Aires.","Cientro Cultural de la Cooperación, cientro cultural cooperativo de la ciudad de Buenos Aires.",spa,shw,train,False,backtranslation_roundtrip_v0,0.9690507650375366,accepted
RTBT000614__shw2spa,RTBT000614,GRTBT000614,"Cientro Cultural de la Cooperación, cientro cultural cooperativo de la ciudad de Buenos Aires.","Centro Cultural de la Cooperación, un centro cultural cooperativista en la ciudad de Buenos Aires.",shw,spa,train,False,backtranslation_roundtrip_v0,0.9690507650375366,accepted
RTBT000616__spa2shw,RTBT000616,GRTBT000616,"Camilo José Cela y Trulock (Iria Flavia, 11 de mayo de 1916-Madrid, 17 de enero de 2002) fue un escritor español.","Camilo José Cela y Trulock (Iria Flavia, 11 ma'i'n, 1916-Madrid, 17 januuari'n, 2002) ispanya ñinchitapalli.",spa,shw,train,False,backtranslation_roundtrip_v0,0.7895066738128662,accepted
RTBT000616__shw2spa,RTBT000616,GRTBT000616,"Camilo José Cela y Trulock (Iria Flavia, 11 ma'i'n, 1916-Madrid, 17 januuari'n, 2002) ispanya ñinchitapalli.","Camilo José Cela y Trulock (Iria Flavia, 11 de mayo de 1916-Madrid, 17 de enero de 2002) fue un escritor español.",shw,spa,train,False,backtranslation_roundtrip_v0,0.7895066738128662,accepted
RTBT000668__spa2shw,RTBT000668,GRTBT000668,"Especies aceptadas 
Ceuthostoma terminale L.A.S.Johnson, 1988
Ceuthostoma palawanensis L.A.S.Johnson, 1988

Referencias

Enlaces externos 

Iconografía en Google Imágenes

Casuarinaceae","enpu'llina' Ceuthostoma termininale L.A.S.Johnson, 1988 Ceuthostoma palawanensis L.A.S.Johnson, 1988 References External Links Iconography on Google Images Casuarinaceae",spa,shw,train,False,backtranslation_roundtrip_v0,0.7704747319221497,accepted
RTBT000668__shw2spa,RTBT000668,GRTBT000668,"enpu'llina' Ceuthostoma termininale L.A.S.Johnson, 1988 Ceuthostoma palawanensis L.A.S.Johnson, 1988 References External Links Iconography on Google Images Casuarinaceae","Especies aceptadas 
Ceuthostoma terminale L.A.S.Johnson, 1988
Ceuthostoma palawanensis L.A.S.Johnson, 1988

Referencias

Enlaces externos 

Iconografía en Google Imágenes

Casuarinaceae",shw,spa,train,False,backtranslation_roundtrip_v0,0.7704747319221497,accepted
RTBT000671__spa2shw,RTBT000671,GRTBT000671,"Etimología 
carya: derivado del griego κάρυον, ""nuez"".","carya etimologia: yun yunsu'la karρυον, ""nuez"".",spa,shw,train,False,backtranslation_roundtrip_v0,0.7714637517929077,accepted
RTBT000671__shw2spa,RTBT000671,GRTBT000671,"carya etimologia: yun yunsu'la karρυον, ""nuez"".","Etimología 
carya: derivado del griego κάρυον, ""nuez"".",shw,spa,train,False,backtranslation_roundtrip_v0,0.7714637517929077,accepted
RTBT000676__spa2shw,RTBT000676,GRTBT000676,Es originario de las regiones templadas del Hemisferio Norte.,originario de las regiones templadas del hemisferio norte.,spa,shw,train,False,backtranslation_roundtrip_v0,0.8510103821754456,accepted
RTBT000676__shw2spa,RTBT000676,GRTBT000676,originario de las regiones templadas del hemisferio norte.,Es originario de las regiones templadas del Hemisferio Norte.,shw,spa,train,False,backtranslation_roundtrip_v0,0.8510103821754456,accepted
RTBT000682__spa2shw,RTBT000682,GRTBT000682,Es originario de Asia tropical.,originario de Asia tropical.,spa,shw,train,False,backtranslation_roundtrip_v0,0.8815758228302002,accepted
RTBT000682__shw2spa,RTBT000682,GRTBT000682,originario de Asia tropical.,Es originario de Asia tropical.,shw,spa,train,False,backtranslation_roundtrip_v0,0.8815758228302002,accepted
RTBT000690__spa2shw,RTBT000690,GRTBT000690,Es originario de la región del Mediterráneo hasta el norte de China.,originario de la region mediterranea a'la chinas.,spa,shw,train,False,backtranslation_roundtrip_v0,0.7533439993858337,accepted
RTBT000690__shw2spa,RTBT000690,GRTBT000690,originario de la region mediterranea a'la chinas.,Es originario de la región del Mediterráneo hasta el norte de China.,shw,spa,train,False,backtranslation_roundtrip_v0,0.7533439993858337,accepted
